object_index,noise_seed,C_th_scale,K_cool_scale,K_node_scale,load_input_scale,coolant_offset_C,single_hotspot_rmse_C,single_mean_node_rmse_C,single_maximum_absolute_error_C,single_q95_absolute_error_C,single_hotspot_position_accuracy,gated_hotspot_rmse_C,gated_mean_node_rmse_C,gated_maximum_absolute_error_C,gated_q95_absolute_error_C,gated_hotspot_position_accuracy,hotspot_improvement_percent
5,8,1.0772203240262055,0.9645094969646936,1.063768949050878,1.1474710047786392,4.4192395656685,0.8056774564338246,1.0947007535013002,2.59278215926377,2.2726378936611242,0.9016393442622951,0.19595035684022005,0.22723210000127642,0.5108975183182167,0.4406880455995406,0.8688524590163934,75.67880852623625
5,9,1.0772203240262055,0.9645094969646936,1.063768949050878,1.1474710047786392,4.4192395656685,0.7957146637064106,1.0912578818914809,2.5630772993935125,2.275860412548386,0.9016393442622951,0.18439381049791279,0.22246598047870947,0.4812354448471652,0.4179480595408606,0.8852459016393442,76.82664164576119
6,0,0.9036870389569224,0.8396585652806201,0.8111713329452498,1.0704966704545993,2.2163857774543008,0.7794471608232636,1.0602042172176462,2.4551605912376004,2.140870185547914,0.8688524590163934,0.17632811418925345,0.20156915582175688,0.40803837435668555,0.34961151555831266,0.8360655737704918,77.377797617094
6,1,0.9036870389569224,0.8396585652806201,0.8111713329452498,1.0704966704545993,2.2163857774543008,0.7821565722384832,1.0575359566231688,2.4379142193208736,2.152098136171175,0.9016393442622951,0.1734271144144795,0.19592854074470928,0.39761633281573694,0.32677041192429074,0.8360655737704918,77.82705911194455
6,2,0.9036870389569224,0.8396585652806201,0.8111713329452498,1.0704966704545993,2.2163857774543008,0.775419841071395,1.0556383415092598,2.4442807335101406,2.1563260873919745,0.8360655737704918,0.16739391758643454,0.19363560084115108,0.3675148634905554,0.3341730119556289,0.8360655737704918,78.41247944402005
6,3,0.9036870389569224,0.8396585652806201,0.8111713329452498,1.0704966704545993,2.2163857774543008,0.7763131076156757,1.0515897145116615,2.4238480291587052,2.1161840267135448,0.8852459016393442,0.17720024649938537,0.197136392421421,0.3555653342537042,0.30341147858108714,0.8360655737704918,77.17412668148447
6,4,0.9036870389569224,0.8396585652806201,0.8111713329452498,1.0704966704545993,2.2163857774543008,0.7844165627307936,1.0664305151660713,2.4714921031897745,2.193821118715447,0.8688524590163934,0.18039474147022624,0.2074903568935646,0.42524966320858937,0.3833921225159571,0.8032786885245902,77.00268581246971
6,5,0.9036870389569224,0.8396585652806201,0.8111713329452498,1.0704966704545993,2.2163857774543008,0.7754432138291989,1.0543265542950102,2.47174014373833,2.160644751000588,0.8852459016393442,0.17155495100707957,0.19119699219177586,0.4040381741059349,0.35972359529827574,0.8524590163934426,77.87652945469368
6,6,0.9036870389569224,0.8396585652806201,0.8111713329452498,1.0704966704545993,2.2163857774543008,0.774771194564318,1.0526977056169669,2.441038248348157,2.1429122561214897,0.9016393442622951,0.1723807020281772,0.19520050924260154,0.3988513449297031,0.33962953829829556,0.8524590163934426,77.7507600647036
6,7,0.9036870389569224,0.8396585652806201,0.8111713329452498,1.0704966704545993,2.2163857774543008,0.7732501531963134,1.0486507853540756,2.421564441226664,2.1367999175132613,0.9016393442622951,0.16522689012459396,0.18666118550884508,0.40309184294968503,0.33948184892496447,0.9180327868852459,78.63215552669332
