object_index,noise_seed,final_max_probability,mean_normalized_entropy,bank_enabled_fraction,maximum_sustained_innovation_evidence
16,7,0.9801408320994967,0.1759119151440668,0.8688524590163934,80.58999219576145
16,8,0.9801408320754957,0.18012145874495414,0.8852459016393442,81.81591261333259
16,9,0.9801408321007111,0.18919218803813811,0.8688524590163934,77.91743526899381
17,0,0.980140832100712,0.15935933424281737,0.9180327868852459,310.77097057784795
17,1,0.9801408321007121,0.1595011201875675,0.9180327868852459,312.03715729720733
17,2,0.980140832100712,0.16414978497195326,0.9016393442622951,305.49375963362365
17,3,0.980140832100712,0.1615805432703204,0.9016393442622951,303.7902964894563
17,4,0.9801408321007121,0.15950673043319125,0.9180327868852459,313.26735416579663
17,5,0.980140832100712,0.1577723378719527,0.9016393442622951,303.4880124008801
17,6,0.980140832100712,0.16521751328177872,0.9180327868852459,311.5280536544085
17,7,0.9801408321007121,0.1548460229345415,0.9180327868852459,311.9010932150247
17,8,0.980140832100712,0.16105466976270477,0.9180327868852459,311.6319231139579
17,9,0.9801408321007121,0.15929602877879487,0.9180327868852459,306.62477621042996
18,0,0.6241408014555732,0.4567866020674223,0.2459016393442623,4.902977578495733
18,1,0.7173559758632285,0.5090263523134484,0.39344262295081966,3.9788499810037843
18,2,0.5610871642155321,0.44962323973580337,0.2459016393442623,3.9981149533297553
18,3,0.6551080375656795,0.5004822727103398,0.2459016393442623,4.33686254177321
18,4,0.5192594736103463,0.5158678211505608,0.3770491803278688,3.750406835986908
18,5,0.5992791910243445,0.522607594851157,0.21311475409836064,3.8078700781810326
18,6,0.656887132057954,0.511757786446901,0.2459016393442623,4.259950700415445
18,7,0.7004435393751576,0.47263723732025753,0.22950819672131148,4.854448083793531
18,8,0.7847346077314055,0.46265767055636936,0.19672131147540983,4.410171129710106
18,9,0.6671529917679522,0.4587582869782865,0.21311475409836064,3.542655832011106
19,0,0.8886917423695042,0.5004278318954822,0.11475409836065574,1.8252990924530867
19,1,0.9150153867336343,0.4568434121724753,0.03278688524590164,1.6572489279734977
19,2,0.8083509918502665,0.5205043286097879,0.08196721311475409,2.0260897767019874
19,3,0.9302893576279857,0.46982418507526413,0.0,1.473046250108085
19,4,0.7689625890428228,0.4973077654212975,0.0,1.0920947416210283
19,5,0.9480368070353946,0.43544277786712604,0.0,1.3064657276005938
19,6,0.9123026876337539,0.45906410286995053,0.01639344262295082,1.5712026935173182
19,7,0.9557686403613341,0.4379216009052086,0.08196721311475409,1.963560690804862
19,8,0.9509102990512351,0.4409217146725336,0.14754098360655737,1.9793915609611055
19,9,0.9336711023394454,0.4648213069542636,0.18032786885245902,1.93656168277899
20,0,0.9801408321007121,0.19411496747305895,0.9016393442622951,105.41813834219496
20,1,0.9801408321006262,0.19913665287824145,0.8688524590163934,103.14191726068752
20,2,0.9801408321007121,0.19169821453739994,0.8688524590163934,104.59075163107346
20,3,0.980140832100712,0.2100698431217584,0.8852459016393442,102.94902988030346
20,4,0.9801408321006924,0.18918184917427733,0.8852459016393442,101.75272202492377
20,5,0.980140832100712,0.20868905856842282,0.8688524590163934,102.20968597015647
20,6,0.9801408320068683,0.2320689899061593,0.8524590163934426,102.05291453187168
20,7,0.9801408321006527,0.21356203345722688,0.8688524590163934,100.39281710458422
20,8,0.9801408319778019,0.18014010631942262,0.8852459016393442,101.91013810059542
20,9,0.9801408321007121,0.1918214787179395,0.8852459016393442,99.50652866101007
21,0,0.9801352948254715,0.5289309717461171,0.6885245901639344,28.52499161043611
21,1,0.9801056935858387,0.5108641460667578,0.6721311475409836,30.487102966052767
21,2,0.980129860393482,0.5540082322703292,0.6557377049180327,32.146838700798405
21,3,0.9801352585119039,0.5377099246231801,0.7377049180327869,31.023099705666073
21,4,0.5708761957905385,0.5368625942535928,0.639344262295082,31.321090914286877
21,5,0.7699781995246145,0.5599741018764051,0.7540983606557377,30.69398319639313
21,6,0.9742636152072578,0.534533694817715,0.7540983606557377,34.72581059897709
21,7,0.9801339629005568,0.5138309016196088,0.6065573770491803,31.879328274673327
21,8,0.9692731516739971,0.5290816067222815,0.7704918032786885,28.435253062115244
21,9,0.9753800668885235,0.522410737705691,0.6721311475409836,30.770515204626
22,0,0.9361070577692183,0.4863655344722085,0.08196721311475409,2.0573257191238916
22,1,0.8898376561559957,0.4751779697993632,0.01639344262295082,1.5283012709704946
22,2,0.9336673024448154,0.4708411357801825,0.09836065573770492,2.0431154124050868
22,3,0.7113882037160872,0.5129694134619327,0.0,1.0350158038261692
22,4,0.9513397564125322,0.4790519949113485,0.03278688524590164,1.616354546583171
22,5,0.9179884643382399,0.46695975447629057,0.04918032786885246,1.576861712993628
22,6,0.9125679140842232,0.4840155406424029,0.0,1.3810105753611923
22,7,0.8517815699127252,0.5098375859917303,0.0,1.2363174177922318
22,8,0.8669943929281636,0.5151295980641594,0.0,1.2111521689748501
22,9,0.9483979526667025,0.4713979799550338,0.0,1.3152714504992291
23,0,0.9801304931006197,0.43630701782401105,0.7704918032786885,26.0429135286233
23,1,0.9801323911723535,0.4001616047902815,0.7049180327868853,26.04372594042447
23,2,0.980113780935303,0.4496880917679931,0.7049180327868853,26.864665587601262
23,3,0.9801317224809538,0.47121180095158977,0.6885245901639344,24.171591564414875
23,4,0.9720433278312101,0.40607648345285674,0.7540983606557377,25.69279058393539
23,5,0.9801007733087274,0.4839669935847426,0.6065573770491803,27.070405086431272
23,6,0.980134077650781,0.35836148601684886,0.8360655737704918,26.519645613288734
23,7,0.9801215997423809,0.36971000016616984,0.6885245901639344,25.533029529960668
23,8,0.9801264919191021,0.4068432304690922,0.6885245901639344,25.563512660740976
23,9,0.9801298912118347,0.42691063914150035,0.7540983606557377,25.897296895026013
24,0,0.9801408321001531,0.17609183815892507,0.8852459016393442,105.75295762981715
24,1,0.9801408321007039,0.18021178211030925,0.8688524590163934,102.85795595709239
24,2,0.9801408321006542,0.21944605012049392,0.8852459016393442,101.75268723308707
24,3,0.980140832100711,0.1899841215635766,0.9016393442622951,100.27467399825537
24,4,0.9801408321007121,0.2098134482918925,0.8852459016393442,103.92157942184585
24,5,0.9801408320990959,0.19715860545249175,0.8852459016393442,101.02451327743194
24,6,0.9801408320896277,0.18856763781863903,0.9016393442622951,102.90340445640784
24,7,0.9801408321007034,0.17322647979559605,0.9180327868852459,105.00301663602616
24,8,0.980140832100712,0.1852912418955253,0.8852459016393442,99.69228418986948
24,9,0.9801408321006502,0.22682906792153773,0.8852459016393442,104.35905071415317
25,0,0.980140832100712,0.15465703153128194,0.9180327868852459,558.0957095052971
25,1,0.980140832100712,0.15114140208567028,0.9180327868852459,555.1449056453922
25,2,0.980140832100712,0.15744197008666047,0.9344262295081968,554.9863337335553
25,3,0.9801408321007121,0.15317240404957475,0.9180327868852459,561.089264883613
25,4,0.9801408321007121,0.1550648621893464,0.9344262295081968,569.5450326883873
25,5,0.980140832100712,0.15508247524145827,0.9180327868852459,565.405688354575
25,6,0.9801408321007121,0.1521102874756245,0.9180327868852459,570.2156423262219
25,7,0.9801408321007121,0.1501602103653586,0.9344262295081968,572.0608649043047
25,8,0.9801408321007121,0.15252947942861078,0.9344262295081968,566.1027658328867
25,9,0.980140832100712,0.15698081267155037,0.9180327868852459,565.1833256846854
26,0,0.6512060667808239,0.674160352003999,0.4098360655737705,14.538080143213566
26,1,0.5928522141605763,0.6538266700327022,0.5901639344262295,15.466180079156796
26,2,0.5721011682945131,0.6365320702357329,0.6229508196721312,15.89399760687677
26,3,0.7466323692235394,0.663293107984118,0.639344262295082,14.817590999845567
26,4,0.8078763985984299,0.6115923274387948,0.7704918032786885,14.486924293972242
26,5,0.4759544073763251,0.6319503544341071,0.6065573770491803,15.886863008140509
26,6,0.5570286399217517,0.658386855028149,0.5245901639344263,14.795281999574868
26,7,0.7863723060485521,0.613897145987466,0.5901639344262295,13.04699173514093
26,8,0.6094077474423957,0.6983245214023114,0.5245901639344263,13.4841031399693
26,9,0.6641618492643656,0.6359572328018052,0.7049180327868853,14.393569734398863
27,0,0.9616844458029897,0.45888874926343953,0.4426229508196721,6.3680168647973066
27,1,0.9211993131948853,0.45608771681645743,0.2459016393442623,6.570738437356315
27,2,0.9520324069260232,0.4880418510315371,0.4426229508196721,7.411167389903219
27,3,0.9645640672908141,0.4582612459802379,0.47540983606557374,7.071145732254605
27,4,0.9339959251090877,0.4565103273970131,0.39344262295081966,7.287857240327564
27,5,0.9214631805257988,0.5008131168012695,0.7049180327868853,7.494734192586948
27,6,0.9412326203912726,0.46506914762007967,0.4098360655737705,7.844444669450426
27,7,0.9370121819408775,0.46411926112015217,0.36065573770491804,5.938635271370433
27,8,0.9641959791498234,0.4618190407989833,0.5573770491803278,6.080343411591803
27,9,0.955774480129341,0.4847681235579301,0.5245901639344263,7.44171220156743
28,0,0.9801408321007109,0.1842718372538601,0.8852459016393442,84.40854916768342
28,1,0.9801408320990347,0.17932285384373206,0.8688524590163934,88.53595173294896
28,2,0.9801408321007086,0.19200117038250844,0.8524590163934426,87.1996282462753
28,3,0.9801408321007119,0.17698838895161081,0.8852459016393442,82.40565991636898
28,4,0.9801408321004769,0.1835513032064346,0.8688524590163934,84.78159969183943
28,5,0.9801408321007116,0.18718879103695557,0.8688524590163934,81.27748481458448
28,6,0.9801408321007106,0.19181881637773848,0.8688524590163934,87.02097746997644
28,7,0.9801408321007118,0.18033814248692284,0.8524590163934426,85.00803741236982
28,8,0.9801408321006897,0.1958921048790996,0.8688524590163934,86.69581707028401
28,9,0.9801408321007119,0.1934425329837405,0.8688524590163934,83.92654658475865
29,0,0.980101789671622,0.3903439881578054,0.32786885245901637,5.166107815584719
29,1,0.9756583666606367,0.4377413334731393,0.22950819672131148,5.108005557840268
29,2,0.9756544818877917,0.43192115355393873,0.21311475409836064,4.378221014330225
29,3,0.971572347898327,0.446750013333724,0.18032786885245902,5.44675629560441
29,4,0.9792151182445384,0.433905362396638,0.26229508196721313,5.490679464658456
29,5,0.9800892240534655,0.38405342653657815,0.26229508196721313,6.061347221780886
29,6,0.9800965434530401,0.40885687420080946,0.29508196721311475,4.821036724039668
29,7,0.9693566878537411,0.45467672968940664,0.2459016393442623,4.922748986942894
29,8,0.9756320708030888,0.4529164167270288,0.22950819672131148,4.896899275559108
29,9,0.9707564317218451,0.4427309114086765,0.19672131147540983,5.145511371624611
30,0,0.9801408310071349,0.3022064994939017,0.8524590163934426,34.865158683823125
30,1,0.9014734950237003,0.23448627310559111,0.819672131147541,36.48034732832654
30,2,0.9801078638309945,0.2673906993559003,0.7377049180327869,33.798306395340106
30,3,0.9788358891488066,0.25968315906313766,0.819672131147541,36.1760554568055
30,4,0.9801406646922817,0.24575765139637581,0.8852459016393442,34.339649453411624
30,5,0.9801408289961946,0.2950851118484574,0.819672131147541,34.30942954172848
30,6,0.980140802116134,0.21962058535493215,0.8360655737704918,33.24249516491697
30,7,0.9801408320113204,0.2678487230517931,0.7704918032786885,34.76063155692431
30,8,0.980140825743524,0.23641506351814057,0.7704918032786885,33.07241712913481
