time_s,three_node_mean_C,five_node_mean_C,three_node_hotspot_C,five_node_hotspot_C,five_node_energy_residual_W
289.0,54.9876363574507,54.981899852023524,55.010603759544196,54.99190338513642,1.2421175199506251e-12
290.0,54.98819786661718,54.98246718749251,55.005693564921884,54.989484828225486,3.056666031397981e-12
291.0,54.98874641146862,54.983021555553385,55.00080031656087,54.992288629200885,2.298605750183924e-12
292.0,54.98928206761704,54.98356303180162,54.99592393033936,54.99793864854288,-1.6839862837514374e-12
293.0,54.989804918144124,54.98409169930075,54.991064332068326,55.00353797316637,8.122391648157645e-12
294.0,54.99031505323163,54.98460764821276,54.99512651679498,55.00908708714052,-4.274802734016703e-12
295.0,54.99083690834528,54.985135313982596,55.000960773172764,55.014610809525834,1.0587086762825493e-12
296.0,54.991436832248574,54.985741045574926,55.00684434658414,55.02017606784851,-3.2818192607919627e-12
297.0,54.99194539227363,54.98625541112674,55.01260871677874,55.0256145579531,6.979750111213434e-12
298.0,54.99249745264674,54.9868132741385,55.018388237845976,55.03106084412632,4.970690525851751e-12
299.0,54.99305023101861,54.98737185274838,55.02414074254995,55.03647296185568,4.725109192804666e-12
300.0,54.99358643313807,54.98791385280922,55.029849194277865,55.04183407012642,4.1455727739503345e-12
301.0,54.99410629084459,54.98843950610709,55.035513935512974,55.047144700784266,5.9676708019651414e-12
302.0,54.994692970373336,54.98903197882411,55.04121824180494,55.052488312876605,-2.984279490192421e-13
303.0,54.9952934275789,54.98963822751257,55.04690987267903,55.05781284228419,3.675282300719118e-12
304.0,54.995890374224786,54.99024096416239,55.05257190377084,55.063101534397624,6.190159496100023e-12
305.0,54.99660768290257,54.990964061437786,55.05832842642153,55.068478644703404,8.131273432354647e-13
306.0,54.997373195354974,54.99173536227281,55.064108535071,55.073873424517416,-2.603695037350917e-12
307.0,54.998201800302354,54.992569755944444,55.069927777964764,55.07930157190425,-4.420463994847523e-12
308.0,54.99902288081628,54.99339662622123,55.0757163247526,55.08469340001991,-7.370104526671639e-12
309.0,54.99983723604914,54.994216772324386,55.08147517642829,55.0900500481404,3.4794389591752406e-12
310.0,55.000709601321155,54.99509492964866,55.08726927421537,55.09543659152301,-6.671996288787341e-12
311.0,55.00162183375611,54.99601295597349,55.09308121745104,55.100835758593014,-7.02282676456889e-12
312.0,55.002637386695284,54.997034305140495,55.0989750544807,55.10631172144208,-2.079225680517993e-12
313.0,55.003634859027805,54.99803757711443,55.10483050822578,55.11174432106365,-4.437339384821826e-12
314.0,55.00469630357852,54.99910482472002,55.11072975582495,55.11721584767594,-5.201172825763933e-12
315.0,55.00577052823079,55.00018485657324,55.11662240612786,55.122676019255266,5.9401372709544376e-12
316.0,55.00685382400162,55.00127396397346,55.122505131117094,55.128121612381946,-2.5783819523894635e-12
317.0,55.007997446232594,55.00242340251212,55.1284295355852,55.13360433289934,1.1457501614131615e-13
318.0,55.009113470774984,55.00354524874998,55.134308467479165,55.139037126018955,3.6344260934129125e-12
319.0,55.010275635339276,55.004713240328385,55.14021571394646,55.14449387230828,-5.622169396701793e-13
320.0,55.01145080734843,55.00589424525508,55.14611879575057,55.149942183264535,-3.90176779774265e-12
321.0,55.01261766437105,55.007066941393894,55.15199677292871,55.155361205941674,2.815525590449397e-12
322.0,55.01384571504938,55.0083008374922,55.157919360100415,55.16082073912155,-1.3065104553788842e-12
323.0,55.01512804109371,55.00958901598246,55.16388041420064,55.16631472123918,-3.134381643121742e-12
324.0,55.01639828413074,55.010865119160904,55.16981429892228,55.171777593545016,-1.0301093311682052e-11
325.0,55.01782330458107,55.01229600753133,55.175888054609956,55.17737647047329,3.891109656706249e-12
326.0,55.01915337200817,55.0136319522249,55.181853497068296,55.182863239597346,-1.163513729807164e-13
327.0,55.02051656429652,55.01500103049572,55.18783821496286,55.18836555579387,-1.7115198147621413e-12
328.0,55.021843672131354,55.01633403352137,55.19377354792074,55.19381482514108,2.7977620220553945e-12
329.0,55.02318078991535,55.017677055586205,55.19970557373268,55.1992571891035,-5.293543381412746e-12
330.0,55.02453114110571,55.01903332043073,55.20563787065887,55.20469628865405,3.162803352552146e-12
331.0,55.02583798189204,55.020346084558504,55.211514074855046,55.2100758205907,-5.9472426983120386e-12
332.0,55.027188256161566,55.02170229166732,55.21742104607569,55.215482703090935,8.615330671091215e-14
333.0,55.02846176221963,55.022981740637434,55.223239201427816,55.22079741133026,-4.845901457883883e-12
334.0,55.02973041405553,55.02425634497545,55.22904009621378,55.22609155548918,-2.6272317654729704e-12
335.0,55.03087597513271,55.025407868288404,55.234705711424525,55.23124717207778,2.3714363805993344e-13
336.0,55.03216261871746,55.02670048293326,55.24049947364223,55.23652774108724,-2.291500322826323e-13
337.0,55.03339919662371,55.027943042127674,55.24623162144036,55.24174355768017,2.7471358521324873e-12
338.0,55.03464786010806,55.029197696868394,55.25196415210723,55.24695666940692,-2.2026824808563106e-13
339.0,55.03581775458185,55.03037359284856,55.25760655464078,55.25207661585008,3.5154101851730957e-12
340.0,55.03691111485227,55.03147296436077,55.26316067025072,55.25710528632812,-3.5456082514429e-12
341.0,55.03794190662067,55.032509776598886,55.26864007988799,55.26205631050377,2.672528864877677e-12
342.0,55.03904298297177,55.03361688224436,55.274177355939614,55.267062310147644,-2.3785418079569354e-12
343.0,55.04021069199644,55.034790630137536,55.27976963220528,55.27212047016339,1.368682944757893e-12
344.0,55.041441474615745,55.03602746192596,55.28541411070621,55.27722804064221,1.5862866575844237e-12
345.0,55.04261868751158,55.037210735001324,55.2909948849823,55.2822691603325,-6.659561790911539e-12
346.0,55.04361627724713,55.03821439563395,55.296385702109,55.28711761722459,1.014299755297543e-12
347.0,55.04468110515224,55.039285303740314,55.30183220172656,55.29201909018111,6.179945444273471e-12
348.0,55.04580967043686,55.04041995924056,55.30733162975294,55.29697087147499,1.3908874052503961e-12
349.0,55.046901779815755,55.04151816954338,55.31278451612423,55.30187353461374,3.6148861681795097e-13
350.0,55.0480335781374,55.04265607932397,55.31826692821053,55.30680318619602,-4.765965400110872e-12
351.0,55.04919432882999,55.043822952492825,55.31181009179633,55.29979109252184,3.632649736573512e-13
352.0,55.05026793241917,55.044902689976574,55.305293346979376,55.29275584256152,6.554756737386924e-13
353.0,55.05133739633166,55.04597829859489,55.29880015302621,55.2857796406851,-6.221689829999377e-12
354.0,55.05246530633571,55.047112364210456,55.29239282221674,55.278923594735154,6.659561790911539e-12
355.0,55.05353014476498,55.04818336979902,55.28594901231288,55.27206420855969,-2.759570350008289e-12
356.0,55.054651936575596,55.049311339908115,55.279588994818454,55.26532064598382,2.9967139880682225e-12
357.0,55.05569965904385,55.05036525244067,55.273180942310255,55.2585600178299,5.5067062021407764e-12
358.0,55.05669440585697,55.05136620058651,55.266746295842786,55.2518027452288,5.763389765434113e-12
359.0,55.05763159824707,55.05230960525142,55.26028064730156,55.24504343969442,6.66489086142974e-12
360.0,55.05860224654842,55.05328647638938,55.25387522488147,55.2383723868931,1.4530598946294049e-12
361.0,55.059485742389256,55.05417620603079,55.24740884650041,55.2316675006661,8.245848448495963e-12
362.0,55.0603577852886,55.055054493059444,55.24095769435916,55.225004093364284,7.105427357601002e-12
363.0,55.0612893054012,55.055992267626245,55.23459252844112,55.218452089200156,2.3789858971667854e-12
364.0,55.06215855846458,55.05686778607951,55.22819081725818,55.21188815571685,3.2591707110896095e-12
365.0,55.06305518029374,55.05777068380341,55.22184246904874,55.20540143058114,-5.0111026439481066e-12
366.0,55.063920386939714,55.05864217717997,55.21548819829551,55.19893188873095,-5.7691629251621634e-12
367.0,55.06476069909988,55.05948878673799,55.209134535529046,55.19248534956994,-1.7226220450083929e-12
368.0,55.0656216068164,55.06035600239803,55.20282692866137,55.186106577076046,1.2372325386422744e-12
369.0,55.066419604382254,55.06116031872193,55.196481438932935,55.17971097582829,-5.027089855502709e-13
370.0,55.06727548965032,55.062022533112575,55.190219155428736,55.17341900219584,-5.506706202140776e-13
371.0,55.06812086012048,55.062874243643684,55.18397092805425,55.16716089937824,1.8669510382096632e-12
372.0,55.06887634840749,55.063636082936554,55.17765723023324,55.160856557399015,7.598366380534571e-13
373.0,55.069661617848304,55.064427713648946,55.17139825448699,55.15462560539745,3.859135233597044e-13
374.0,55.07038378009853,55.06515624776705,55.16510061902794,55.14837412045256,-1.9255708139098715e-12
375.0,55.07116391788308,55.065942767552585,55.15888571253997,55.142222969095585,6.785683126508957e-13
376.0,55.07192463006758,55.066709872429705,55.15267540526838,55.13609352069492,-2.6649793483102258e-12
377.0,55.072595778959275,55.067387424623746,55.14639949261765,55.12991508829241,2.873257187729905e-12
378.0,55.07318701657933,55.06798507547826,55.14006816501757,55.123697395684104,2.4451551894344448e-12
379.0,55.073807216297475,55.068611697744565,55.13379076098357,55.11754932990734,-3.3009150968155154e-12
380.0,55.07445773245689,55.069268646052805,55.12756817659932,55.111471352924916,-7.531752999057062e-13
381.0,55.07514402257283,55.06996137821922,55.12140539848206,55.10546803409726,4.688249788387111e-12
382.0,55.07585040014476,55.07067420809487,55.11528622149102,55.09952276734056,6.533884544523971e-12
383.0,55.076476351215355,55.07130662195588,55.109109745185904,55.09480350567173,1.8749446439869644e-12
384.0,55.07705570259472,55.071892446002536,55.10291026561324,55.09166547031019,1.5263346142546652e-12
385.0,55.07756001238305,55.072403238000184,55.096659530938325,55.088462183181306,-7.843503624371806e-12
386.0,55.07811324694055,55.07296296371813,55.09048194463136,55.08531818043228,3.5491609651217004e-12
387.0,55.07863409412457,55.0734903114555,55.08429558794298,55.082152180939445,-2.6010305020918167e-12
388.0,55.07921379690188,55.07407652393978,55.08039532706178,55.08440742672786,4.618527782440651e-14
389.0,55.07980048195281,55.074669728372285,55.08763995574275,55.09140249820207,5.069722419648315e-12
390.0,55.080374260348755,55.07525003592285,55.09484896444469,55.0983502321145,-4.603428749305749e-12
391.0,55.080902865617304,55.075785180055775,55.101990171469694,55.10521873872702,-8.624212455288216e-13
392.0,55.08146381887078,55.07635268154252,55.10914090828898,55.112085631921474,4.770406292209373e-12
393.0,55.081935502866465,55.07683092344803,55.11618001540999,55.11883002580176,-4.057421065795097e-12
394.0,55.082380517033606,55.077282504499735,55.12316952902959,55.12551422056418,-6.553868558967224e-12
395.0,55.08288597430248,55.077794537423344,55.130196515555475,55.13222553981461,8.824052599720744e-13
396.0,55.08333805616336,55.07825320423166,55.137147837077634,55.13885109470705,-3.5087488470253447e-12
397.0,55.08382381291816,55.078745554808634,55.144110275196745,55.145477906432625,-2.2006840794119853e-12
398.0,55.08426405894358,55.0791924038311,55.151005098055386,55.15202747606299,-8.621992009238966e-12
399.0,55.08469513854104,55.07963009524921,55.15786844386543,55.15853616644138,2.4376056728669937e-12
400.0,55.08513392737566,55.08007550466765,55.16471728044444,55.165021163902466,-8.901768211444505e-13
401.0,55.085511258134574,55.08045946485729,55.17148267140469,55.1714137438411,9.935607891975451e-12
402.0,55.08592373564644,55.08087858015416,55.17826087631675,55.17781037070244,4.852118706821784e-12
403.0,55.086301063575924,55.08126255452045,55.184982050434854,55.18414139983283,-4.760636329592671e-13
404.0,55.08666122892871,55.08162937468681,55.19166405062617,55.19042488101047,-3.3140157285060923e-12
405.0,55.08703957562616,55.08201438443806,55.19834223582025,55.19669636106468,-1.1530998378361801e-11
406.0,55.08735741044179,55.08233889070524,55.20493821811682,55.20287763481814,-4.382050278195493e-12
407.0,55.08770247912117,55.08269063874324,55.21153939812048,55.20905627937504,5.398126390332436e-12
408.0,55.08802281665836,55.08301766376691,55.218094184623794,55.215180876631464,3.998135156280114e-12
409.0,55.088317982252484,55.083319524777174,55.22460208316009,55.22125109920774,4.549693954913892e-13
410.0,55.08852909326674,55.08353733893837,55.231004150766466,55.22720816696781,2.6643132144954507e-12
411.0,55.0887981017001,55.083813057555304,55.23744179129938,55.23319364213914,3.6344260934129125e-12
412.0,55.08908629762731,55.0841079711508,55.24387690600972,55.23916958287216,5.253575352526241e-12
413.0,55.08936010736002,55.08438850618212,55.25027621859254,55.245102863642245,2.5939250747342157e-12
414.0,55.089600593467104,55.0846357250969,55.256620814383325,55.250974715613914,2.402522625288839e-13
415.0,55.08987900594636,55.08492087760955,55.26298180892672,55.25685639630417,4.141575971061684e-12
416.0,55.090099953123236,55.08514857234146,55.26926425555593,55.26265309866922,8.57980353430321e-13
417.0,55.09033209414998,55.08538746797119,55.27553648112674,55.268433283481016,-2.2508661601250424e-12
418.0,55.090560306934975,55.08562244247904,55.281783586141216,55.27418218375856,1.8818280267396403e-13
419.0,55.0907470888863,55.08581599322899,55.28796816748716,55.279862524967356,3.735234344048877e-12
420.0,55.09098354613045,55.08605922599283,55.29418112423336,55.285565330998615,-4.228839500797221e-12
421.0,55.0912832788533,55.086365741323434,55.30043658644825,55.29130485578799,1.3777867735598193e-12
422.0,55.091581135863436,55.08667038851767,55.306670046818176,55.29701671177028,4.654054919228656e-13
423.0,55.09179213987529,55.08688819027502,55.31279664773408,55.302616155567,-1.2367884494324244e-12
424.0,55.09203421761166,55.08713707261378,55.31893374575073,55.30822065375337,-1.2516654379624015e-12
425.0,55.092198020899,55.087307687594844,55.324972369287984,55.31372134616545,2.555622380384648e-12
426.0,55.0923254237332,55.08744190857934,55.33095388647526,55.31915970692457,-3.1289415503010787e-12
427.0,55.09251973744563,55.08764304657551,55.336981433746516,55.324638978537614,-1.3729017922514686e-12
428.0,55.09268042587009,55.087810565918446,55.34295512993839,55.330059386329324,3.984368390774762e-12
429.0,55.092880391540525,55.088017368848305,55.34894772733082,55.335493782921326,2.542077659484221e-12
430.0,55.09302498468446,55.088168805880514,55.354865009280985,55.340848052074136,5.1527671018902765e-12
431.0,55.0931807557191,55.08833142697117,55.34595279760143,55.331368110656115,-5.627220911463837e-12
432.0,55.093254173109976,55.08841170065227,55.33699758943907,55.321889145632994,-1.0359990643138417e-11
433.0,55.09335551718746,55.08851990657456,55.32811017650692,55.312520381903965,2.3103186030937195e-12
434.0,55.093402735159124,55.0885739921312,55.31920805002248,55.30317780807578,-3.861688746553682e-12
435.0,55.09348193856196,55.08866006839533,55.31037758860583,55.29394636017974,3.219646771412954e-13
436.0,55.093545557947,55.088730566127175,55.301570736360944,55.284776598963234,1.8606227669693e-12
437.0,55.093678210725415,55.088870102569786,55.29287204122196,55.275751744798995,3.8973269056441495e-12
438.0,55.09376071110646,55.08895949243578,55.28416150689079,55.26675052937058,-6.075695502261169e-13
439.0,55.09378408794192,55.0889897641599,55.275430392481454,55.2577629898625,-1.2931045123565355e-12
440.0,55.093831164612176,55.08904374062108,55.26676183520855,55.24887108887934,-6.187161893933535e-12
441.0,55.09387293733456,55.08909241817545,55.25812642677532,55.240044291154064,-3.834155215542978e-12
442.0,55.09398462595174,55.089211016573984,55.249599234695374,55.231356582092694,4.8274162445238744e-12
443.0,55.09403767215878,55.08927097801609,55.241050894259274,55.22267756001229,-3.3378438901721097e-12
444.0,55.09401186677244,55.08925209283785,55.23246150374447,55.21398632565406,-2.9672375667644246e-12
445.0,55.09396659349665,55.0892137440935,55.22389093548458,55.20534179089304,-5.034833661099469e-12
446.0,55.09399488322202,55.08924896246358,55.21543220114727,55.196836044167384,1.2251311076738602e-12
447.0,55.09409379724135,55.089354809745885,55.207081539652854,55.18846443956888,-4.637984440947207e-12
448.0,55.09412537387842,55.08939332476929,55.19870018738776,55.18008736530287,-4.129429654123329e-12
449.0,55.0941180171508,55.089392911001276,55.19031693258672,55.17173279236629,1.992166848152621e-12
450.0,55.09411735325428,55.08939919429331,55.18197754714977,55.16344570600091,-2.3924334735525576e-12
451.0,55.09413170282557,55.08942049528205,55.17369010877838,55.1552334278422,3.8815478609066645e-12
452.0,55.09409929377993,55.089395041953665,55.16539253128609,55.14703314512602,-4.322597835226816e-12
453.0,55.09401350985905,55.089316217651344,55.157078413846676,55.13883775683656,-3.2258917759264705e-12
454.0,55.09395494660578,55.08926461745547,55.148828628623676,55.13072746006228,-1.8382240174474873e-12
455.0,55.09389686326386,55.08921350075816,55.1406160272663,55.12267445777489,-5.299913286016533e-12
456.0,55.093913439024654,55.08923704669113,55.13251460828463,55.11475212421952,2.843045243672293e-12
457.0,55.093879105763165,55.08920968764598,55.12439799121675,55.10925303314111,5.376615819230324e-12
458.0,55.093918590759394,55.08925615046279,55.116391154761644,55.10497607949294,-3.717415264503643e-12
459.0,55.09397126005543,55.08931580168844,55.10843266115148,55.10072381614109,8.050504707313166e-13
460.0,55.09394514244163,55.08929667017742,55.10043024492945,55.09640471249485,-5.150643800355681e-12
461.0,55.0939539443653,55.089312461736824,55.09545840685164,55.10272329176886,-1.0343115253164115e-12
462.0,55.093912167761864,55.089277678518975,55.103321909940426,55.110317360108255,1.0307327907854713e-12
463.0,55.09390420705741,55.08927671451882,55.11118411228436,55.117894392423565,-3.5134117837287704e-12
464.0,55.09395392794926,55.0893334356286,55.11906933622945,55.12547917310165,-6.371736471777467e-12
465.0,55.09403686728473,55.08942337907573,55.12695377815694,55.1330483428721,-1.4728981923006756e-12
466.0,55.09403972103485,55.08943324104579,55.13472459154308,55.14048948245998,-1.2578826869003024e-13
467.0,55.09396577587288,55.089366307582694,55.14238457085134,55.147805798609035,3.2807090377673376e-14
468.0,55.09386805411517,55.08927560038412,55.149986266607904,55.15505024164531,-6.434575094971251e-12
469.0,55.09377099939004,55.0891855628445,55.15755408779535,55.16224760793716,-2.071898208555467e-12
470.0,55.09370422859394,55.08912581180289,55.16511781846241,55.1694280559252,3.929523373358279e-12
471.0,55.093590260119136,55.089018865822275,55.17260039076904,55.176514879076265,-1.979250097150498e-12
472.0,55.093554286802004,55.088989917325605,55.18012676716364,55.183633388512355,-3.0180927201861607e-12
473.0,55.09353407084917,55.088976729034854,55.187635517103345,55.190722491048085,4.226344968438767e-12
474.0,55.09352408676582,55.08897377551907,55.19512141049597,55.19777728094185,-6.513040107236634e-12
475.0,55.09347585899258,55.08893258124844,55.20253622181537,55.20474984581005,1.246919234532129e-13
476.0,55.09349216015871,55.08895591851526,55.20998257204807,55.211743109298546,-6.5104588387043805e-12
477.0,55.09358152382233,55.0890523212925,55.21746968982308,55.21876659340228,1.682154415760806e-12
478.0,55.093672412428695,55.08915025251672,55.22492680746185,55.22574981262419,-5.587155738062677e-12
479.0,55.09368318232532,55.08916806851746,55.23227246579108,55.232611579118554,3.1717961590516097e-12
480.0,55.093617118148664,55.08910905331485,55.239509460474395,55.23935495114481,-2.453898195753368e-12
481.0,55.09362570262842,55.08912468902311,55.24678880521313,55.246131198573295,-2.6556534749033744e-13
482.0,55.093707813665475,55.08921385402631,55.25411014672432,55.25294021825064,2.651268093956105e-12
483.0,55.09378250271093,55.0892956002662,55.26139330117075,55.25970206684559,-6.245906569724013e-13
484.0,55.0937776472278,55.08929780512172,55.26856625247138,55.26634495932403,6.1581018062639714e-12
485.0,55.09382027983869,55.08934750059378,55.27575554824323,55.27299566714236,-7.732117029979335e-12
486.0,55.093818700218435,55.089352986658625,55.28287003396507,55.27956325528803,4.280922838439949e-12
487.0,55.0938304635827,55.08937181816789,55.28996706549186,55.28610529087181,-1.6525392165789299e-12
488.0,55.09385256927876,55.08940099451714,55.29704390748444,55.29261924491333,1.5706047573615933e-12
489.0,55.09383379094823,55.089389289380996,55.30404957478115,55.2990543321755,-3.0076496848607803e-12
490.0,55.093863233514206,55.08942580733854,55.31107299739152,55.30549967607003,-1.4634595618678858e-12
491.0,55.09385832852985,55.089427980244444,55.31803215092118,55.31187344177447,-6.393281737349099e-12
492.0,55.093857718630176,55.08943445044282,55.32496555614633,55.31821433224081,-3.5761393846200917e-12
493.0,55.09387739165455,55.08946120575454,55.33188938826815,55.32453870089514,-6.904046778721806e-12
494.0,55.09384701171928,55.089437910399226,55.33873362754619,55.33077670131177,-4.898859096158503e-15
495.0,55.09386552559297,55.089463510738234,55.34559697026165,55.3370271968819,-1.070770208611016e-12
496.0,55.09385952859993,55.0894646023974,55.35240655387341,55.3432174901131,-7.291008075061001e-13
497.0,55.093848687147265,55.08946085156496,55.35918199939045,55.34936736035394,2.190692072190359e-12
498.0,55.093761763696016,55.08938102062764,55.36585217927841,55.35540583502805,1.558364548515101e-12
499.0,55.09372626941886,55.089352620164846,55.37254414201649,55.361460112343494,1.8605117446668373e-12
500.0,55.09365124860747,55.0892846947811,55.37916748445412,55.367439938966236,2.2394863741226345e-12
501.0,55.09359188618807,55.08923242907103,55.36870162885744,55.356324880185376,-4.94504437398291e-12
502.0,55.09345864985863,55.089106290796096,55.35821368778218,55.345238178398155,2.0410340084708878e-12
503.0,55.09325469102932,55.088909430799205,55.34770720219452,55.33418154750727,1.5445422718585178e-12
504.0,55.09298308956624,55.08864492839407,55.337185620044046,55.323156680904894,5.5706550483591855e-12
505.0,55.092646854143474,55.088315791717264,55.326652296969634,55.31216524910736,-4.235056749735122e-12
506.0,55.09224892264509,55.08792495812999,55.31611049706124,55.30120889757846,-5.724754004177157e-12
507.0,55.09179216261439,55.087475294667094,55.305563393674255,55.290289244732406,6.036948718701751e-12
508.0,55.09127937174773,55.08696959853093,55.295014070293156,55.279407880107456,-2.7187141427020833e-12
509.0,55.09068590968851,55.086383228887414,55.2844381526992,55.26853899396252,3.980815677095961e-12
510.0,55.089945946860574,55.08565035551226,55.27377029834487,55.25761586349033,3.12194714524594e-13
511.0,55.089163132230716,55.084874626249004,55.26311522618816,55.24674187837771,-3.707700813038173e-12
512.0,55.088339872018274,55.08405844690113,55.25247551716441,55.23591834148307,6.534328633733821e-12
513.0,55.08747850628394,55.08320415712666,55.24185366841996,55.22514652130793,-1.70219394135529e-12
514.0,55.08658130971795,55.082314031226154,55.23125209449606,55.21442765110559,-3.675282300719118e-12
515.0,55.08571391588105,55.081453702378006,55.22073655196541,55.203826351526665,4.4142467459096224e-12
516.0,55.08478315636774,55.08053000225298,55.210213428446615,55.1932479194787,3.2320812692887557e-12
517.0,55.083787432970944,55.07954133208184,55.19968148706884,55.182690068241506,4.094502514817577e-12
518.0,55.08276443278837,55.078525378380945,55.189178794816975,55.17218985380942,7.300826609935029e-13
519.0,55.08171611568937,55.07748410069181,55.17870737081918,55.161748322522335,-3.711697615926823e-12
520.0,55.08071713320041,55.076492150218975,55.16834191097274,55.15143923414966,-6.576961197879427e-12
521.0,55.07974514192824,55.07552718375847,55.15805947579333,55.14123875020851,2.8563817977556027e-12
522.0,55.07874819961062,55.07453725909435,55.14780771529768,55.131093656769764,1.1386447340555605e-12
523.0,55.07772814864175,55.07352421831619,55.13758850765625,55.12100500019076,-2.533084852984757e-12
524.0,55.076742143881155,55.0725452159857,55.127459029653714,55.1110291561764,6.292744103575387e-12
525.0,55.07580329418573,55.071613361048136,55.117431925477206,55.10117799877187,8.099299009245442e-12
526.0,55.07484134832658,55.07065840246109,55.10743636504269,55.09328213268617,-4.225064742513496e-12
527.0,55.07385804337605,55.06968207701293,55.09747410151646,55.08748387575671,2.4167334800040408e-12
528.0,55.07281709901295,55.06864810411162,55.08750885777749,55.081648136080894,-1.0036416142611415e-12
529.0,55.07160853584313,55.06744650385408,55.07743096725402,55.07566580360687,1.681321748492337e-12
530.0,55.070331718690575,55.06617663980359,55.07333797143554,55.080077002789274,-1.674216321134736e-12
531.0,55.06905019218299,55.064902055976425,55.080812653744694,55.08727065134045,2.9380942123680143e-12
532.0,55.06778571237209,55.06364450823263,55.08824785618807,55.09440715227483,1.1457501614131615e-12
533.0,55.06662194957109,55.06248766683469,55.09572754314337,55.1015710484406,-1.340261235327489e-12
534.0,55.06545184538694,55.0613244739076,55.103145655808646,55.1086568377312,6.022737863986549e-12
535.0,55.064276614839194,55.060156144284825,55.110503516706274,55.115666378031875,3.582023566650605e-12
536.0,55.06309742692624,55.0589838467871,55.11780241203301,55.122601472253024,-5.857536677922326e-12
537.0,55.06191540557358,55.057808705170615,55.12504359228913,55.12946386970707,-9.725553695716371e-13
538.0,55.060731630580385,55.05663179907325,55.13222827291049,55.13625526745609,1.70174985214544e-12
539.0,55.05954713856337,55.05545416495833,55.13935763490265,55.14297731163112,-2.6192381596956693e-12
540.0,55.05836292389725,55.05427679705482,55.14643282547664,55.14963159872366,-1.809219440929155e-12
541.0,55.05717993965118,55.053100648293636,55.15345495868548,55.15621967685018,-3.7481129311345285e-12
542.0,55.055999098520495,55.05192663123914,55.16042511606114,55.16274304699016,5.115019519053021e-12
543.0,55.05482127375308,55.050755619015284,55.16734434725113,55.169203164198265,4.979128220838902e-12
544.0,55.05364730006985,55.049588446226004,55.17421367065432,55.1756014387913,-2.1449508835758024e-12
545.0,55.05247797457874,55.04842590986893,55.18103407405544,55.181939237510385,-1.8527401834944612e-12
546.0,55.051314057681786,55.047268770242304,55.18780651525774,55.18821788465904,-2.3803181647963356e-13
547.0,55.05015627397463,55.04611775184433,55.194531922713395,55.1944386632175,1.9548807017599756e-12
548.0,55.049005313138146,55.04497354426455,55.20121119615115,55.200602815933884,-2.8688162956314045e-12
549.0,55.047759837056596,55.04373480930656,55.207743213435705,55.20660955263217,-6.569855770521826e-12
550.0,55.04662873613966,55.04261043663396,55.214336249787,55.21266746965631,-1.84474657771716e-12
551.0,55.04550622961477,55.041494646078604,55.22088561334463,55.21867218907534,3.4656721936698887e-12
552.0,55.04439287683547,55.04038799692537,55.22739209542658,55.22462480328798,-1.0755840662568517e-12
553.0,55.043289206619846,55.0392910179291,55.23385646175698,55.2305263696378,-1.1786127629420662e-12
554.0,55.042195718083796,55.038204208147405,55.24027945306708,55.23637791137221,7.327471962526033e-13
555.0,55.041112881463725,55.03712803776349,55.246661785691096,55.24218041858123,-9.556799795973347e-13
556.0,55.04004113892881,55.03606294889804,55.25300415215653,55.247934849116504,1.127986593019159e-12
557.0,55.0389809053824,55.03500935641059,55.2593072217688,55.25364212949089,-3.4310332353015838e-12
558.0,55.037932569252426,55.03396764868969,55.26557164118987,55.25930315575894,1.6431300764452317e-13
559.0,55.036896493270525,55.03293818843199,55.27179803501065,55.26491879437866,4.0314418470188684e-12
560.0,55.03587301523981,55.031921313409725,55.277987006316934,55.27048988305482,2.9629632081196178e-12
561.0,55.03486244879104,55.03091733722688,55.28413913724878,55.276017231564225,-3.530509218307998e-12
562.0,55.033865084127136,55.029926550063465,55.29025498955296,55.28150162256311,1.7861268020169518e-12
563.0,55.03288118875585,55.028949219408084,55.29633510512854,55.28694381237713,1.6120438317557273e-12
564.0,55.03191100821042,55.02798559077845,55.302380006565166,55.29234453177411,-1.4903633882568101e-12
565.0,55.03095476675835,55.02703588843001,55.30839019767416,55.297704486719915,-5.124789481669723e-13
566.0,55.03001266809786,55.026100316052336,55.314366164012135,55.30302435911768,-8.117062577639444e-12
567.0,55.029084896042406,55.0251790574534,55.32030837339707,55.30830480753071,-6.656897255652439e-12
568.0,55.02817161519275,55.024272277231624,55.32621727641669,55.31354646788933,5.81845682745552e-12
569.0,55.02714859517349,55.023255745015284,55.331968930505745,55.318625577761516,-4.263256414560601e-14
570.0,55.026145555089784,55.02225917913468,55.33769235278943,55.323671326699866,-1.6049384043981263e-12
571.0,55.02516248782402,55.02128257249903,55.32593009525198,55.31122644003912,-1.3811174426336947e-12
572.0,55.02419937034856,55.02032590210996,55.314262795976205,55.29892896591455,-4.344968829173013e-12
573.0,55.02337805261848,55.01951101795157,55.30281179476079,55.28689826862782,-3.439915019498585e-12
574.0,55.02257397267931,55.01871335886036,55.29145093335252,55.27500629906741,-5.667022406896649e-12
575.0,55.02178458678896,55.017930381125474,55.28017717126793,55.26324820442256,-2.2892798767770728e-12
576.0,55.02100993203694,55.01716212185399,55.26899007176768,55.25162180995095,6.235012506294879e-13
577.0,55.02025003202797,55.01640860467031,55.25788918482337,55.24012499870455,-3.956834859764058e-13
578.0,55.019504897419004,55.01566984025298,55.2468740477881,55.228755709115,-2.425615264201042e-12
579.0,55.01877452644436,55.01494582685986,55.235944186050716,55.21751193269877,-3.965272554751209e-12
