time_s,current_A,true_T1_C,EKF_T1_C,true_T2_C,EKF_T2_C,true_T3_C,EKF_T3_C,true_T4_C,EKF_T4_C,true_T5_C,EKF_T5_C,true_hotspot_C,EKF_hotspot_C
207.0,8.03580286196993,54.92104572117899,54.82755394904109,54.906641537440365,54.88515218714503,54.86685838205156,54.79545609155048,54.82888050547996,54.78323497837159,54.81739434330354,54.69990633603048,54.92104572117899,54.88515218714503
208.0,8.036728167631516,54.91618709980127,54.816515995428006,54.90396345830718,54.87007751282099,54.86688087334638,54.79118624488946,54.83156940039649,54.780090269717206,54.82220864069831,54.70301374958693,54.91618709980127,54.87007751282099
209.0,8.037873261036303,54.911455939227025,54.80240970859759,54.90138120927596,54.84842523876014,54.86698145934535,54.7842873647211,54.83431930780406,54.773855951709166,54.827053369861446,54.70474484172872,54.911455939227025,54.84842523876014
210.0,8.037830129258452,54.906849636492346,54.795605727008976,54.89889305905592,54.843736644263444,54.8671585071692,54.78739955706197,54.83712868043594,54.79035656052723,54.83192783482268,54.71663733151061,54.906849636492346,54.843736644263444
211.0,8.037501664180972,54.9023613901158,54.80153469725797,54.896493054599084,54.86496497457338,54.8674061709659,54.78999531250239,54.83999176709813,54.77835709598736,54.83682711285121,54.71488572445863,54.9023613901158,54.86496497457338
212.0,8.036887865803864,54.897987269883316,54.798762630008255,54.89417807886646,54.86683590538673,54.86772143636641,54.789211767348675,54.84290564381729,54.772154209187704,54.8417490735898,54.715988773317434,54.897987269883316,54.86683590538673
213.0,8.03581952484479,54.89372341643202,54.79629262824247,54.8919450595344,54.86957006622105,54.86810133709541,54.79189407433499,54.845867438344406,54.7785735465659,54.846691612663236,54.722823511549535,54.89372341643202,54.86957006622105
214.0,8.034371845429234,54.889565534474634,54.780083047537126,54.88979046296736,54.84308075438677,54.86854244854962,54.790332090923826,54.84887382333308,54.7973424823249,54.85165214559662,54.736065275748174,54.88979046296736,54.84308075438677
215.0,8.032533768126978,54.88550964250911,54.77242102558135,54.88771104313051,54.834622186522566,54.8690416347999,54.78823529209758,54.85192176142658,54.796210593716076,54.85662835209875,54.739895390519514,54.88771104313051,54.834622186522566
216.0,8.032087851900581,54.881551806217324,54.76243481653985,54.88570357640734,54.82112325510302,54.86959578375432,54.784487414160445,54.8550082407605,54.79399274091556,54.86161791297487,54.74326492182887,54.88570357640734,54.82112325510302
217.0,8.032225873589702,54.877693509878156,54.76175988951426,54.88377023361691,54.828043838932764,54.87020717874769,54.787683198903856,54.85813564611939,54.79872006261249,54.86662388187965,54.749376348331054,54.88377023361691,54.828043838932764
218.0,8.03305400372444,54.87393371001405,54.76017907781459,54.881910650346455,54.83287968617504,54.870875584685976,54.79222495099784,54.86130386087874,54.81022130762893,54.87164680392275,54.75869335886454,54.881910650346455,54.83287968617504
219.0,8.03305400372444,54.87027166068607,54.76436056416918,54.880124745249056,54.84928296585132,54.87160105852506,54.797464524867785,54.864513069664866,54.81218589782639,54.87668751133185,54.76341686979182,54.880124745249056,54.84928296585132
220.0,8.03305400372444,54.86670203911488,54.7512948608456,54.878407847041494,54.828765709710275,54.87237907682248,54.79778948758245,54.867758886455476,54.83134186106218,54.88174225292266,54.776889839219386,54.88174225292266,54.83134186106218
221.0,8.033077007339294,54.86322213272764,54.74584822504245,54.87675786833687,54.82500538584783,54.87320769547334,54.80219162534656,54.871039500222004,54.84954526617283,54.88680982653229,54.789796668290194,54.88680982653229,54.84954526617283
222.0,8.033443148209049,54.85982934004544,54.744984089204046,54.87517281466338,54.83023034411334,54.87408506598546,54.804604550434874,54.87435319845227,54.85053368440213,54.89188911065952,54.79467918713734,54.89188911065952,54.85053368440213
223.0,8.033491146136196,54.85652205804804,54.74343015201205,54.87365167254507,54.83483794648962,54.87501032347625,54.8137720768908,54.87769925505889,54.87804837522231,54.89697995308222,54.811877222780964,54.89697995308222,54.87804837522231
224.0,8.033270399909041,54.85329670978237,54.75215044063017,54.872191440460966,54.86002436697867,54.875980620230045,54.821817774263046,54.881074966529134,54.87951580453479,54.90208021034905,54.81679368487259,54.90208021034905,54.87951580453479
225.0,8.032444997767094,54.85014994261962,54.748465652197105,54.87078932159602,54.858241441801624,54.8769933122003,54.826336364040856,54.88447783217718,54.893427214440145,54.907187922524145,54.8280019308467,54.907187922524145,54.893427214440145
226.0,8.03177074117146,54.847077468966255,54.73911118417718,54.869441565531076,54.84372001944675,54.87804480092769,54.824843498569,54.88790439628595,54.89650904000535,54.912300156301015,54.83455730304605,54.912300156301015,54.89650904000535
227.0,8.031247630122142,54.8440773703363,54.73519668196314,54.868146769830346,54.841156069496634,54.87913383190674,54.82632563125474,54.89135354325009,54.89966218639376,54.917416297656764,54.840866656327705,54.917416297656764,54.89966218639376
228.0,8.030875664619138,54.84114775373376,54.72697123622452,54.8669035437355,54.828130400773155,54.88025916489645,54.81884676128431,54.89482417449584,54.87872891418145,54.922535736071964,54.83614599841318,54.922535736071964,54.87872891418145
229.0,8.030654844662447,54.838286751788125,54.711954080631436,54.865710508688636,54.801096651564706,54.881419574208756,54.80962017491745,54.898315208531145,54.86636788864016,54.92765786496252,54.83537640557318,54.92765786496252,54.86636788864016
230.0,8.030585170252072,54.835492522876706,54.70741268874026,54.86456629882978,54.79774424612789,54.88261384898151,54.80944002841497,54.90182558099047,54.86674429724837,54.932782082093965,54.83981615382153,54.932782082093965,54.86674429724837
231.0,8.030666641388013,54.83276325123391,54.7168667603246,54.86346956146961,54.82523093079038,54.883840793436256,54.822043930287954,54.90535424467403,54.88578432630755,54.93790778997866,54.85221431261757,54.93790778997866,54.88578432630755
232.0,8.030456438484332,54.830097147047596,54.70835286355287,54.86241895753789,54.81265131621066,54.88509922712109,54.8215573186661,54.90890016958152,54.89267874050798,54.94303439625615,54.85999720588666,54.94303439625615,54.89267874050798
233.0,8.030093541714109,54.82749112065195,54.70374699824009,54.8614118361175,54.80831578582367,54.886386659248004,54.82101638228916,54.912461017049374,54.891396840212224,54.9481599881663,54.86382749354729,54.9481599881663,54.891396840212224
234.0,8.030754748182083,54.82494257129436,54.70267630879799,54.8604460196093,54.812120949723756,54.88770106972365,54.82565781946963,54.91603491664568,54.90225571155938,54.95328310583972,54.87304823693398,54.95328310583972,54.90225571155938
235.0,8.032297022590773,54.8224524794229,54.698345116700175,54.859522897673116,54.80891979511038,54.889044004201104,54.82980024920883,54.91962356232879,54.91772886172304,54.958405840103666,54.88464935372683,54.958405840103666,54.91772886172304
236.0,8.035647882487805,54.82002133064147,54.68965837737061,54.858643361998816,54.795653735351145,54.89041651918581,54.8275661126729,54.9232281678805,54.91828508176477,54.96352979871908,54.88967089591034,54.96352979871908,54.91828508176477
237.0,8.037928263269254,54.81765233763206,54.7034387528682,54.857811027064706,54.83104437203816,54.891822401257805,54.83887231624298,54.926852684589775,54.92298282648495,54.96865932289697,54.895485174347485,54.96865932289697,54.92298282648495
238.0,8.03945107308076,54.8153399447914,54.708970778661055,54.85702074312171,54.84744839123132,54.893256688050464,54.84507899215695,54.930492330220076,54.9256272206086,54.97379002460369,54.90070766531446,54.97379002460369,54.9256272206086
239.0,8.040166913134016,54.81307969103133,54.708867868791,54.85626843341527,54.85107066282005,54.89471547957729,54.84761371635523,54.93414337444842,54.926331538598866,54.9789185464337,54.90524903556586,54.9789185464337,54.926331538598866
240.0,8.040782186101818,54.81086709067646,54.70434018297238,54.85554997840415,54.84456366590407,54.89619482521753,54.84521237834928,54.93780202861331,54.918119275075185,54.984041454671654,54.905788952100174,54.984041454671654,54.918119275075185
241.0,8.04091158143537,54.808699901156,54.703616550367066,54.85486348348676,54.846330716717155,54.89769299097217,54.84495996288554,54.94146671249745,54.91060773382981,54.989157506104846,54.906285510868045,54.989157506104846,54.91060773382981
242.0,8.040555099134671,54.80657477812732,54.7038894209275,54.8542059408424,54.85132373778388,54.89920712754131,54.852141222557414,54.9451347286357,54.92889531708929,54.99426432904019,54.918550053938,54.99426432904019,54.92889531708929
243.0,8.039712739199722,54.804488469629426,54.702452204769564,54.85357442048613,54.85154441295634,54.900734457881136,54.85331928564503,54.948803446372565,54.92810348537208,54.999359604260704,54.92220455438893,54.999359604260704,54.92810348537208
244.0,8.03838450163052,54.80243781530662,54.701524282154196,54.852966069876054,54.85278932923975,54.902272276772976,54.85478980397502,54.9524703013902,54.92760137771932,55.00444106493254,54.92588073842548,55.00444106493254,54.92760137771932
245.0,8.03657038642707,54.80041974560573,54.70361074021168,54.85237811348555,54.85948999126516,54.90381795036538,54.852835733418,54.956132795217385,54.90857299910692,55.009506496484626,54.920711406259855,55.009506496484626,54.920711406259855
246.0,8.034270393589367,54.79843128094784,54.69796367435717,54.85180785234189,54.84929332511225,54.90536891568995,54.84644113966831,54.95978849471991,54.8899195025853,55.01455373646156,54.91575022799318,55.01455373646156,54.91575022799318
247.0,8.032353130766747,54.79646953087534,54.68537564478835,54.85125266353217,54.82657884550533,54.90692268015183,54.848055302435924,54.9634350315729,54.91584247051267,55.019580674350564,54.93153504279877,55.019580674350564,54.93153504279877
248.0,8.031752382517297,54.794534294020195,54.6881182434291,54.85071260052257,54.83606710593074,54.9084794218405,54.85069380429242,54.96707270256047,54.913504963137655,55.024587852228116,54.933741281575,55.024587852228116,54.933741281575
249.0,8.031938328404031,54.79262816055342,54.6767761724654,54.850190503599265,54.81358280692589,54.91004210761187,54.83776876661075,54.970704595294094,54.88297722531484,55.029578598461626,54.923426346453105,55.029578598461626,54.923426346453105
250.0,8.03305400372444,54.790752031560004,54.67108084783635,54.84968752760384,54.807265677712,54.9116120289368,54.847227864081624,54.97433213216922,54.92457143606636,55.03455458001892,54.94589974178158,55.03455458001892,54.94589974178158
251.0,8.03305400372444,54.78890719083173,54.67194050860476,54.84920520899816,54.81318179887842,54.913190864110135,54.84933417514056,54.97795712771814,54.92436238227185,55.03951785509243,54.94914188345525,55.03951785509243,54.94914188345525
252.0,8.03305400372444,54.7870887374879,54.672898871922335,54.84873889978877,54.81845061433038,54.914774113290704,54.848154430443195,54.981575224763034,54.912013072137576,55.04446431055207,54.946661638659634,55.04446431055207,54.946661638659634
253.0,8.03305400372444,54.78529526716935,54.66888187704385,54.84828743076054,54.81389071587673,54.91636074363983,54.850199879778245,54.98518552146279,54.92226552977153,55.04939327103731,54.95469738181066,55.04939327103731,54.95469738181066
254.0,8.03305400372444,54.78352541236065,54.66619747397869,54.847849662053314,54.81268126372813,54.9179497497563,54.85520919552964,54.98878714160095,54.940469140021364,55.05430407949093,54.96644958429889,55.05430407949093,54.96644958429889
255.0,8.03305400372444,54.78177784202211,54.666137175443524,54.84742448299802,54.816967041673706,54.91954015347375,54.86095214204831,54.99237923434212,54.95548804088495,55.05919609711621,54.976781180264304,55.05919609711621,54.976781180264304
256.0,8.03305400372444,54.780051261213586,54.659827710794715,54.84701081193944,54.80776027891286,54.92113100364842,54.86366462439022,54.99596097398279,54.97174156976778,55.06406870332337,54.98813393573602,55.06406870332337,54.98813393573602
257.0,8.03305400372444,54.77834441071045,54.66781891105115,54.846607596045985,54.82828453591771,54.92272137593797,54.86778836554513,54.999531559696976,54.9635825030422,55.06892129566586,54.98758554472918,55.06892129566586,54.98758554472918
258.0,8.03305400372444,54.776656066612034,54.659804173518246,54.84621381110709,54.815250816318425,54.924310372571334,54.87100341579467,55.00309021527666,54.98517695139268,55.07375328976655,55.00146502483116,55.07375328976655,55.00146502483116
259.0,8.03305400372444,54.77498503994292,54.6564335205019,54.84582846131873,54.81253142231827,54.92589712211028,54.87664300058715,55.00663618886736,55.00564521749706,55.078564119234436,55.01482636790312,55.078564119234436,55.01482636790312
260.0,8.03305400372444,54.7733301762475,54.65172317339334,54.845450579057456,54.80695698036477,54.927480779202796,54.88128695259908,55.01016875269903,55.02465894333299,55.08335323557201,55.02778607290131,55.08335323557201,55.02778607290131
261.0,8.03305400372444,54.771690355177995,54.65083539939624,54.845079224643555,54.80891934704833,54.9290605243288,54.88361365161416,55.01368720281233,55.026905829930485,55.08812010807372,55.03294337900517,55.08812010807372,55.03294337900517
262.0,8.03305400372444,54.77006449007643,54.658369875077845,54.84471348609372,54.828480939921505,54.930635563538345,54.88861312486902,55.01719085878069,55.02189033435017,55.09286422371578,55.03424648414987,55.09286422371578,55.03424648414987
263.0,8.03305400372444,54.76845152755081,54.6503964864902,54.844352478863705,54.81409156658729,54.93220512818285,54.8846928254333,55.02067906342816,55.01613194512587,55.097585087037764,55.03580913244096,55.097585087037764,55.03580913244096
264.0,8.032749205827628,54.76685044704586,54.65136317258358,54.843995345581504,54.8186251476729,54.93376847463949,54.88217964183278,55.02415118254342,54.99778768194745,55.10228222001614,55.030920191565826,55.10228222001614,55.030920191565826
265.0,8.031853023332282,54.7652593477455,54.653015570031855,54.843640343108156,54.82517474870742,54.93532397136602,54.88406324009874,55.02760569192676,54.99502791872319,55.106954249267005,55.032907430678655,55.106954249267005,55.032907430678655
266.0,8.03187624813574,54.7636755347444,54.657678519690116,54.84328492620336,54.836815532818925,54.9368691799162,54.88142630227425,55.031040255754405,54.969780935409915,55.11159898190271,55.024169510785725,55.11159898190271,55.024169510785725
267.0,8.032671421168427,54.762100930225,54.65034286740847,54.842931156419326,54.822852219217374,54.93840626138009,54.87504531006151,55.03445713056398,54.956345316055504,55.11621880723244,55.021097888948475,55.11621880723244,55.021097888948475
268.0,8.035241264103451,54.760536948201306,54.6430001374313,54.842580590294276,54.81053960341307,54.93993687774427,54.87564411681961,55.03785807977688,54.96923980100836,55.1208156247267,55.03003589089526,55.1208156247267,55.03003589089526
269.0,8.037329653176313,54.75898795481908,54.64006409581485,54.84223773830921,54.80767515998946,54.94146564947564,54.87678869677592,55.041247829907896,54.97484173773707,55.125394298881794,55.035497554545486,55.125394298881794,55.035497554545486
270.0,8.038936588387012,54.757451405188306,54.637290213127464,54.84190021042908,54.80548781490141,54.94299030966362,54.8795342077894,55.044624233305235,54.985912983706534,55.129952830663285,55.043519067578025,55.129952830663285,55.043519067578025
271.0,8.040062069735546,54.755924837504146,54.62955176638595,54.841565690330384,54.79296518278433,54.944508658538325,54.88099761905867,55.047985202962266,55.002148144939845,55.134489272429335,55.0542893948161,55.134489272429335,55.0542893948161
272.0,8.040706097221916,54.754405872149405,54.632204318750276,54.84123193474588,54.802850100465236,54.94601856286792,54.88694647412246,55.05132871196596,55.01321594595757,55.13900172761886,55.06230717228868,55.13900172761886,55.06230717228868
273.0,8.039718490103436,54.752892210776096,54.633840931709365,54.84089677278441,54.81014346650683,54.94751795533518,54.89184725411342,55.0546527929286,55.02219643373148,55.14348835041908,55.069486008221105,55.14348835041908,55.069486008221105
274.0,8.03920791307503,54.75137819087804,54.643899024931244,54.840554660737865,54.83501974887186,54.949001389405026,54.90009667435955,55.05795209291445,55.026049731268024,55.14794390092403,55.073904076755156,55.14794390092403,55.073904076755156
275.0,8.039026907067127,54.74986466516804,54.63928154572496,54.840206551690294,54.827203751830375,54.95046989907549,54.89772096155368,55.061227723333,55.02080243331553,55.15236958526073,55.07479289080497,55.15236958526073,55.07479289080497
276.0,8.03902801301015,54.74835202101737,54.630791063219945,54.839852933755395,54.8110147677504,54.95192405548742,54.89160886412204,55.06448033491569,55.01017832243838,55.156766149355455,55.073238234356346,55.156766149355455,55.073238234356346
277.0,8.039132782679083,54.74684019602794,54.62358089712272,54.83949384438121,54.79883421639237,54.95336397992905,54.890521407491136,55.067710129419474,55.0160024781448,55.16113388936819,55.07906547386732,55.16113388936819,55.07906547386732
278.0,8.040148407020784,54.74532890009076,54.62401903934134,54.839129091171735,54.80348753009597,54.95478956337419,54.89411160857774,55.070917077880374,55.0233488713472,55.16547286870785,55.085241216425885,55.16547286870785,55.085241216425885
279.0,8.040552002494211,54.743820275583126,54.61766392219698,54.83876091147651,54.79391491283859,54.956203125398865,54.89665597831047,55.07410357885626,55.040567010673236,55.16978557566566,55.09638786999544,55.16978557566566,55.09638786999544
280.0,8.041736098822902,54.74231183429392,54.62071994293285,54.838386916404474,54.80409415813716,54.95760236514481,54.9005672843674,55.07726741633742,55.04314206373419,55.17406988841023,55.100430140118235,55.17406988841023,55.100430140118235
281.0,8.043002772230553,54.74080534890081,54.615052343749745,54.83800896900994,54.795663009950395,54.95898922634801,54.90196384235262,55.08041061161894,55.05430766891233,55.17832791357088,55.10887050499224,55.17832791357088,55.10887050499224
282.0,8.044499481786744,54.73930044511265,54.61500694929657,54.837626788740884,54.79823481649385,54.960363513827595,54.899487038379036,55.083533051826784,55.03958542262404,55.1825596270641,55.1050818153798,55.1825596270641,55.1050818153798
283.0,8.044117562796544,54.73779720716207,54.6130191382672,54.837240550821285,54.797675829820804,54.96172548682103,54.902174462274644,55.086635077205884,55.04844017650734,55.18676545527138,55.11208297501175,55.18676545527138,55.11208297501175
284.0,8.043007196002641,54.736289404883394,54.606179133371256,54.83684411469033,54.78663305152804,54.96306908870074,54.90170408246788,55.08971071211278,55.05544329889631,55.19093950739097,55.11852615301579,55.19093950739097,55.11852615301579
285.0,8.041168381405036,54.734774475320094,54.59633349606324,54.836434987410456,54.770168685908274,54.96439189231601,54.90333161603894,55.09275759229332,55.0762210510367,55.19507948451936,55.13156389323884,55.19507948451936,55.13156389323884
286.0,8.038601119003728,54.733249954627446,54.603297447043545,54.836010766022795,54.78919943349453,54.96569155242055,54.90861864080554,55.095773427379385,55.07556967170765,55.19918315259592,55.134013220082274,55.19918315259592,55.134013220082274
287.0,8.035546946754682,54.73171347682262,54.60461705504496,54.83556913654688,54.794152639670564,54.96696580478213,54.90337949697061,55.09875600010719,55.04793830693695,55.20324834186895,55.12410357934511,55.20324834186895,55.12410357934511
288.0,8.034727811623188,54.7301634957892,54.596376446719795,54.83510859623134,54.77986328606189,54.96821318854641,54.90064954107126,55.10170388879324,55.05016768115418,55.20727366961596,55.12810410763765,55.20727366961596,55.12810410763765
289.0,8.033506113231757,54.72860668562972,54.58902776286518,54.83463585623562,54.768541158550015,54.969440451098194,54.9018656010393,55.10462387437356,55.06515747473566,55.211265949509816,55.13797316593284,55.211265949509816,55.13797316593284
290.0,8.032176769719534,54.72704160444533,54.6004643853936,54.834149529098156,54.79662055439405,54.970646258855595,54.906972910155226,55.10751467451928,55.055689248845944,55.21522394941539,55.13566941502714,55.21522394941539,55.13566941502714
291.0,8.029804005830997,54.72546775504494,54.59381847984965,54.833649166279066,54.78594716179312,54.971830212115925,54.90695978259336,55.11037593578848,55.0646854991919,55.21914736037933,55.14265472494105,55.21914736037933,55.14265472494105
292.0,8.027733975412298,54.723881868012604,54.602198392430566,54.83313154393895,54.80689513166986,54.97298913342497,54.91031739903143,55.1132045245845,55.05521751357523,55.22303309029754,55.14035978601996,55.22303309029754,55.14035978601996
293.0,8.025429190154835,54.72228483203208,54.60113856517901,54.8325975852957,54.80891977170069,54.97412398200982,54.91906589488004,55.116001433665005,55.08513582452169,55.22688216245687,55.156649589621985,55.22688216245687,55.156649589621985
294.0,8.023480223632259,54.72067591068599,54.58939127075693,54.832046589326026,54.78586329408716,54.97523409408597,54.910438375385496,55.11876603405196,55.072207319179206,55.23069397934311,55.153910849436976,55.23069397934311,55.153910849436976
295.0,8.022830445242173,54.71905617618051,54.58561546473849,54.83147965986646,54.78114160229431,54.976320607393696,54.909250681572836,55.1214994950032,55.0710236795642,55.234469737988555,55.15599845585143,55.234469737988555,55.15599845585143
296.0,8.025394242355347,54.717429502483746,54.58911481188821,54.83090070395789,54.792660182516656,54.97738746462544,54.91489221773192,55.124205792521046,55.0802040053389,55.23821344368418,55.16246315802467,55.23821344368418,55.16246315802467
297.0,8.02923392906802,54.71580537332775,54.57690770594317,54.83031924795845,54.77022606057629,54.978444237552154,54.9123982887837,55.12689454149023,55.09133773187742,55.24193475022544,55.170702712088854,55.24193475022544,55.170702712088854
298.0,8.035587203080675,54.71418715056925,54.572522877236395,54.82973872216326,54.76568346320821,54.97949442779245,54.91672074241133,55.12956931259361,55.11131279180883,55.245637293082375,55.18277393167987,55.245637293082375,55.18277393167987
299.0,8.044492403751406,54.71258178831726,54.56838565894257,54.8291661576502,54.760473716490615,54.980545146916306,54.914209293446426,55.13223729567546,55.10513992388492,55.24932833548382,55.182906044597786,55.24932833548382,55.182906044597786
300.0,8.056610000252832,54.71099611451083,54.571061550927105,54.82860847830095,54.77090944805379,54.98160341884864,54.92057278621062,55.13490561252561,55.11795814722825,55.25301509164151,55.191390782902786,55.25301509164151,55.191390782902786
301.0,8.072535211119302,54.71821503087735,54.583692987158074,54.83246253230241,54.78338927776696,54.98267804312551,54.918011406999334,55.13319501188976,55.09355724658232,55.247930253302634,55.17464662862132,55.247930253302634,55.17464662862132
302.0,8.09141638649448,54.725416117226,54.596313423878094,54.83635088609169,54.796178460360814,54.98377934641857,54.91825701531684,55.131503578572286,55.080108222732335,55.242916888502215,55.162750164403576,55.242916888502215,55.162750164403576
303.0,8.110594544435783,54.73260785548335,54.606814603269726,54.840280372605356,54.80403211700529,54.98491479964924,54.91629170972428,55.12983941941414,55.063101036911185,55.23798145175288,55.14922350537755,55.23798145175288,55.14922350537755
304.0,8.129473507924917,54.73979055537653,54.61823466176883,54.84424968065746,54.81428300761239,54.986083674314855,54.91737682257825,55.12820238656769,55.05576798018186,55.23312217101534,55.14001884643943,55.23312217101534,55.14001884643943
305.0,8.149142262190697,54.746962717284624,54.618962823815934,54.848255741567364,54.80247622733987,54.98728345584464,54.91778977845721,55.126590517582834,55.067793528061145,55.22833551156425,55.140363004248016,55.22833551156425,55.140363004248016
306.0,8.1681464184299,54.75412612884567,54.629514062674794,54.85229882960442,54.811441371462614,54.98851495081527,54.918943027482044,55.12500514939327,55.06188636601123,55.22362129381195,55.13215673022889,55.22362129381195,55.13215673022889
307.0,8.188232850510254,54.761278159879055,54.64688570708662,54.85637484489405,54.83512481779398,54.98977456052606,54.92473213466217,55.123443182558994,55.05901149621286,55.2189749455316,55.12502859034848,55.2189749455316,55.12502859034848
308.0,8.208221664686548,54.768421471503096,54.65497333489408,54.8604850346286,54.838833668001065,54.99106401708875,54.92778870101536,55.121906832235645,55.064854958868075,55.214397264920905,55.12247472322407,55.214397264920905,55.12247472322407
309.0,8.23001641008793,54.77555511065053,54.65920927701859,54.864627069463985,54.83448955675028,54.99238144415339,54.92922035167788,55.12039467322722,55.07219008974887,55.20988544753207,55.12098989609526,55.20988544753207,55.12098989609526
310.0,8.250375493987928,54.7826838546063,54.66445264866262,54.868804397751845,54.83206008479496,54.99373072336459,54.92801555535608,55.11891101866686,55.06738899288294,55.20544247464772,55.11401606065746,55.20544247464772,55.11401606065746
311.0,8.268944056135606,54.78980261923936,54.68116101132381,54.87301063446169,54.854152770731275,54.995105866152066,54.93127959115414,55.11745027467336,55.05558786409172,55.20106144862375,55.10323001104032,55.20106144862375,55.10323001104032
312.0,8.2892403962015,54.796905353420954,54.674494588153834,54.87723848477046,54.82733167064183,54.99649996904562,54.930646335931016,55.11600592739389,55.07738182402574,55.196734609107075,55.10916007209008,55.196734609107075,55.10916007209008
313.0,8.310401509980919,54.80399671561509,54.698558319886885,54.88149142217496,54.86617687995364,54.997916895788954,54.940035064409564,55.11458222911854,55.07235048081306,55.192465020671214,55.10146289049967,55.192465020671214,55.10146289049967
314.0,8.330501508295672,54.81107865730465,54.69484943873642,54.885770237354976,54.84447835393769,54.99935779354945,54.93411639776574,55.11318068183312,55.067754589371084,55.188253021800115,55.09537143880439,55.188253021800115,55.09537143880439
315.0,8.352205050262524,54.81814728018206,54.70184230133173,54.89006990247659,54.846728616506894,55.000817966331034,54.93475503141003,55.11179691974174,55.06549988405712,55.184093114523606,55.089851890844955,55.184093114523606,55.089851890844955
316.0,8.372298781566819,54.82520679010831,54.70392011157328,54.89439354196961,54.83905278264324,55.002300864747724,54.93528628812371,55.110434718037425,55.07281532095872,55.17998799000803,55.089079138226396,55.17998799000803,55.089079138226396
317.0,8.391962153576559,54.832251610964384,54.71644226429259,54.898734520120115,54.852891291473945,55.00380014907744,54.934449992378326,55.10908803141438,55.053429782345084,55.175930540805076,55.075546040392496,55.175930540805076,55.075546040392496
318.0,8.41131689375368,54.83927983775266,54.728917792114935,54.9030899231821,54.868757539013345,55.005313202504624,54.94623156968881,55.107754538443515,55.08088958080827,55.17191743424076,55.083578011934605,55.17191743424076,55.083578011934605
319.0,8.431526822804802,54.84628996968154,54.7382542467976,54.90745727996394,54.87599106834379,55.00683784105647,54.94741275473333,55.106432340856934,55.07468009265035,55.16794579919908,55.0765644712209,55.16794579919908,55.0765644712209
320.0,8.450208633517914,54.85328404602861,54.74542895224053,54.91183769533293,54.879206838489765,55.008375446526486,54.95077254207017,55.10512309588967,55.08096149543313,55.16401635610399,55.075437788926706,55.16401635610399,55.08096149543313
321.0,8.469607095309161,54.860256865743594,54.74340443944182,54.9162250578714,54.86246731846658,55.00992016374558,54.947185581925964,55.10382120316437,55.080226514892445,55.160122591854936,55.07166484540139,55.160122591854936,55.080226514892445
322.0,8.490053843626022,54.86721011614728,54.7497885141125,54.920620189799614,54.865591992190446,55.011473073560595,54.95413232831146,55.102528000726615,55.10095817553733,55.156264977088014,55.07749538552931,55.156264977088014,55.10095817553733
323.0,8.51123928815192,54.87414644741024,54.757532590774474,54.92502489929567,54.87156175167901,55.013036224441976,54.960752810536825,55.10124577593816,55.116844221078345,55.152444954906834,55.081346593627245,55.152444954906834,55.116844221078345
324.0,8.530255019928088,54.88106751426368,54.75996017809664,54.92944001832743,54.865376555438004,55.01461066781343,54.960259898379384,55.09997579830357,55.11683204188077,55.14866296982907,55.07834863334999,55.14866296982907,55.11683204188077
325.0,8.550338650286118,54.88796614297701,54.77138756367616,54.93385757178961,54.87798201585072,55.01618863072145,54.95984830604709,55.09871049567195,55.098727028991114,55.14491064614727,55.066528829154066,55.14491064614727,55.098727028991114
326.0,8.572289112464974,54.89484510476977,54.781224790440724,54.9382795770415,54.88838132586043,55.01777234318905,54.96608824992358,55.09745230940811,55.10879744109476,55.141189669228176,55.06766098895138,55.141189669228176,55.10879744109476
327.0,8.593621647412775,54.901709526189194,54.788377990520914,54.94271042298044,54.89099079458078,55.019366387181606,54.960591757279765,55.09620601324806,55.080838663848915,55.1375040730597,55.051443596805406,55.1375040730597,55.080838663848915
328.0,8.615172421783546,54.90855690213873,54.79719325698585,54.94714687508893,54.89788417478871,55.020967694753324,54.959365198458144,55.09496870454385,55.06609965378877,55.13385022351282,55.040935725577086,55.13385022351282,55.06609965378877
329.0,8.637534589684654,54.91538731220838,54.803813744062296,54.95158831429213,54.90061964003182,55.02257581078728,54.96003365924301,55.09374009088739,55.06321529183142,55.13022712749441,55.0358869209168,55.13022712749441,55.06321529183142
330.0,8.657944399504585,54.92220262980348,54.80276634791897,54.9560359374213,54.88600001865952,55.02419208598552,54.95111677158626,55.09252167562608,55.04085585595067,55.126635609795976,55.022196046861815,55.126635609795976,55.04085585595067
331.0,8.677659308459141,54.92899631441369,54.81506459585766,54.960482543284506,54.901472734282784,55.02580945782396,54.954013836269304,55.091306533701186,55.03534880484025,55.123068082732345,55.01539998601682,55.123068082732345,55.03534880484025
332.0,8.698041174785388,54.93576578065578,54.808807360179,54.96492492659964,54.87763334868983,55.02742487074745,54.950967982031685,55.09009175810613,55.045965042402834,55.119521017492175,55.01700603405178,55.119521017492175,55.045965042402834
333.0,8.717356101013724,54.94251263096884,54.82058305055063,54.969364097920405,54.892465331775405,55.02903948449482,54.952746163552405,55.08887865660925,55.037042558822684,55.11599512808941,55.008833815314446,55.11599512808941,55.037042558822684
334.0,8.735492091980802,54.94923317702228,54.82231397567967,54.97379579164247,54.88645620221164,55.03064916967257,54.95433596679142,55.08766323489387,55.04808860970499,55.11248584109942,55.01036106993413,55.11248584109942,55.04808860970499
