time_s,stress_current_A,PI_SMC_Tmax_C,MPC_Tmax_C,PI_SMC_gradient_C,MPC_gradient_C,PI_SMC_duty,MPC_duty
215.0,10.040667210158723,55.11480239444693,55.40189904536675,0.4811874777703622,0.46858704170068677,0.060890010693646954,0.049648618322023025
216.0,10.040109814875727,55.10777531919711,55.41135071298451,0.4655835830420898,0.4756496632660756,0.06076489773047948,0.049648618322023025
217.0,10.040282341987128,55.1008800118967,55.42077503557386,0.450127301612568,0.48267210647971837,0.060644988746255055,0.049648618322023025
218.0,10.041317504655549,55.094114803613834,55.430174581179976,0.43481556766693785,0.48965460849837683,0.060530356749685106,0.049648618322023025
219.0,10.041317504655549,55.08747845751707,55.43955235986201,0.41964535904455147,0.49659740479751946,0.060421103524755694,0.049648618322023025
220.0,10.041317504655549,55.08096334081593,55.44890501341004,0.4046136896667676,0.5035007291921332,0.060316878372556976,0.11648646112635373
221.0,10.041346259174118,55.07456553455195,55.408237893468254,0.3897177041975439,0.47577314987088926,0.06021757944198879,0.11648646112635373
222.0,10.04180393526131,55.068281306209315,55.36775285057081,0.37495462281758307,0.44828749579496474,0.06012311182623296,0.11648646112635373
223.0,10.041863932670246,55.06210835016653,55.3274494972204,0.36032173798775347,0.4210403919967689,0.06003347547415813,0.11648646112635373
224.0,10.041587999886302,55.05604161502006,55.287324711618744,0.3458163927129263,0.39402854513708974,0.059948473320776234,0.11648646112635373
225.0,10.040556247208867,55.05007640138527,55.247375622004554,0.33143602072172484,0.3672487409403402,0.059867924641975136,0.11648646112635373
226.0,10.039713426464324,55.04420673568392,55.20759798966448,0.3171781411557788,0.34069784171624207,0.05979155085711424,0.11648646112635373
227.0,10.039059537652676,55.03843000503422,55.167990787604296,0.3030403773926764,0.3143727839649273,0.05971930024250909,0.11648646112635373
228.0,10.038594580773923,55.03274365040518,55.12855302366399,0.28902040739146173,0.2882705760626365,0.059651120918126146,0.11648646112635373
229.0,10.03831855582806,55.027145165998974,55.08928373940657,0.27511596239676095,0.26238829602526437,0.059586960887621124,0.11648646112635373
230.0,10.03823146281509,55.021632098631684,55.05018200904454,0.2613248256750609,0.23672308934710884,0.0595267680771676,0.034848904100596406
231.0,10.038333301735015,55.01620204711247,55.05929106351742,0.2476448312822157,0.22832450951537453,0.05947049037309322,0.034848904100596406
232.0,10.038070548105416,55.010852661621264,55.068419503369846,0.2340738628612158,0.21998159720705246,0.05941807565833346,0.034848904100596406
233.0,10.037616927142636,55.005579786786406,55.07756578494229,0.22060985246924503,0.21169370450184744,0.059369340779464035,0.034848904100596406
234.0,10.038443435227604,55.00037997912797,55.08672895554779,0.20725080676950824,0.20346019840221885,0.059324145761004934,0.034848904100596406
235.0,10.040371278238467,54.99525483066468,55.0959130033176,0.19399479659957564,0.19528046037840596,0.059282700414563565,0.034848904100596406
236.0,10.044559853109757,54.99020522448534,55.1051213211129,0.18083988291097342,0.18715388592825377,0.05924516849425368,0.034848904100596406
237.0,10.047410329086567,54.985235850752346,55.11436119506689,0.16778412597273018,0.17907988415121423,0.05921198523008356,0.034848904100596406
238.0,10.049313841350951,54.98033908405978,55.12362784319319,0.15482552856609288,0.17105787733611066,0.05918272638979213,0.034848904100596406
239.0,10.05020864141752,54.975508883230695,55.132917804297094,0.14196221437691037,0.16308730056229592,0.05915706587600048,0.034848904100596406
240.0,10.050977732627274,54.970739212297296,55.14222741816455,0.12919240577399904,0.1551676013135861,0.05913466719469732,0.06663444543861885
241.0,10.051139476794212,54.966027215021846,55.1327931203896,0.11651442434485659,0.14070935005187124,0.05911540751777151,0.06663444543861885
242.0,10.05069387391834,54.961368507804764,55.12341412016144,0.10392664516459149,0.12635447823842583,0.0590990514087837,0.06663444543861885
243.0,10.049640923999652,54.9567588626295,55.11408777949545,0.09142751899364043,0.1121018012376922,0.059085366649963215,0.06663444543861885
244.0,10.04798062703815,54.95219420448344,55.10481147617153,0.0790155703321389,0.09795016040777682,0.059074124296811484,0.06663444543861885
245.0,10.045712983033837,54.947670608770984,55.09558260340154,0.06668939550390007,0.08389842231401445,0.05906509872880639,0.06663444543861885
246.0,10.042837991986708,54.94318429872,55.08639856950956,0.05444766076959695,0.06994547796835349,0.059058067696289664,0.06663444543861885
247.0,10.040441413458435,54.939339741561966,55.07725679762455,0.04513933561946004,0.05609024209360314,0.059052812363603935,0.06663444543861885
248.0,10.039690478146621,54.937638392531824,55.06815836668135,0.038468220555309074,0.043279446380473985,0.05904937445085955,0.06663444543861885
249.0,10.03992291050504,54.935946000887625,55.06160156965558,0.03182062556056309,0.03523328768034162,0.059048071634338686,0.06663444543861885
250.0,10.041317504655549,54.934264919234806,55.0557194559846,0.02519671668506618,0.027869832383203175,0.059049060141644724,0.06276595677031642
251.0,10.041317504655549,54.93259800414382,55.05193615690658,0.018596625417799828,0.02092732469814962,0.059052536242719035,0.06276595677031642
252.0,10.041317504655549,54.93432418337237,55.048164770567034,0.017298347273552395,0.014008011922484798,0.05905808780528448,0.06276595677031642
253.0,10.041317504655549,54.9417780886991,55.052929337278904,0.028983351185658535,0.022693500817403844,0.05906563908279702,0.06276595677031642
254.0,10.041317504655549,54.9491892735366,55.05881924623786,0.04059359807511953,0.03512212186028307,0.05907511555744011,0.06276595677031642
255.0,10.041317504655549,54.95655735588478,55.064668093252045,0.05213018214814724,0.04746750106129838,0.05908644394952481,0.06276595677031642
256.0,10.041317504655549,54.96388197412579,55.07047628530541,0.0635941655448633,0.05973045966389634,0.05909955222573407,0.06276595677031642
257.0,10.041317504655549,54.97116278681867,55.07624422152241,0.07498657919881424,0.0719118030764534,0.059114369606237824,0.06276595677031642
258.0,10.041317504655549,54.97839947248241,55.08197229339658,0.08630842367848857,0.08401232133154224,0.0591308265707091,0.06276595677031642
259.0,10.041317504655549,54.98559172936791,55.087660885011715,0.0975606700111058,0.09603278953029815,0.059148854863275355,0.06276595677031642
260.0,10.041317504655549,54.992739275219535,55.09331037325583,0.10874426048906827,0.1079739682723968,0.05916838749643445,0.07068987194054964
261.0,10.041317504655549,54.99984184702685,55.09586985865844,0.11986010945936698,0.12143860344070845,0.059189358753964916,0.07068987194054964
262.0,10.041317504655549,55.00689920076724,55.09838941229024,0.1309091040962187,0.13481161114619766,0.05921170419286208,0.07068987194054964
263.0,10.041317504655549,55.013911111139926,55.100869470056416,0.14189210515731787,0.14809388437591764,0.05923536064433099,0.07068987194054964
264.0,10.040936507284535,55.020877371291945,55.10331045956484,0.15280994772390244,0.1612862993975952,0.05926026621386279,0.07068987194054964
265.0,10.039816279165352,55.027796514763544,55.105711522592046,0.16366344192498872,0.1743897162391832,0.05928627006029557,0.07068987194054964
266.0,10.039845310169675,55.03466592769503,55.10807059346605,0.1744533555037009,0.18740497915288046,0.05931313915442794,0.07068987194054964
267.0,10.040839276460535,55.04148941684236,55.11039193575327,0.18518039795281993,0.20033291706407397,0.05934109158940637,0.07068987194054964
268.0,10.044051580129313,55.04827007770544,55.11267918215595,0.19584531186130505,0.21317434400578605,0.059370298996380674,0.07068987194054964
269.0,10.046662066470391,55.05501513519083,55.11494015769422,0.20644886337047552,0.22593005953904566,0.05940122762913098,0.07068987194054964
270.0,10.048670735483764,55.06172216357449,55.11717321217781,0.21699190104958177,0.23860084915965984,0.05943366918934417,0.06925972076490133
271.0,10.050077587169433,55.0683888143147,55.119928064729855,0.22747522015266952,0.2509019815934437,0.05946741864476515,0.06925972076490133
272.0,10.050882621527395,55.075012815141754,55.12265187481906,0.2378995640132331,0.26312220007473286,0.05950227426384697,0.06925972076490133
273.0,10.049648112629296,55.081591969124055,55.12534296627499,0.2482656254224267,0.2752622190079066,0.05953803764703008,0.06925972076490133
274.0,10.049009891343788,55.088119331142885,55.127994837110336,0.2585740479907699,0.28732274091324683,0.05957417324606086,0.06925972076490133
275.0,10.048783633833908,55.0945970075898,55.130609830236715,0.2688253596491492,0.2993044567518055,0.05961077833139011,0.06925972076490133
276.0,10.048785016262688,55.10102644315519,55.13318966196109,0.2790201000271679,0.3112080462398552,0.05964790566908243,0.06925972076490133
277.0,10.048915978348854,55.10740843877123,55.13573542302475,0.2891588115797816,0.3230341781532715,0.05968556414847582,0.06925972076490133
278.0,10.050185508775979,55.11374345865972,55.13824786894797,0.29924203094420676,0.3347835106221382,0.05972373984657237,0.06925972076490133
279.0,10.050690003117763,55.12003535292701,55.140731133948336,0.30927028457935535,0.34645669141598745,0.059762658548113856,0.06925972076490133
280.0,10.052170123528628,55.12628149172833,55.1431829569479,0.3192441365014247,0.3580543582198814,0.05980209229853453,0.06878635072627383
281.0,10.05375346528819,55.132485171538065,55.14578965453591,0.3291640980885475,0.36948373944677115,0.05984222928898128,0.06878635072627383
282.0,10.05562435223343,55.13864668303985,55.148369191136396,0.3390307111042503,0.38083965642874773,0.05988304874640525,0.06878635072627383
283.0,10.05514695349568,55.14476693975867,55.15092281640151,0.348844506137965,0.3921227080781122,0.0599245742982794,0.06878635072627383
284.0,10.053758995003301,55.150837999701054,55.153442932090904,0.3586060115836034,0.40333348446243633,0.059966205310751156,0.06878635072627383
285.0,10.051460476756295,55.15685698204425,55.15592676924817,0.36831563058146344,0.41447256703289526,0.060007691219333296,0.06878635072627383
286.0,10.04825139875466,55.162821103967154,55.158371559070375,0.37797371149289916,0.4255405288453247,0.06004878591564293,0.06878635072627383
287.0,10.044433683443351,55.16872767930177,55.16077453315585,0.38758054946043785,0.43653793477433567,0.06008924777602033,0.06878635072627383
288.0,10.043409764528985,55.17457512979323,55.16313393637967,0.39713638795078765,0.4474653417206369,0.06012891118528097,0.06878635072627383
289.0,10.041882641539697,55.18037335304882,55.165459423953806,0.4066414343333662,0.4583232988118553,0.06016841965742102,0.06878635072627383
290.0,10.040220962149418,55.186120926604694,55.16774957645463,0.41609601922530715,0.46911234759704,0.060207627050313274,0.06853383470494044
291.0,10.037255007288746,55.19181772080637,55.17010181179163,0.4255004402755631,0.4797837445155153,0.06024647740262582,0.06853383470494044
292.0,10.034667469265372,55.197459703447855,55.17241444983871,0.4348549802647881,0.49038771523149904,0.06028463933247883,0.06853383470494044
293.0,10.031786487693545,55.203048617059075,55.174689023809385,0.4441598533963216,0.5009247743771041,0.060322185663200384,0.06853383470494044
294.0,10.029350279540324,55.20858391964244,55.176924808797004,0.4534152851826647,0.5113954298406398,0.06035902984852543,0.06853383470494044
295.0,10.028538056552716,55.21406757753381,55.17912355336006,0.46262148122413294,0.5218001829290557,0.060395262218174976,0.06853383470494044
296.0,10.031742802944184,55.21950547231743,55.18129095455796,0.47177866201733565,0.5321395285253345,0.06043125168060286,0.06853383470494044
297.0,10.036542411335025,55.224911358282554,55.18344072283888,0.48088711718956034,0.5424139552410452,0.06046792880939595,0.06853383470494044
298.0,10.044484003850844,55.23029049092786,55.185578427247734,0.4899473142671056,0.5526239455641218,0.06050563723957518,0.06853383470494044
299.0,10.055615504689257,55.23565317426068,55.187714817026155,0.49895978247489836,0.5627699760021017,0.06054508205515789,0.06853383470494044
300.0,10.07076250031604,55.241009589274796,55.18986078968468,0.5079251824379725,0.5728525172209373,0.060586969340382095,0.06922532485160339
301.0,10.090669013899127,55.23399610444212,55.17762154533396,0.4920917051621956,0.5547238102265126,0.06063219026621021,0.06922532485160339
302.0,10.1142704831181,55.22708498861252,55.16552725257588,0.47637521996210097,0.5367426951127996,0.06068179905267109,0.06922532485160339
303.0,10.138243180544729,55.220285134899825,55.15358915975032,0.4607730182295242,0.5189070007933267,0.06073658181615524,0.06922532485160339
304.0,10.161841884906146,55.213593836744536,55.14180737561856,0.4452822815958797,0.5012146120929515,0.06079652414768425,0.06922532485160339
305.0,10.18642782773837,55.20700592321651,55.13017953140824,0.4299002528953366,0.4836634679798735,0.060861433624239375,0.06922532485160339
306.0,10.210183023037375,55.200520944747005,55.1187078616816,0.4146242723367024,0.46625155985613276,0.06093144233715028,0.06922532485160339
307.0,10.235291063137817,55.19413228829227,55.10738851100562,0.3994517064829779,0.4489769299045747,0.06100624751732189,0.06922532485160339
308.0,10.260277080858184,55.18784089681697,55.09622499706162,0.38438003929417874,0.4318376694905197,0.06108606820406837,0.06922532485160339
309.0,10.287520512609913,55.181642646683386,55.085215895853025,0.3694067593289887,0.41483191761621185,0.061170768675873115,0.06922532485160339
310.0,10.31296936748491,55.17554153630091,55.0743678210798,0.35452943393312353,0.397957859426306,0.061260779814037845,0.057497931199893715
311.0,10.336180070169508,55.16952768287439,55.07058090459094,0.3397455878395519,0.38370011289732275,0.06135556133040588,0.057497931199893715
312.0,10.361550495251874,55.16359005307966,55.06692176044025,0.3250529077966675,0.36954881868480527,0.0614544736466919,0.057497931199893715
313.0,10.388001887476149,55.15773284812702,55.063396916416,0.3104492607252567,0.3555025699030381,0.06155793240163732,0.057497931199893715
314.0,10.41312688536959,55.15195640799619,55.06000927910563,0.2959324688398368,0.3415599940311651,0.061666089697506525,0.057497931199893715
315.0,10.440256312828156,55.14625288017145,55.05675364608953,0.2815003649246748,0.32771975184420654,0.06177852085234139,0.057497931199893715
316.0,10.465373476958524,55.14062593418775,55.053636079153534,0.2671509125608793,0.31398053637915524,0.06189560045004378,0.057497931199893715
317.0,10.489952691970698,55.13506546969442,55.05064908582877,0.25288203645490626,0.3003410719349233,0.06201673888107342,0.057497931199893715
318.0,10.5141461171921,55.129566738806,55.04779017101259,0.23869182405571365,0.2868001131051585,0.062141705783318374,0.057497931199893715
319.0,10.539408528506002,55.1241256642945,55.04505736861294,0.2245784478988213,0.2733564438426441,0.062270309734557855,0.057497931199893715
320.0,10.562760791897393,55.118743222891666,55.04245364830694,0.21054015587882446,0.26000887655440863,0.06240270898527143,0.0592697074586314
321.0,10.58700886913645,55.11341023386528,55.038929478063935,0.19657519692852787,0.2463853623531449,0.06253834720188577,0.0592697074586314
322.0,10.612567304532528,55.108127363601945,55.03553212297603,0.1826819692133057,0.2328587997591498,0.06267734621144568,0.0592697074586314
323.0,10.6390491101899,55.10289662817861,55.03226539177885,0.16885887684569667,0.21942804187455778,0.06281992502288321,0.0592697074586314
324.0,10.66281877491011,55.09771862044975,55.02913179558098,0.15510430917970552,0.2060919678077653,0.06296620669155874,0.0592697074586314
325.0,10.687923312857649,55.09258155181259,55.02612153264325,0.14141666044096013,0.1928494818800104,0.06311544187460652,0.0592697074586314
326.0,10.715361390581217,55.08748781830551,55.023238539281834,0.12779450984519514,0.17969951285792973,0.06326786056366517,0.0592697074586314
327.0,10.742027059265968,55.08244308481086,55.02049015338726,0.11423641639589022,0.16664101321117641,0.06342392870074336,0.0592697074586314
328.0,10.768965527229433,55.07744221311692,55.01787318140628,0.100740870015116,0.15367295839429573,0.06358336100010717,0.0592697074586314
329.0,10.796918237105817,55.0724837982475,55.01538799058657,0.08730644694585266,0.14079434615209863,0.06374612646870129,0.0592697074586314
330.0,10.822430499380731,55.067568987874594,55.013037478928624,0.07393175593412593,0.12800419584761613,0.06391237221297918,0.06207871192773458
331.0,10.847074135573926,55.06268711240089,55.009161726628655,0.06061540083285166,0.11472074803040755,0.06408141375675966,0.06207871192773458
332.0,10.872551468481735,55.05783326477613,55.005412222026806,0.04735615117000691,0.10152879736651954,0.06425295342587851,0.06207871192773458
333.0,10.896695126267154,55.05508654047791,55.00179124910219,0.0386484475122586,0.08842736247154193,0.0644271067207037,0.06207871192773458
334.0,10.919365114976003,55.05328323099897,54.99829372426479,0.03149118678046392,0.07541548247212404,0.06460346667141409,0.06207871192773458
335.0,10.939983763703223,55.051471703701445,54.99491409701959,0.024339058381841028,0.06249221639497193,0.06478159845224105,0.06207871192773458
336.0,10.961994241723394,55.0496443375074,54.991644858813466,0.01719245598185637,0.04965664257574787,0.06496093466977383,0.06207871192773458
337.0,10.982373822434063,55.05199842804973,54.99089372857982,0.018122072514337617,0.042028272234560404,0.06514174492612322,0.06207871192773458
338.0,11.004166429678936,55.06017576803993,54.99069757631547,0.031060737288953533,0.03505950154361415,0.06532356792809103,0.06207871192773458
339.0,11.02569536167503,55.068311645329594,54.99058376270223,0.04394894180300213,0.028114759849103166,0.06550668243501609,0.06207871192773458
340.0,11.047351477118628,55.07640495363762,54.990551543433845,0.05678745692620879,0.021194471074394983,0.06569095994710551,0.06208944211465256
341.0,11.070914422655672,55.08445596344003,54.99059574336463,0.06957701211840828,0.014297937465521215,0.06587636850749089,0.06208944211465256
342.0,11.09549594171581,55.09247102728172,54.99994294073299,0.08231831576874526,0.025568948301433636,0.06606330620747923,0.06208944211465256
343.0,11.121126171246388,55.10045330349689,55.00971273680241,0.09501214284480142,0.037817131230823975,0.06625195181187066,0.06208944211465256
344.0,11.146278080420025,55.10840597808887,55.01952524558468,0.10765928990251439,0.049984346814134994,0.06644248923059316,0.06208944211465256
345.0,11.171073322969129,55.11632693921144,55.029379155321465,0.12026057607722151,0.0620713667819075,0.06663473148722135,0.06208944211465256
346.0,11.198681531594222,55.12421455692459,55.039273563113085,0.13281676812017196,0.07407894850182117,0.06682852388348479,0.06208944211465256
347.0,11.22451765085069,55.13207810102438,55.049218405072885,0.14532858775011448,0.08600783538997092,0.06702448003965726,0.06208944211465256
348.0,11.248787570464431,55.13991090271858,55.059207915360524,0.15779686717215213,0.0978587573088987,0.06722209700587083,0.06208944211465256
349.0,11.272319180949193,55.147707186428384,55.06923702604426,0.17022232325448527,0.10963243095275033,0.06742092886307215,0.06208944211465256
350.0,11.297564450146256,55.15546418026669,55.07930349921414,0.18260557057823235,0.12132956022000485,0.06762073663422322,0.07269191570921944
351.0,11.321786261238548,55.163187604598626,55.08533368019099,0.1949471643979379,0.13509161253019641,0.06782187865873565,0.07269191570921944
352.0,11.346243453870652,55.17087365035998,55.091401299057935,0.20724772128411217,0.14875999164563325,0.0680240460297404,0.07269191570921944
353.0,11.370136892047388,55.17852294205038,55.09750752799938,0.21950778492598033,0.16233559724466318,0.06822723958101695,0.07269191570921944
354.0,11.393624264811276,55.18613335681194,55.103650788284156,0.23172788912559383,0.17581931251034888,0.06843126701522351,0.07269191570921944
355.0,11.418852023243824,55.193703383616416,55.10983003506508,0.2439085194881443,0.18921200459971743,0.06863597752672154,0.07269191570921944
356.0,11.442712836101414,55.201238938757065,55.11605158880611,0.2560501224337628,0.20251452509781842,0.06884174361432784,0.07269191570921944
357.0,11.467184129507046,55.20873511239073,55.122311083849034,0.26815321010617765,0.21572771045706673,0.06904817917513215,0.07269191570921944
358.0,11.491503355747177,55.2161939386975,55.12861094594156,0.28021820870289815,0.2288523824224029,0.06925538406882856,0.07269191570921944
359.0,11.516950643869556,55.2236147869996,55.13495097093787,0.29224555627268245,0.24188934844266896,0.06946327217672639,0.07269191570921944
360.0,11.542245864826441,55.231001461102736,55.141335352397384,0.3042356657646863,0.2548394020687539,0.06967207016105141,0.058017074809235465
361.0,11.567058894625813,55.23835326706444,55.153428435799576,0.31618898749750457,0.2647784001263318,0.06988169092360473,0.058017074809235465
362.0,11.592023254295336,55.24566840466247,55.16556868249514,0.3281059466592211,0.27465690134103227,0.07009196883076246,0.058017074809235465
363.0,11.618022131499847,55.25294731750098,55.17775678456729,0.33998692818498455,0.2844753492809815,0.07030289522885742,0.058017074809235465
364.0,11.64484456760794,55.26019349357147,55.18999647542157,0.35183230838449475,0.2942341818760994,0.07051467708322491,0.058017074809235465
365.0,11.67089966358273,55.267409610124346,55.20229075909834,0.36364249772205426,0.30393383155251286,0.07072746761746652,0.058017074809235465
366.0,11.69666444951429,55.2745927938,55.21463714950878,0.3754179299055238,0.31357472536276987,0.07094103084811632,0.058017074809235465
367.0,11.724253027650743,55.28174190653636,55.22703480382278,0.3871589850397541,0.32315728511210295,0.07115525079990041,0.058017074809235465
368.0,11.75218776595303,55.28886315236929,55.239490176111545,0.39886601398261234,0.3326819274807207,0.07137052904111185,0.058017074809235465
369.0,11.778596487209043,55.29595747230892,55.252004615266294,0.4105394404958602,0.3421490641424185,0.07158690155978865,0.058017074809235465
370.0,11.803491541115868,55.30301932030906,55.26457299772745,0.4221796886892264,0.35155910187950923,0.0718039473385161,0.06647379027805222
371.0,11.828645754337469,55.31004335452597,55.27390562742027,0.4337870934996815,0.36258208462410124,0.07202125471081686,0.06647379027805222
372.0,11.853657116585419,55.31703052393766,55.28328521223141,0.4453619036863117,0.3735348358922721,0.0722388513702245,0.06647379027805222
373.0,11.877245498811966,55.323980373575345,55.292711472010815,0.45690436889820774,0.3844179220448467,0.0724566670266027,0.06647379027805222
374.0,11.898059991615963,55.33088804237449,55.302179690896814,0.46841472059637823,0.39523190115795614,0.07267432010224349,0.06647379027805222
375.0,11.92264888362958,55.33774413886618,55.311680471155846,0.47989311159780357,0.40597732323610103,0.07289110481555376,0.06647379027805222
376.0,11.948238838401778,55.344562234215886,55.32122709899503,0.4913395539024634,0.4166547304183936,0.07310792817783239,0.06647379027805222
377.0,11.973196838898925,55.35134592997231,55.330823243642044,0.5027542345066536,0.427264657178398,0.07332500644908113,0.06647379027805222
378.0,11.99741238298076,55.35809307880635,55.34046690814326,0.5141373790042465,0.4378076305175824,0.07354215361917754,0.06647379027805222
379.0,12.02154820700311,55.36480122141007,55.35015570873052,0.5254891730346714,0.44828417015277466,0.07375915983599157,0.06647379027805222
380.0,12.044801119846369,55.37147027941025,55.35988955826896,0.5368097582036597,0.4586947886976631,0.07397598127216655,0.07311771995825586
381.0,12.070410797269123,55.36298608435462,55.36707273693604,0.517876629837609,0.47033788066091375,0.07419237852147656,0.07311771995825586
382.0,12.098832703472517,55.354538600572084,55.374304890803245,0.49905280990095235,0.4819049023558293,0.07440891078436161,0.07311771995825586
383.0,12.124297502359411,55.346136685905975,55.38159602301199,0.48033648953224173,0.49339648653584334,0.07462624174223664,0.07311771995825586
384.0,12.150079706893568,55.33776877243313,55.388936074692865,0.46172577021209094,0.5048132564459991,0.07484360996193909,0.07311771995825586
385.0,12.176200422154317,55.32943516115513,55.39632637203784,0.4432189680180656,0.5161558260700687,0.07506106931683282,0.07311771995825586
386.0,12.20059494468185,55.321136218787764,55.40376831017564,0.4248144360643238,0.5274248003699071,0.0752786786435208,0.07311771995825586
387.0,12.224790120979701,55.31286511350867,55.41125609267081,0.4065105620324019,0.5386207755171739,0.07549598898700952,0.07311771995825586
388.0,12.24886603975503,55.304620621394776,55.418789236973545,0.38830587456546795,0.5497443391177015,0.07571293377740909,0.07311771995825586
389.0,12.275927912527344,55.29640185872462,55.42636753563421,0.3701989594312991,0.5607960704288786,0.07592946775233991,0.07311771995825586
390.0,12.301450496937134,55.28821881190909,55.43400159985164,0.3521884534003661,0.571776540570049,0.07614631110781411,0.12715586914532898
391.0,12.325431673260262,55.28006527947185,55.39454502275226,0.3342728811362363,0.5411746633247105,0.07636306023534199,0.12715586914532898
392.0,12.348773430192942,55.27193531345046,55.35536931889895,0.316450892904129,0.5108477885181202,0.076579317196669,0.12715586914532898
393.0,12.370742988321307,55.26382637002441,55.31646998907927,0.29872126087119,0.48079201050785514,0.07679491258387174,0.12715586914532898
394.0,12.39521621712723,55.25573346616003,55.27784002701769,0.28108282866656964,0.4510035185516017,0.07700949948644005,0.12715586914532898
395.0,12.421925939209011,55.2476653787259,55.239486015226774,0.26353454691864187,0.4214785938153227,0.07722369248151868,0.12715586914532898
396.0,12.450149881611502,55.23962960043055,55.20141363711631,0.24607526974817517,0.3922136064827768,0.07743803215351833,0.12715586914532898
397.0,12.474328376602104,55.23163079409302,55.163626086356075,0.22870377095571826,0.36320501296279417,0.0776528736194757,0.12715586914532898
398.0,12.500854419980351,55.22365398513331,55.12610715020264,0.21141878324358743,0.3344493531910331,0.07786719443097186,0.12715586914532898
399.0,12.52628548760508,55.215707190564444,55.08886304030368,0.19421928526111287,0.3059432480229205,0.07808156637024696,0.12715586914532898
400.0,12.55236058271618,55.20778605240102,55.05188794930751,0.17710416589222433,0.27768339671463593,0.07829570279033642,0.06077892691305368
401.0,12.57873197839521,55.19989248743025,55.05424757967376,0.16007240326425887,0.2635841940480148,0.07850975151338997,0.06077892691305368
402.0,12.605116092418989,55.192027120340875,55.056739677902456,0.14312297285290754,0.2495874443648063,0.0787237726874569,0.06077892691305368
403.0,12.630723281469942,55.18418955992793,55.059363604507155,0.12625486514783546,0.23569188824441056,0.07893775582326233,0.06077892691305368
404.0,12.65555354554807,55.176376665865384,55.06211596601646,0.10946709953813638,0.22189629555731472,0.07915149546531451,0.06077892691305368
405.0,12.680440765691824,55.16858543288573,55.064993382955855,0.09275876365970248,0.20819946456494876,0.07936478950399174,0.06077892691305368
406.0,12.703317012774239,55.16081591435933,55.0679954157789,0.07612901127944838,0.19460022104898655,0.07957764582033071,0.06077892691305368
407.0,12.7249828973812,55.153060910569806,55.071114378628295,0.059577017707958646,0.18109741746926034,0.07978956009374236,0.06077892691305368
408.0,12.7485132175991,55.14570272662771,55.074345410488064,0.04395965816065939,0.16768993214914474,0.0800002343946407,0.06077892691305368
409.0,12.770552173652083,55.141781383042286,55.07769446561911,0.03517134070132499,0.15437666848767861,0.08021013856238664,0.06077892691305368
410.0,12.79397411145385,55.13783761340924,55.08115571607894,0.026389549112110444,0.14115655419742268,0.08041890356120587,0.07018620948292933
411.0,12.816417381843223,55.133877374179356,55.0791915488031,0.017615229836764,0.12608105019649685,0.08062687989370164,0.07018620948292933
412.0,12.841915451182693,55.1365327510355,55.077352707712635,0.02203983810045429,0.11111355138216794,0.08083382712000456,0.07018620948292933
413.0,12.866992248392766,55.14497344538752,55.07564926556072,0.03813902548821346,0.09625284031886139,0.08104051097088615,0.07018620948292933
414.0,12.89439668701609,55.15336437125315,55.07407907044554,0.05416502819018376,0.081497725806976,0.08124682265705617,0.07018620948292933
415.0,12.922584225460774,55.16171430478678,55.072649664594216,0.07011853090435949,0.06684704209319392,0.08145333886434723,0.07018620948292933
416.0,12.951123822434074,55.170026346425864,55.071363160493625,0.08600031798327734,0.052299648106675534,0.08166024404644665,0.07018620948292933
417.0,12.97941660978967,55.17830199634483,55.072009840778954,0.10181119292533225,0.04150497636346984,0.08186761285497175,0.07018620948292933
418.0,13.007680826950534,55.18654060468483,55.0742924057171,0.1175519562174685,0.03372663177457014,0.0820753698070402,0.07018620948292933
419.0,13.035732150079703,55.1947423124455,55.076678989647036,0.13322337535877438,0.02597375996578677,0.08228349492656149,0.07018620948292933
420.0,13.061750565610932,55.202906609412175,55.07916904728907,0.14882619680521003,0.01824692708891007,0.08249192265356342,0.09082199663511684
421.0,13.087336280934881,55.211026574899726,55.078040562813115,0.16436113736594393,0.023139658228650717,0.08270013458820577,0.09082199663511684
422.0,13.11230617031951,55.21910113744427,55.083591257856334,0.17982879383224315,0.04126457958858509,0.0829080191800059,0.09082199663511684
423.0,13.137462687589075,55.227128614865606,55.0891692957843,0.1952297265759526,0.05925527694764554,0.08311542108876667,0.09082199663511684
424.0,13.162888870632125,55.235110216838585,55.094775933611686,0.21056445153035952,0.07711320418977863,0.08332238792946627,0.09082199663511684
425.0,13.1869231322203,55.243047421579334,55.100412707376904,0.2258334816777463,0.09483978590818509,0.08352898774016332,0.09082199663511684
426.0,13.210385989913874,55.250935793420446,55.10607525787719,0.2410373314165426,0.11243641826807504,0.08373487268866478,0.09082199663511684
427.0,13.23191501407188,55.258773932682324,55.11176212020311,0.25617643377737664,0.1299044698410654,0.08393990548272508,0.09082199663511684
428.0,13.254062444702921,55.266555662479554,55.1174669918445,0.271251183720544,0.14724528241218593,0.08414361056257291,0.09082199663511684
429.0,13.277892198993982,55.27428403180653,55.123192605087404,0.2862618715632905,0.16446017176033223,0.08434615838262323,0.09082199663511684
430.0,13.300454542582038,55.281965788302024,55.1289454495024,0.3012088129866868,0.18155042841321034,0.0845479837963476,0.08928042617923701
431.0,13.325090805821755,55.289597042964445,55.135316222036174,0.3160924013601516,0.1982078615124223,0.08474877729208703,0.08928042617923701
