time_s,digitized_paper_T1_C,reproduction_T1_C,digitized_paper_T2_C,reproduction_T2_C,digitized_paper_T3_C,reproduction_T3_C,fan_duty,airflow_direction
99.0,54.30837454646666,55.18291774831646,55.609208635548185,55.54590089191738,56.828910809015035,55.95014193354711,0.06456012219285148,1
100.0,54.29584501354091,55.17642186615299,55.60277772777479,55.54412442539377,56.818535168765194,55.952487287736616,0.06521356140649487,1
101.0,54.28332517348088,55.169568786510894,55.595691979039316,55.54202345440145,56.80721156279046,55.95454896936725,0.0658415536361884,1
102.0,54.27144454422463,55.162374309758164,55.588521421262726,55.53961109447258,56.79544272898372,55.956337326072756,0.06644456194372055,1
103.0,54.259505291272376,55.154853933467294,55.581057492121445,55.536900223043425,56.78301653322164,55.95786253176722,0.06702305129231353,1
104.0,54.2474244668771,55.14702285047313,55.57204718727478,55.53390347736556,56.76972765984301,55.95913458446153,0.0675774880594339,1
105.0,54.235858424596856,55.13889594734384,55.562077507048876,55.53063325276537,56.75600540494473,55.96016330436171,0.06810833957121126,1
106.0,54.22474456840418,55.13048780324642,55.550976028069286,55.52710170123659,56.741513769600424,55.96095833223766,0.06861607365789485,1
107.0,54.21381988723286,55.121812689188275,55.53857667735149,55.52332073035132,56.72670054347386,55.96152912805112,0.06910115822978338,1
108.0,54.20328358667316,55.112884567617165,55.525645785018206,55.51930200247488,56.71147437393639,55.961884969831594,0.0695640608730563,1
109.0,54.192334034842936,55.103717092361805,55.51128656543479,55.51505693427032,56.69586096569516,55.96203495278949,0.07000524846493866,1
110.0,54.18170010194672,55.094323608896254,55.49666134414892,55.51059669647877,56.67992789550641,55.961987988655686,0.07042518680763206,1
111.0,54.17122452041326,55.08471715491124,55.480805929977365,55.50593221396206,56.66412859817399,55.96175280523718,0.07082434028045181,1
112.0,54.16095598703669,55.07491046117638,55.46421620308308,55.50107416599437,56.64764039898279,55.96133794617855,0.07120317150960867,1
113.0,54.15075942212798,55.06491595267744,55.4470905491445,55.49603298679007,56.631074883048235,55.96075177091926,0.07156214105508402,1
114.0,54.14133967184674,55.05474575001338,55.42896830651034,55.49081886625529,56.614551022404484,55.96000245483712,0.07190170711405175,1
115.0,54.13212427438003,55.0444116710383,55.41078797265166,55.48544175095096,56.5977998796877,55.95909798956846,0.07222232524030865,1
116.0,54.12324694760925,55.03392523273393,55.39198668909069,55.4799113452556,56.581412027023916,55.958046183495824,0.07252444807917816,1
117.0,54.114782463723806,55.02329765329875,55.37329269774702,55.47423711271639,56.56577620157641,55.9568546623941,0.07280852511737036,1
118.0,54.10737089741922,55.01253985444024,55.354385642418265,55.46842827757746,56.550116290826175,55.95553087022669,0.07307500244728174,1
119.0,54.09978945229415,55.00166246385728,55.336586800026964,55.462493826474656,56.533974019033955,55.95408207008303,0.07332432254522778,1
120.0,54.09203116381014,54.99067581790012,55.31923169329093,55.45644251028647,56.51762556925948,55.9525153452495,0.07355692406312314,1
121.0,54.08435221043482,54.979589964395885,55.302330707760056,55.45028284613106,56.50083189950658,55.95083760040574,0.07377324163311531,1
122.0,54.076697417756435,54.96841466562788,55.285432775693934,55.44402311949977,56.48368982377066,55.94905556293881,0.07397370568470732,1
123.0,54.06962845836498,54.957159401457545,55.26902325191224,55.437671386517835,56.466981712288664,55.9471757843678,0.0741587422739031,1
124.0,54.063316663989816,54.945833372578214,55.25313428418406,55.43123547632334,56.45087180973597,55.9452046418718,0.07432877292392769,1
125.0,54.05721389058621,54.93444550389043,55.23806421046643,55.42472299355573,56.43506724266371,55.94314833991438,0.07448421447707972,1
126.0,54.05079445058348,54.923004447988774,55.22388876422472,55.41814132094576,56.41930175177261,55.94101291195802,0.07462547895729112,1
127.0,54.04482544532408,54.91151858875074,55.20922921973317,55.41149762199871,56.4041378091452,55.93880422226206,0.07475297344297588,1
128.0,54.039517647123795,54.899996045018526,55.19495394372839,55.404798843763515,56.388356271857006,55.936527967758146,0.07486709994976247,1
129.0,54.034695005833434,54.88844467436504,55.18198277833116,55.3980517196802,56.37277004008037,55.93418967999729,0.07496825532271652,1
130.0,54.029672569935684,54.87687207693572,55.16938701317891,55.39126277249888,56.35722140487388,55.93179472716289,0.07505683113767254,1
131.0,54.02476488713878,54.86528559935826,55.1570800109214,55.38443831726348,56.34180986615101,55.929348316144335,0.07513321361130187,1
132.0,54.02040741544403,54.85369233871257,55.1460039350722,55.377584464353816,56.32751165146347,55.92685549466601,0.07519778351955805,1
133.0,54.01621929638115,54.842099146553814,55.133977760470756,55.37070712257988,56.31286065321767,55.924321153466735,0.07525091612415061,1
134.0,54.01214936399624,54.830512632981495,55.12069132326693,55.363812002322554,56.298522434058,55.921750028524954,0.075292981106709,1
135.0,54.008653979330205,54.81893917074815,55.10823177814083,55.356904618715134,56.2844451699021,55.91914670332505,0.0753243425103106,1
136.0,54.005408086609414,54.807384899401285,55.095397819177066,55.34999029486041,56.27092099439334,55.916515611160506,0.07534535868805826,1
137.0,54.00267680479601,54.79585572945268,55.08329557340714,55.34307416507817,56.25756706368105,55.913861037469836,0.07535638225839575,1
138.0,54.00007578843832,54.78435734656945,55.07139763018897,55.33616117817841,56.244391581595664,55.911187122201206,0.07535776006687211,1
139.0,53.99751531059496,54.77289521578143,55.059018196103416,55.32925610075566,56.231907765822754,55.908497862202104,0.07534983315406733,1
140.0,53.99542286418508,54.76147458569996,55.0468634712641,55.32236352050006,56.219432164875286,55.90579711363047,0.07533293672939959,1
141.0,53.99344380435631,54.75010049274313,55.03375421512236,55.315487849521155,56.207360103484056,55.90308859438382,0.07530740015055465,1
142.0,53.99175763525423,54.73877776536314,55.02146610068052,55.308633327680404,56.19592785919154,55.90037588654317,0.07527354690827621,1
143.0,53.990007374806574,54.72751102827132,55.00922985430097,55.30180402592887,56.184935104918914,55.89766243882875,0.0752316946162716,1
144.0,53.98892108587172,54.71630470665697,54.997642396928924,55.295003849646434,56.174658447818196,55.89495156906443,0.07518215500599196,1
145.0,53.9880171880517,54.705163030396065,54.98617034293261,55.288236541979444,56.16445545555468,55.892246466648274,0.07512523392606121,1
146.0,53.98759994088903,54.6940900382464,54.97514973050621,55.281505687173464,56.15469559265147,55.889550195026516,0.07506123134612666,1
147.0,53.98727989097557,54.68308958202573,54.96510554354131,55.27481471389843,56.1455617182957,55.88686569416848,0.07499044136492397,1
148.0,53.987467583244495,54.67216533076979,54.95530233840229,55.26816689856327,56.13674135811944,55.8841957830401,0.07491315222234513,1
149.0,53.98727687520791,54.661320774867306,54.946885761242676,55.26156536861755,56.12788597262909,55.881543162073896,0.07482964631531727,1
150.0,53.987379912365526,54.650559230169144,54.93873526589184,55.255013105837584,56.119799664437295,55.87891041563322,0.07474020021729769,1
151.0,53.98775510370578,54.63988384206913,54.93055832602835,55.24851294959482,56.112188542273614,55.87630001446891,0.07464508470120483,1
152.0,53.988459371843206,54.62929758955408,54.922502048285445,55.24206760010434,56.105115191170505,55.873714318166385,0.07454456476560756,1
153.0,53.98893672702502,54.61880328922081,54.91545785431516,55.2356796216515,56.098630714253346,55.87115557758159,0.07443889966400577,1
154.0,53.989701946654115,54.60840359925812,54.90888154256069,55.229351445794755,56.09270600151072,55.868625937264,0.07432834293703622,1
155.0,53.990927978722844,54.59810102339175,54.90228182876332,55.22308537454308,56.08695773787822,55.866127437865295,0.07421314244744973,1
156.0,53.992475885872764,54.58789791479058,54.89593578186456,55.21688358350626,56.08142644302161,55.86366201853215,0.07409354041770898,1
157.0,53.9943258645629,54.57779647993245,54.89008849738583,55.210748125016586,56.07650527565943,55.86123151928191,0.0739697734700627,1
158.0,53.99615283860038,54.56779878242805,54.88559667167121,55.20468093122059,56.07162865369868,55.85883768335977,0.0738420726689551,1
159.0,53.99816845518774,54.55790674680153,54.88180321292779,55.1986838171395,56.06758599673324,55.85648215957648,0.07371066356564192,1
160.0,53.999872678057244,54.54812216222658,54.878169951134126,55.192758483697254,56.06395726016177,55.85416650462526,0.07357576624487898,1
161.0,54.00155235854671,54.53844668621681,54.874537903501086,55.18690652071501,56.06069226757915,55.851892185377125,0.07343759537356684,1
162.0,54.003569506578586,54.52888184826934,54.87174853046315,55.18112940987108,56.05819285588945,55.849660581153536,0.07329636025122713,1
163.0,54.00573174444909,54.51942905346085,54.8687145503953,55.175428527625456,56.05564544323119,55.84747298597562,0.07315226486220128,1
164.0,54.00813944852914,54.51008958599492,54.866264078960135,55.16980514810807,56.05371261574889,55.8453306107891,0.0730055079294614,1
165.0,54.010703620687885,54.5008646127003,54.8644637127894,55.16426044597004,56.05165244747724,55.8432345856642,0.07285628296992792,1
166.0,54.012918026626735,54.49175518647909,54.86292130784474,55.15879549919722,56.050239403258004,55.84118596196993,0.07270477835119475,1
167.0,54.01544745462891,54.482762249704486,54.862062487897674,55.15341129188547,56.04841286273714,55.83918571452202,0.07255117734956443,1
168.0,54.01821651050296,54.47388663756749,54.86070731657395,55.1481087169771,56.04720985416962,55.837234743704066,0.07239565820930328,1
169.0,54.02114980005739,54.46512908137215,54.8594716199123,55.14288857895796,56.04661740818382,55.8353338775613,0.07223839420302104,1
170.0,54.02417192910077,54.456490211778984,54.857954706057924,55.13775159651486,56.046180233393926,55.83348387386651,0.07207955369309785,1
171.0,54.02697410187341,54.44797056199634,54.85663593442156,55.13269840515291,56.04618774925238,55.83168542215786,0.07191930019407192,1
172.0,54.0296801816076,54.43957057091934,54.855459200729776,55.12772955977241,56.04613732153328,55.82993914574799,0.0717577924359083,1
173.0,54.03201005060926,54.43129058621631,54.85379898293669,55.122845537205194,56.04630211281656,55.828245603704346,0.07159518442807657,1
174.0,54.034889700337885,54.423130867362666,54.85244626977775,55.11804673871001,56.04695129921427,55.82660529280022,0.0714316255243605,1
175.0,54.03787719517456,54.41509158862189,54.85113617318554,55.113333492426996,56.04780976418037,55.825018649436444,0.07126726048833634,1
176.0,54.04061924107952,54.40717284197396,54.8501630289421,55.108706055790975,56.04910454161529,55.82348605153342,0.07110222955944465,1
177.0,54.04344160221762,54.39937463999092,54.8493823456502,55.104164617903514,56.051000334842456,55.82200782039335,0.07093666851959755,1
178.0,54.04660995986605,54.391696918659875,54.84893260987385,55.09970930186378,56.05302402803258,55.82058422253252,0.07077070876025798,1
179.0,54.04951507084144,54.384139540153434,54.84863791282797,55.095340167058126,56.05489360292965,55.81921547148352,0.07060447734993072,1
180.0,54.05251825709421,54.37670229554769,54.8483930324941,55.09105721140839,56.057019420693535,55.81790172956736,0.07043809710200767,1
181.0,54.0556539266485,54.36938490748805,54.84832698404095,55.0868603735791,56.05919890027319,55.81664310963538,0.07027168664291526,1
182.0,54.058941455811535,54.36218703280299,54.84875212246233,55.08274953514352,56.061325754707205,55.81543967678092,0.07010536048050857,1
183.0,54.06234021025551,54.35510826506611,54.84907693634628,55.07872452270879,56.063962556603734,55.814291450020804,0.06993922907266512,1
184.0,54.06564469368734,54.34814813710658,54.84955703399181,55.07478511000017,56.06703391177128,55.813198403946615,0.0697733988960251,1
185.0,54.069105517970144,54.34130612346848,54.85042637771145,55.070931019904656,56.070464426018404,55.812160470345795,0.06960797251483457,1
186.0,54.07257016693746,54.334581642819224,54.85228998861383,55.067161926474114,56.07384008156697,55.811177539792645,0.06944304864984857,1
187.0,54.07594946810932,54.32797406030742,54.85476644434294,55.06347745688815,56.07711841735078,55.810249463209324,0.069278722247247,1
188.0,54.079164771207644,54.321482689870585,54.857584646234834,55.059877193376906,56.08079469310139,55.809376053396896,0.06911508454752259,1
189.0,54.0819246399853,54.31510679649308,54.86054870604366,55.05636067510412,56.08477466607948,55.808557086536595,0.06895222315430757,1
190.0,54.08424865808356,54.30884559841467,54.8636605321849,55.052927400010624,56.088964093545734,55.807792303661415,0.0687902221030904,1
191.0,54.086924633545394,54.302698269290076,54.8670728513005,55.04957682661859,56.09252133757515,55.80708141209813,0.0686291619297964,1
192.0,54.0897513157131,54.29666394030008,54.87072858370465,55.04630837579686,56.096274009631685,55.80642408687997,0.06846911973918943,1
193.0,54.09214364409024,54.29074170221452,54.8741288774467,55.043121432487624,56.099926936743636,55.80581997213013,0.0683101692730664,1
194.0,54.09463009426186,54.28493060740768,54.877625675753826,55.04001534739476,56.10378320827279,55.80526868241618,0.0681523809782083,1
195.0,54.09697895945833,54.2792296718266,54.881153008708495,55.03698943863423,56.10743825427566,55.80476980407573,0.06799582207406002,1
196.0,54.09919106273291,54.27363787691269,54.88464490639318,55.03404299334683,56.111225972065526,55.80432289651347,0.06784055662010584,1
197.0,54.101845145606404,54.26815417147727,54.88803539889033,55.031175269273646,56.115161365086486,55.80392749346976,0.06768664558291568,1
198.0,54.10432351760454,54.26277747353147,54.891258516282456,55.02838549629463,56.119377890481715,55.803583104261136,0.06753414690283267,1
199.0,54.10669952628065,54.25750667207098,54.89397152285799,55.02567287793061,56.1239756246161,55.80328921499284,0.06738311556027433,1
200.0,54.10892447169919,54.25234062881627,54.896017893992614,55.02303659280916,56.12872186960055,55.80304528974363,0.06723360364162706,1
201.0,54.11095380060513,54.247278179908754,54.89814136982443,55.02047579609473,56.13348468559999,55.80285077172323,0.06708566040470455,1
202.0,54.11303462688525,54.24231813756342,54.900041272035025,55.01798962088335,56.137987372790334,55.80270508440251,0.06693933234375081,1
203.0,54.11507009727637,54.237459291678505,54.90212060927986,55.01557717956244,56.14293246838403,55.80260763261684,0.06679466325396405,1
204.0,54.117373719675115,54.23270041140275,54.9043738023888,55.01323756513602,56.147758695610634,55.80255780364272,0.06665169429552018,1
205.0,54.11950632291622,54.22804024666081,54.90612116958437,55.01096985251581,56.15256459624906,55.80255496824809,0.06651046405707876,1
206.0,54.12141136135612,54.223477529637314,54.90756233897844,55.008773099778544,56.15747528538935,55.802598481716544,0.06637100861874715,1
207.0,54.12340326175813,54.21901097622021,54.90789299905364,55.0066463493901,56.16229595857718,55.80268768484574,0.06623336161448934,1
208.0,54.12532134496385,54.21463928740392,54.908788708750315,55.004588629396636,56.167092631280724,55.8028219049203,0.06609755429395889,1
209.0,54.12707747673417,54.210361150652865,54.91016647948291,55.00259895458334,56.17145958693647,55.80300045665949,0.06596361558374161,1
210.0,54.1289806460264,54.206175241225935,54.911449765586504,55.00067632760118,56.17610392410545,55.80322264314,0.06583157214799029,1
211.0,54.130728369773664,54.202080223462495,54.91337556727257,54.998819740062025,56.18061335279309,55.80348775669411,0.06570144844843827,1
212.0,54.132281772845985,54.19807475203046,54.91588313567136,54.997028173602686,56.18527536989996,55.80379507978351,0.06557326680377507,1
213.0,54.133601980113426,54.194157473137,54.91857363708075,54.99530060091819,56.190001481493866,55.80414388584919,0.06544704744837394,1
214.0,54.13436442272313,54.19032702570254,54.922440083684336,54.99363598676485,56.19453775365508,55.80453344013758,0.06532280859035627,1
215.0,54.13533675019616,54.18658204249847,54.92701495610088,54.99203328893347,56.19887798521137,55.804963000503335,0.06520056646898174,1
216.0,54.136264040634785,54.18292115124931,54.932225731401026,54.9904914591932,56.2027332184997,55.805431818189064,0.06508033541135225,1
217.0,54.13711805263145,54.17934297569971,54.93755491642028,54.98900944420643,56.206458541313275,55.8059391385823,0.06496212788841871,1
218.0,54.137952919215614,54.175846136647074,54.94339776991954,54.987586186415214,56.21047994968242,55.806484201950084,0.06484595457028351,1
219.0,54.13870195265423,54.172429252940134,54.94994574131159,54.98622062489963,56.2142577248633,55.807066244151365,0.06473182438078529,1
220.0,54.13937212690999,54.16909094244427,54.95683923800026,54.98491169620854,56.217678775568686,55.807684497327685,0.06461974455135987,1
221.0,54.139976843300445,54.16582982297397,54.96395206895759,54.98365833516319,56.22063001051141,55.80833819057239,0.06450972067416857,1
222.0,54.140321245537756,54.16264451319307,54.97115804315562,54.98245947563408,56.22403106919035,55.80902655057867,0.06440175675448669,1
223.0,54.14048958191874,54.15953363348337,54.97833096956641,54.981314051291555,56.22679904755574,55.80974880226679,0.06429585526234399,1
224.0,54.14081583457517,54.15649580678207,54.98555085085134,54.9802209963306,56.22927825988498,55.81050416939085,0.06419201718341455,1
225.0,54.14098256568816,54.1535296593887,54.99254594749585,54.9791792461702,56.23160511311896,55.81129187512537,0.06409024206914525,1
226.0,54.14105260689203,54.15063382174207,54.999193743938825,54.97818773812773,56.23412533674694,55.812111142631984,0.06399052808612042,1
227.0,54.14103954798979,54.147806929167686,55.00505159459932,54.977245412068896,56.23702604972781,55.8129611956067,0.06389287206465845,1
228.0,54.141003724753865,54.14504762259641,55.010368950584095,54.976351211033524,56.239933975419675,55.81384125880786,0.06379726954663498,1
229.0,54.1410355081177,54.14235454925464,55.015100226680104,54.97550408183776,56.24303445159369,55.81475055856534,0.0637037148325308,1
230.0,54.14104994296394,54.13972636332679,55.01949591066422,54.97470297565303,56.24597914451958,55.81568832327109,0.06361220102769782,1
231.0,54.14104224647356,54.137161726590406,55.02379824878574,54.97394684856222,56.24869266000591,55.81665378385152,0.06352272008784475,1
232.0,54.14099009882447,54.13465930902468,55.02727015130256,54.97323466209354,56.25109960386121,55.81764617422198,0.06343526286373792,1
233.0,54.140893500016645,54.13221778939264,55.03017250567781,54.97256538373242,56.253324607396095,55.818664731723594,0.06334981914511566,1
234.0,54.14075245005012,54.129835855797815,55.032149683793236,54.97193798741198,56.255479758212594,55.819708697542936,0.0632663777038157,1
235.0,54.140566948924885,54.12751220621565,55.033218160850346,54.97135145398233,56.25769211280115,55.82077731711466,0.06318492633611511,1
236.0,54.14033699664092,54.12524554900038,55.03415997566581,54.97080477165935,56.259689352054345,55.82186984050758,0.06310545190428168,1
237.0,54.140062593198245,54.12303460336781,55.03472739078004,54.97029693645314,56.26133754290318,55.822985522794426,0.06302794037733686,1
238.0,54.139743738596856,54.1208780998545,55.0354853395818,54.96982695257667,56.26286924501407,55.82412362440558,0.0629523768710312,1
239.0,54.13939573785762,54.118774780753895,55.0356525057821,54.969393832835095,56.26418875645594,55.82528341146719,0.06287874568703435,1
240.0,54.13902332824889,54.116723400529935,55.03576367608813,54.96899659899601,56.26576489715984,55.82646415612389,0.06280703035133688,1
241.0,54.13874380899618,54.114722726208555,55.03678893499571,54.968634282141146,56.2672522863347,55.827665136846484,0.06273721365187188,1
242.0,54.1385275690308,54.112771537747705,55.03788253559643,54.96830592299993,56.268601440259516,55.82888563872489,0.06266927767535319,1
243.0,54.13819974566205,54.110868628386264,55.0392660378583,54.968010572265236,56.26972042200064,55.830124953746655,0.06260320384333615,1
244.0,54.13789223160362,54.10901280497242,55.04224554876423,54.96774729089174,56.270975502823056,55.831382381061346,0.06253897294749924,1
245.0,54.13783856507571,54.10720288827198,55.04507470637457,54.967515150377345,56.27214578402863,55.832657227231145,0.062476565184155904,1
246.0,54.13783854151503,54.10543771325702,55.048516506189735,54.96731323302804,56.2734464689126,55.83394880646788,0.062415960187996375,1
247.0,54.13824453138249,54.10371612937553,55.051479750798876,54.96714063220646,56.27462049155493,55.835256440856924,0.06235713706506157,1
248.0,54.13848825567209,54.10203700080233,55.054838945282306,54.96699645256477,56.27576802256322,55.83657946056809,0.06230007442495882,1
249.0,54.138435281828315,54.10039920667185,55.05747929698867,54.966879810262036,56.27665402996988,55.83791720405397,0.062244750412318285,1
250.0,54.138011079551475,54.098801641293164,55.05941901675662,54.96678983316657,56.27725966522704,55.83926901823597,0.062191142737498734,1
251.0,54.13741560680303,54.097243214347806,55.06067695313405,54.96672566104364,56.277566079786844,55.840634258678215,0.06213922870654516,1
252.0,54.13666771213086,54.09572285107078,55.06127195466878,54.966686445728804,56.277554425101414,55.84201228974984,0.06208898525040434,1
253.0,54.1357862440828,54.0942394924152,55.061222869908725,54.96667135128742,56.27720585262289,55.84340248477574,0.062040388953406224,1
254.0,54.13479005120674,54.09279209520102,55.06054854740171,54.96667955416048,56.27729078417957,55.844804226176194,0.06199341608101229,1
255.0,54.13369798205055,54.091379632248334,55.05847962712098,54.96671024329734,56.27770167466948,55.8462169055956,0.06194804260684231,1
256.0,54.132528885162074,54.090001092495605,55.05610466925141,54.96676262027554,56.27790942493477,55.84763992402057,0.06190424423898132,1
257.0,54.13130160908918,54.08865548110328,55.0530634403462,54.96683589940812,56.27792345924937,55.84907269188777,0.06186199644557626,1
258.0,54.13003500237974,54.087341819543255,55.05028584293856,54.966929307838846,56.27798469032782,55.850514629181625,0.061821274479728086,1
259.0,54.12874791358162,54.086059145674525,55.04753656233265,54.96704208562561,56.277939516641425,55.85196516552231,0.06178205340368668,1
260.0,54.1274591912427,54.084806513805525,55.04475310302662,54.96717348581234,56.27759794953986,55.853423740244175,0.06174430811235581,1
261.0,54.126187683910814,54.08358299474351,55.04220202746722,54.967322774489844,56.276978837570965,55.854889802464974,0.06170801335611466,1
262.0,54.12495224013385,54.08238767583135,55.03961467787745,54.96748923084581,56.27610102928263,55.856362811146056,0.06167314376296408,1
263.0,54.12390626510145,54.08121966097224,55.03713822214834,54.96767214720436,56.2749833732227,55.85784223514388,0.0616396738600066,1
264.0,54.12288599477621,54.08007807064258,55.0346044511266,54.967870829055514,56.27364471793906,55.85932755325303,0.06160757809426658,1
265.0,54.121962057808396,54.078962041893554,55.032196607253134,54.96808459507476,56.27210391197955,55.86081825424106,0.06157683085285942,1
266.0,54.121290444780136,54.07787072834164,55.02987131687791,54.96831277713315,56.27037980389205,55.8623138368753,0.06154740648251607,1
267.0,54.12062362242446,54.07680330014854,55.02751376721301,54.968554720298265,56.26849379306123,55.86381380994203,0.06151927930847665,1
268.0,54.11998986356317,54.07575894399087,55.0251975429893,54.96880978282618,56.26665424233019,55.865317692258145,0.06149242365275334,1
269.0,54.11941744101806,54.074736863019915,55.02397460365312,54.96907733614494,56.26515518119207,55.86682501267558,0.06146681385178031,1
270.0,54.11891347954022,54.07373627681187,55.02376134018759,54.969356764829726,56.263718428641056,55.86833531007876,0.06144242427345151,1
271.0,54.11848593321685,54.072756421308924,55.02414954959156,54.96964746657001,56.26235001150032,55.869848133375335,0.06141922933356221,1
272.0,54.11806950125387,54.071796548751465,55.02518635323472,54.96994885212903,56.26114000698012,55.87136304148028,0.06139720351165684,1
273.0,54.11759239738603,54.07085592760181,55.026918872486696,54.970260345295834,56.259953940115714,55.87287960329381,0.061376321366296636,1
274.0,54.1173029198172,54.0699338424598,55.02977685423885,54.9705813828302,56.25879821941338,55.87439739767318,0.06135655754975475,1
275.0,54.11720046696456,54.06902959397047,55.03172759098304,54.97091141440066,56.257709536712944,55.87591601339861,0.06133788682214812,1
276.0,54.11706493019829,54.06814249872433,55.03392919404576,54.97124990251599,56.256724583854265,55.87743504913362,0.06132028406501541,1
277.0,54.11690960245675,54.06727188915036,55.03520627583567,54.971596322450324,56.25541567629127,55.8789541133799,0.061303724294351,1
278.0,54.116234054794134,54.06641711340216,55.03634930361173,54.971950162162194,56.25413937043324,55.880472824427024,0.06128818267310235,1
279.0,54.11542892022351,54.06557753523751,55.036596689231764,54.97231092220781,56.25300237733393,55.88199081029713,0.061273634523142995,1
280.0,54.11452776015507,54.06475253389165,55.03648713047658,54.97267811564877,56.25224423376384,55.8835077086848,0.06126005533673083,1
281.0,54.11354915611559,54.0639415039446,55.03619519317225,54.9730512679544,56.25147438838696,55.88502316689235,0.061247420787455556,1
282.0,54.112522530688295,54.06314385518275,55.03547004555592,54.97342991689915,56.25073053829901,55.88653684176074,0.061235706740694604,1
283.0,54.11145175253762,54.06235901245507,55.034369533820986,54.973813612455004,56.25005038059573,55.88804839959622,0.06122488926357641,1
284.0,54.11035567021143,54.06158641552413,55.03281170919347,54.974201916679455,56.24947161237283,55.88955751609306,0.06121494463447069,1
285.0,54.10925313225761,54.06082551891233,55.030796571673356,54.97459440359899,56.24864509726608,55.89106387625234,0.061205849352006333,1
286.0,54.108162987224006,54.06007579174347,55.029952111178325,54.97499065908851,56.24773972297649,55.89256717429714,0.06119758014363344,1
287.0,54.10710408365847,54.05933671757999,55.03074810106181,54.97539028074679,56.2468864335075,55.894067113584306,0.061190113973735576,1
288.0,54.10609527010891,54.05860779425615,55.03121042452671,54.975792877768235,56.246113501680895,55.89556340651282,0.061183428051302814,1
289.0,54.10515539512316,54.05788853370733,55.030839265204996,54.97619807081118,56.2451293357491,55.89705577442915,0.06117749983717404,1
290.0,54.1043033072491,54.05717846179577,55.02972886583599,54.97660549186283,56.24397915809054,55.89854394752957,0.061172307050859985,1
291.0,54.10355785503458,54.05647711813295,55.027973469159036,54.97701478410116,56.24283295433415,55.90002766475974,0.06116782767695497,1
292.0,54.10293788702747,54.05578405589879,55.02529898901534,54.97742560175392,56.241709573027805,55.90150667371166,0.061164039971147735,1
293.0,54.10246225177565,54.05509884165801,55.02193101425002,54.97783760995494,56.24081662464339,55.9029807305181,0.06116092246584065,1
294.0,54.10196387103869,54.05442105517379,55.01803834146279,54.97825048459786,56.240231809178056,55.9044495997448,0.061158453975384136,1
295.0,54.101592835803245,54.05375028921895,55.01212240271919,54.97866391218764,56.23977492194851,55.905913054280404,0.061156613600942454,1
296.0,54.10129771152362,54.053086149384875,55.00568600844766,54.97907758968983,56.23921106763912,55.90737087522447,0.06115538073499008,1
297.0,54.10086549861395,54.05242825388841,54.999761964828465,54.979491224377895,56.238525954338456,55.90882285177358,0.06115473506545905,1
298.0,54.100505224328614,54.05177623337686,54.99437854468344,54.979904533678734,56.23775375446381,55.91026878110565,0.06115465657953607,1
299.0,54.10022631294158,54.0511297307314,54.98956402083435,54.98031724501656,56.23693465311921,55.911708468262766,0.06115512556712674,1
300.0,54.10003818872676,54.050488400868886,54.98534666610302,54.98072909565526,56.2359238824621,55.91314172603246,0.061156122623989825,1
301.0,54.099950275958086,54.049851910542536,54.98147926293562,54.981139832539526,56.234846416218346,55.91456837482767,0.06115762865455567,1
302.0,54.0999719989095,54.04921993814137,54.978639454325034,54.98154921213468,56.23369890248789,55.91598824256553,0.061159624874433195,1
303.0,54.10011278185494,54.04859217348878,54.97728218767108,54.981957000265595,56.23239131118183,55.917401164545076,0.061162092812616684,1
304.0,54.100382049068315,54.04796831764029,54.976630855680334,54.982362971954664,56.23101331740807,55.918806983323925,0.06116501431340092,1
305.0,54.1006588117209,54.04734808268074,54.97581026372975,54.98276691125906,56.22963910905101,55.920205548594176,0.061168371538012585,1
306.0,54.10066124161286,54.046731191521,54.97524893355506,54.98316861110739,56.22829695893245,55.92159671705756,0.06117214696596676,1
307.0,54.100652029385095,54.04611737769435,54.97470196597383,54.983567873135854,56.22701513987417,55.922980352299966,0.061176323396158236,1
308.0,54.10064201609404,54.0455063851528,54.97426840068084,54.98396450752409,56.22582192469799,55.924356324665425,0.06118088394769157,1
309.0,54.1006312017397,54.044897968063296,54.97412037832232,54.98435833283077,56.22474558622568,55.92572451112973,0.061185812060464265,1
310.0,54.10063456620549,54.044291890604136,54.97458494162298,54.98474917582912,56.22371394394324,55.927084795173705,0.06119109149550795,1
311.0,54.10064153545607,54.043687926761585,54.975671294957046,54.985136871342426,56.22276142472329,55.928437066656286,0.06119670633509383,1
312.0,54.100652376512514,54.04308586012694,54.977176850990624,54.98552126207968,56.221723490167264,55.92978122168747,0.06120264098261403,1
313.0,54.100652376512514,54.04248548369409,54.97930239073843,54.98590219847146,56.22062794188327,55.93111716250123,0.06120888016224391,1
314.0,54.100652376512514,54.041886599657644,54.9819862747368,54.986279538506146,56.21952171275549,55.9324447973285,0.06121540891839545,1
315.0,54.100652376512514,54.04128901921196,54.98530665848946,54.98665314756658,56.21840664051733,55.93376404027031,0.06122221261496587,1
316.0,54.100652376512514,54.04069256235088,54.98928239054429,54.98702289826723,56.217310997990595,55.93507481117114,0.06122927693439248,1
317.0,54.100652376512514,54.04009705766852,54.993187731126405,54.987388670292034,56.21626305799708,55.93637703549257,0.06123658787651978,1
318.0,54.100652376512514,54.03950234216113,54.99484518760722,54.98775035023292,56.215291093358594,55.937670644187335,0.06124413175728393,1
319.0,54.100652376512514,54.038908261030066,54.99594730932228,54.98810783142914,56.21440424562084,55.93895557357384,0.06125189520722541,1
