config_id,fan_weight,hotspot_weight,gradient_weight,dwell,switch_weight,maximum_duty_step,duty_move_weight,controller,maximum_hotspot_C,maximum_hotspot_excess_C,hotspot_excess_rmse_C,gradient_rmse_C,fan_energy_proxy_duty2_h,direction_switch_count,mean_temperature_tracking_rmse_C,maximum_energy_residual_W,reference_unattainable_at_saturation_fraction,energy_relative_difference_percent,within_5pct_equal_energy
577,10.0,0.5,0.2,10.0,4.0,0.05,0.8,Hotspot-MPC,59.04305919718862,4.043059197188619,1.220474313408483,1.361699686821859,0.005131944444444445,6,1.0873971545080416,1.1368683772161603e-12,0.0,7.1508483328771355,False
578,10.0,0.5,0.2,10.0,10.0,0.05,0.8,Hotspot-MPC,57.77829028627951,2.778290286279507,0.7836296005135194,1.9081713585728934,0.005381944444444445,2,0.8352691085023269,1.0018652574217413e-12,0.0,12.370646086576166,False
579,10.0,0.5,0.2,10.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.3880794325260191,2.5444190752208655,0.005479166666666668,0,0.9670150978846292,1.0018652574217413e-12,0.0,14.4005674352369,False
580,10.0,0.5,0.2,30.0,1.0,0.05,0.8,Hotspot-MPC,58.67639127629763,3.676391276297629,1.2586412195849397,0.7551605851529875,0.005506944444444445,15,1.0301677349867304,8.526512829121202e-13,0.0,14.980544963425668,False
581,10.0,0.5,0.2,30.0,4.0,0.05,0.8,Hotspot-MPC,59.04305919718862,4.043059197188619,1.220474313408483,1.361699686821859,0.005131944444444445,6,1.0873971545080416,1.1368683772161603e-12,0.0,7.1508483328771355,False
582,10.0,0.5,0.2,30.0,10.0,0.05,0.8,Hotspot-MPC,57.77829028627951,2.778290286279507,0.7836296005135194,1.9081713585728934,0.005381944444444445,2,0.8352691085023269,1.0018652574217413e-12,0.0,12.370646086576166,False
583,10.0,0.5,0.2,30.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.3880794325260191,2.5444190752208655,0.005479166666666668,0,0.9670150978846292,1.0018652574217413e-12,0.0,14.4005674352369,False
584,10.0,0.5,0.2,60.0,1.0,0.05,0.8,Hotspot-MPC,58.733729294802195,3.7337292948021954,1.2272511245640743,0.7560849395113197,0.005465277777777779,14,1.001885336584082,1.0231815394945443e-12,0.0,14.110578671142516,False
585,10.0,0.5,0.2,60.0,4.0,0.05,0.8,Hotspot-MPC,59.04305919718862,4.043059197188619,1.220474313408483,1.361699686821859,0.005131944444444445,6,1.0873971545080416,1.1368683772161603e-12,0.0,7.1508483328771355,False
586,10.0,0.5,0.2,60.0,10.0,0.05,0.8,Hotspot-MPC,57.77829028627951,2.778290286279507,0.7836296005135194,1.9081713585728934,0.005381944444444445,2,0.8352691085023269,1.0018652574217413e-12,0.0,12.370646086576166,False
587,10.0,0.5,0.2,60.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.3880794325260191,2.5444190752208655,0.005479166666666668,0,0.9670150978846292,1.0018652574217413e-12,0.0,14.4005674352369,False
588,10.0,0.5,0.5,10.0,1.0,0.05,0.8,Hotspot-MPC,59.65646116986343,4.656461169863427,1.5429696267966142,0.6610162409908612,0.0053750000000000004,19,1.3218700455750922,1.0231815394945443e-12,0.0,12.22565170452896,False
589,10.0,0.5,0.5,10.0,4.0,0.05,0.8,Hotspot-MPC,59.24568258431918,4.2456825843191766,1.5526310939190662,0.7904833711982325,0.005125000000000001,12,1.311158095984104,9.876544027065393e-13,0.0,7.005853950829954,False
590,10.0,0.5,0.5,10.0,10.0,0.05,0.8,Hotspot-MPC,59.32670294887843,4.326702948878427,1.5030941831477247,1.3167382920130004,0.005027777777777779,6,1.2533769720682615,1.1937117960769683e-12,0.0,4.97593260216922,True
591,10.0,0.5,0.5,10.0,30.0,0.05,0.8,Hotspot-MPC,58.194055773478524,3.1940557734785244,0.921735548302504,2.1280067816275134,0.005243055555555556,1,0.6745654949857038,8.810729923425242e-13,0.0,9.470758445632255,False
592,10.0,0.5,0.5,30.0,1.0,0.05,0.8,Hotspot-MPC,59.65646116986343,4.656461169863427,1.5429696267966142,0.6610162409908612,0.0053750000000000004,19,1.3218700455750922,1.0231815394945443e-12,0.0,12.22565170452896,False
593,10.0,0.5,0.5,30.0,4.0,0.05,0.8,Hotspot-MPC,59.24568258431918,4.2456825843191766,1.5526310939190662,0.7904833711982325,0.005125000000000001,12,1.311158095984104,9.876544027065393e-13,0.0,7.005853950829954,False
594,10.0,0.5,0.5,30.0,10.0,0.05,0.8,Hotspot-MPC,59.32670294887843,4.326702948878427,1.5030941831477247,1.3167382920130004,0.005027777777777779,6,1.2533769720682615,1.1937117960769683e-12,0.0,4.97593260216922,True
595,10.0,0.5,0.5,30.0,30.0,0.05,0.8,Hotspot-MPC,58.194055773478524,3.1940557734785244,0.921735548302504,2.1280067816275134,0.005243055555555556,1,0.6745654949857038,8.810729923425242e-13,0.0,9.470758445632255,False
596,10.0,0.5,0.5,60.0,1.0,0.05,0.8,Hotspot-MPC,59.76180956086181,4.761809560861813,1.5864525339298459,0.7004443840295134,0.005118055555555555,16,1.3651762278790553,1.0800249583553523e-12,0.0,6.860859568782729,False
597,10.0,0.5,0.5,60.0,4.0,0.05,0.8,Hotspot-MPC,59.087885338199634,4.087885338199634,1.4223404558693435,0.7949261996022056,0.005284722222222223,12,1.187751499651633,1.1652900866465643e-12,0.0,10.34072473791543,False
598,10.0,0.5,0.5,60.0,10.0,0.05,0.8,Hotspot-MPC,59.32670294887843,4.326702948878427,1.5030941831477247,1.3167382920130004,0.005027777777777779,6,1.2533769720682615,1.1937117960769683e-12,0.0,4.97593260216922,True
599,10.0,0.5,0.5,60.0,30.0,0.05,0.8,Hotspot-MPC,58.194055773478524,3.1940557734785244,0.921735548302504,2.1280067816275134,0.005243055555555556,1,0.6745654949857038,8.810729923425242e-13,0.0,9.470758445632255,False
600,10.0,0.5,1.0,10.0,1.0,0.05,0.8,Hotspot-MPC,59.93600292494091,4.936002924940908,1.8352772849622598,0.6378966637821528,0.005173611111111112,21,1.6155439262647682,1.0800249583553523e-12,0.0,8.02081462516031,False
601,10.0,0.5,1.0,10.0,4.0,0.05,0.8,Hotspot-MPC,60.30256395941167,5.302563959411671,2.0273497919752757,0.6655167355590689,0.004895833333333334,17,1.7947624778544895,1.3642420526593924e-12,0.0,2.2210393432724906,True
602,10.0,0.5,1.0,10.0,10.0,0.05,0.8,Hotspot-MPC,59.777364505111635,4.777364505111635,1.6974709850642649,0.8407158784530265,0.005159722222222223,10,1.4207222357204388,9.876544027065393e-13,0.0,7.730825861065904,False
603,10.0,0.5,1.0,10.0,30.0,0.05,0.8,Hotspot-MPC,59.64762429616727,4.6476242961672725,1.7398777282377875,1.6092977118039196,0.004909722222222223,4,1.261578400093401,1.1439738045737613e-12,0.0,2.511028107366897,True
