scenario,sensor_count,sensor_nodes_1_based,node_1_rmse_C,node_2_rmse_C,node_3_rmse_C,node_4_rmse_C,node_5_rmse_C,mean_node_rmse_C,hotspot_rmse_C,hotspot_position_accuracy,maximum_absolute_error_C,q95_absolute_error_C
capacity_plus_12pct,2,"1,5",0.049211947045865005,0.03496293842373578,0.01960170073998473,0.030658449385648677,0.05365686563977937,0.03961678739167172,0.04738525848823151,0.8884263114071607,0.481035145269999,0.08402669474458549
capacity_plus_12pct,2,"2,3",0.05937818570209806,0.05104999511814098,0.04959353887866401,0.04208032903777821,0.05905442155925467,0.05262997023554251,0.0598854019123469,0.8751040799333888,0.641596995340926,0.09333972177586676
capacity_plus_12pct,2,"1,2",0.04875040708522592,0.050946193730627184,0.03169560536579396,0.03750602643755727,0.06132201088609388,0.04720978560503523,0.06672318363365551,0.8459616985845129,0.3620602851053576,0.091612066229132
capacity_plus_12pct,2,"1,3",0.04908938071641285,0.03194040314746128,0.04986215267013767,0.047171926180111436,0.06262352391295921,0.0491184024334307,0.06891358232707173,0.8892589508742714,0.39788748973621324,0.09031213946930879
capacity_plus_12pct,3,"2,3,5",0.059372342148235384,0.0510498974425851,0.04938912204044747,0.031149412583118114,0.053546054305076335,0.0498154960888824,0.039712036440274504,0.855120732722731,0.6416105756544681,0.0958698325279073
capacity_plus_12pct,3,"2,4,5",0.04962459050313813,0.051348754832545564,0.03697961687650604,0.053658603049108994,0.05305423231950707,0.04931690160175163,0.03991080674632042,0.8184845961698585,0.6037933841851952,0.09784620739309562
capacity_plus_12pct,3,"3,4,5",0.049579972667513336,0.03312986627365299,0.049635470474216035,0.053164079993106836,0.053054774629612285,0.048292173632444174,0.04058568044161668,0.8226477935054122,0.29999999999999716,0.09609668103355062
capacity_plus_12pct,3,"2,3,4",0.05932353961430454,0.05104955684012496,0.04906182069409098,0.05401780223130404,0.04296842033566683,0.051568614408000264,0.04312811034850988,0.8401332223147377,0.6416314859811934,0.09523336723276543
capacity_plus_12pct,3,"1,2,5",0.048750381109028774,0.050842915057209385,0.030067366811830868,0.028566728039374375,0.053625058591466906,0.04372036842617222,0.047236261496256315,0.8218151540383014,0.3542899063618634,0.09237366423741947
capacity_plus_12pct,3,"1,3,5",0.049081613229488584,0.03134349288998134,0.0496845847926843,0.03346082403115368,0.053551436908741194,0.044378734568731405,0.04759415039083355,0.8634471273938384,0.38003203408447206,0.09241914473753639
