time_s,experiment_T1_C,experiment_T2_C,experiment_T3_C,paper_simulation_T1_C,paper_simulation_T2_C,paper_simulation_T3_C,reference_C
1025.0,54.277337682510094,54.87952780366574,56.382416899658274,54.110654980439406,55.00809397640739,56.22634356925515,54.99239645652344
1026.0,54.4040385212799,54.87952780366574,56.05768872320596,54.11079229682274,55.00837813083216,56.226199951173975,54.992030183687746
1027.0,54.40820130475303,54.88350419384902,56.05768872320596,54.11081366479317,55.00821790089747,56.22611041271804,54.99166391085207
1028.0,54.411276794035416,54.880086983535264,56.05768872320596,54.11075847781572,55.007499992694235,56.22607495388738,54.99129763801638
1029.0,54.411276794035416,54.88766697732215,56.0670549860205,54.11056681635676,55.006732647891376,56.226093574681954,54.9909313651807
1030.0,54.423112767940346,54.930413171792495,56.084653619136375,54.110405480640594,55.00543004516764,56.22616627510179,54.99056509234502
1031.0,54.423112767940346,54.930413171792495,56.09600807704256,54.11011312395608,55.00513671150007,56.22601901139732,54.99019881950933
1032.0,54.423112767940346,54.880086983535264,56.10139794967381,54.109695479403186,55.00435785180517,56.225845226215284,54.989832546673654
1033.0,54.13080149114629,54.81756756756756,56.22048772910844,54.10915916125151,55.00379889811822,56.22595123673133,54.98946627383797
1034.0,53.99453246349798,54.74339857098477,56.335104069586826,54.1086722969773,55.0033841044082,56.225933652606884,54.989100001002285
1035.0,53.979496738117426,54.74339857098477,56.393289841565704,54.108125565002936,55.003704768470186,56.22552483545724,54.98873372816661
1036.0,53.979496738117426,54.74339857098477,56.393289841565704,54.107527619953295,55.003936200365146,56.22487464694506,54.988367455330916
1037.0,53.979496738117426,54.945961478720136,56.393289841565704,54.10688711645329,55.004242382459516,56.22398308707034,54.98797044631323
1038.0,53.99453246349798,54.945961478720136,56.3874184529357,54.10621270912781,55.00451672621512,56.22310481385115,54.986495600122026
1039.0,53.979496738117426,54.945961478720136,56.15469089779433,54.10551305260175,55.00460882021999,56.22233411243606,54.98524472417704
1040.0,54.00372786579683,54.914569742155955,56.15469089779433,54.104792788330045,55.00463882396677,56.22135134915035,54.98652432506732
