time_s,experiment_current_A,paper_simulation_current_A
138.0,8.809636871508381,9.017821207984749
139.0,8.798882681564248,8.99983370830073
140.0,8.797253258845439,8.98184104754928
141.0,8.77745577281192,8.964529647699267
142.0,8.7576582867784,8.948238812069786
143.0,8.75,8.933379361628672
144.0,8.65614525139665,8.91875555078074
145.0,8.633088919925514,8.903263648390219
146.0,8.613291433891991,8.889288509989349
147.0,8.613291433891991,8.873875719389654
148.0,8.613291433891991,8.857926915072051
149.0,8.620460893854748,8.84207034640247
150.0,9.020484171322158,8.826813493768851
151.0,9.020484171322158,8.81245687875499
152.0,9.020484171322158,8.799413386755699
153.0,8.994413407821227,8.78477180708988
154.0,8.943738361266295,8.770488847881275
155.0,8.923940875232775,8.755935743657203
156.0,8.69297020484172,8.739842429451416
157.0,8.444075884543762,8.725072486665535
158.0,8.408310055865924,8.707384033974618
159.0,8.394785847299815,8.688657469433888
160.0,8.394541433891993,8.671326604986694
161.0,8.360405027932961,8.652866425255153
162.0,8.360405027932961,8.635989071176434
163.0,8.360405027932961,8.619234403043604
164.0,8.44236499068901,8.603717211422648
165.0,8.703154096834261,8.588603172897914
166.0,8.89892923649907,8.574887488729962
167.0,8.89892923649907,8.559873648643002
168.0,8.89892923649907,8.546507221281342
169.0,8.891189478584732,8.531466174996044
170.0,8.862430167597767,8.517912843263694
171.0,8.847765363128492,8.501973328867479
172.0,8.707797951582867,8.48375896340492
173.0,8.688081936685284,8.466375382340349
174.0,8.688000465549345,8.451668035929501
175.0,8.65630819366853,8.436295280467197
176.0,8.605959031657354,8.421852254438564
177.0,8.605959031657354,8.404655430285612
178.0,8.605959031657354,8.386491422095315
179.0,8.61125465549348,8.368844257943877
180.0,8.61125465549348,8.352817521508005
181.0,8.61125465549348,8.336840699967185
182.0,8.59487895716946,8.322092949771275
183.0,8.532553538175048,8.305697713120534
184.0,8.512756052141528,8.290582716111846
185.0,8.177257914338922,8.273883197671035
186.0,7.920623836126631,8.25866151402551
187.0,7.920623836126631,8.243670382635267
188.0,7.920623836126631,8.227615039139897
189.0,7.9027001862197395,8.210420279413917
190.0,7.9027001862197395,8.194156428794168
191.0,7.850640130353816,8.176274583533502
192.0,7.821229050279328,8.158677924113395
193.0,7.820006983240221,8.140859707441251
194.0,7.820006983240221,8.123315027343171
195.0,7.821229050279328,8.107068134516421
196.0,7.82351024208566,8.091838561810674
197.0,7.987918994413407,8.07744493457035
198.0,8.212290502793294,8.06536951136282
199.0,8.212290502793294,8.055365593164685
200.0,8.212290502793294,8.047245538309912
201.0,8.148661545623835,8.039900675783896
202.0,8.148661545623835,8.034633953925406
203.0,8.033054003724395,8.032862454393062
204.0,8.033054003724395,8.033807003463227
205.0,8.033054003724395,8.034982399706813
206.0,8.033054003724395,8.035434951591338
207.0,7.942539571694602,8.03580286196993
208.0,7.795158286778399,8.036728167631516
209.0,7.619995344506517,8.037873261036303
210.0,7.474813780260709,8.037830129258452
211.0,7.474813780260709,8.037501664180972
212.0,7.474813780260709,8.036887865803864
213.0,7.508298417132217,8.03581952484479
214.0,7.513431098696461,8.034371845429234
215.0,7.7165386405959016,8.032533768126978
216.0,7.819273743016757,8.032087851900581
217.0,8.082995810055865,8.032225873589702
218.0,8.28317039106145,8.03305400372444
219.0,8.301664338919926,8.03305400372444
220.0,8.301664338919926,8.03305400372444
221.0,8.301664338919926,8.033077007339294
222.0,8.258077281191806,8.033443148209049
223.0,8.229480912476722,8.033491146136196
224.0,7.983519553072632,8.033270399909041
225.0,7.853817504655492,8.032444997767094
226.0,7.853817504655492,8.03177074117146
227.0,7.853817504655492,8.031247630122142
228.0,7.853817504655492,8.030875664619138
229.0,7.853817504655492,8.030654844662447
230.0,8.057821229050289,8.030585170252072
231.0,8.057821229050289,8.030666641388013
232.0,8.057821229050289,8.030456438484332
233.0,7.770798417132217,8.030093541714109
234.0,7.756052141527004,8.030754748182083
235.0,7.756052141527004,8.032297022590773
236.0,7.756052141527004,8.035647882487805
237.0,7.770879888268157,8.037928263269254
238.0,7.796950651769088,8.03945107308076
239.0,8.000628491620107,8.040166913134016
240.0,8.243901303538173,8.040782186101818
241.0,8.243901303538173,8.04091158143537
242.0,8.243901303538173,8.040555099134671
243.0,8.22328910614525,8.039712739199722
244.0,8.22328910614525,8.03838450163052
245.0,8.22328910614525,8.03657038642707
246.0,8.24308659217877,8.034270393589367
247.0,8.244878957169458,8.032353130766747
248.0,8.244878957169458,8.031752382517297
249.0,8.244878957169458,8.031938328404031
250.0,8.232658286778399,8.03305400372444
251.0,8.212860800744878,8.03305400372444
252.0,8.033054003724395,8.03305400372444
253.0,8.001687616387333,8.03305400372444
254.0,7.962255586592181,8.03305400372444
255.0,7.853817504655492,8.03305400372444
256.0,7.853165735567969,8.03305400372444
257.0,7.820903165735568,8.03305400372444
258.0,7.772346368715084,8.03305400372444
259.0,7.7611848230912495,8.03305400372444
260.0,7.7611848230912495,8.03305400372444
261.0,7.7611848230912495,8.03305400372444
262.0,7.772346368715084,8.03305400372444
263.0,7.7901070763500915,8.03305400372444
264.0,7.8173184357541885,8.032749205827628
265.0,7.8173184357541885,8.031853023332282
266.0,7.8173184357541885,8.03187624813574
267.0,7.804934823091244,8.032671421168427
268.0,7.804934823091244,8.035241264103451
269.0,7.804934823091244,8.037329653176313
270.0,7.822858472998137,8.038936588387012
271.0,7.853817504655492,8.040062069735546
272.0,7.853817504655492,8.040706097221916
273.0,7.853817504655492,8.039718490103436
274.0,7.777886405959032,8.03920791307503
275.0,7.777886405959032,8.039026907067127
276.0,7.777886405959032,8.03902801301015
277.0,7.797683891992549,8.039132782679083
278.0,7.817481378026068,8.040148407020784
279.0,7.817481378026068,8.040552002494211
280.0,7.817481378026068,8.041736098822902
281.0,7.804934823091244,8.043002772230553
282.0,7.804934823091244,8.044499481786744
283.0,7.804934823091244,8.044117562796544
284.0,7.821229050279328,8.043007196002641
285.0,7.821229050279328,8.041168381405036
286.0,7.829213221601489,8.038601119003728
287.0,7.837523277467412,8.035546946754682
288.0,7.837523277467412,8.034727811623188
289.0,7.837523277467412,8.033506113231757
290.0,7.84322625698324,8.032176769719534
291.0,7.853817504655492,8.029804005830997
292.0,7.853817504655492,8.027733975412298
293.0,7.853817504655492,8.025429190154835
294.0,7.853817504655492,8.023480223632259
295.0,7.853817504655492,8.022830445242173
296.0,7.9685288640595875,8.025394242355347
297.0,8.033054003724395,8.02923392906802
298.0,8.088780260707635,8.035587203080675
299.0,8.199743947858469,8.044492403751406
300.0,8.244878957169458,8.056610000252832
301.0,8.296124301675976,8.072535211119302
302.0,8.325209497206703,8.09141638649448
303.0,8.349732309124766,8.110594544435783
304.0,8.409124767225325,8.129473507924917
305.0,8.4403282122905,8.149142262190697
306.0,8.4403282122905,8.1681464184299
307.0,8.44383147113594,8.188232850510254
308.0,8.44383147113594,8.208221664686548
309.0,8.447497672253258,8.23001641008793
310.0,8.456703910614525,8.250375493987928
311.0,8.470798417132213,8.268944056135606
312.0,8.490595903165735,8.2892403962015
313.0,8.510393389199256,8.310401509980919
314.0,8.530190875232776,8.330501508295672
315.0,8.530190875232776,8.352205050262524
316.0,8.530190875232776,8.372298781566819
317.0,8.51520018621975,8.391962153576559
318.0,8.212290502793294,8.41131689375368
319.0,8.202758379888268,8.431526822804802
320.0,8.195996275605214,8.450208633517914
321.0,8.195996275605214,8.469607095309161
322.0,8.195996275605214,8.490053843626022
323.0,8.24308659217877,8.51123928815192
324.0,8.271927374301677,8.530255019928088
325.0,8.291724860335195,8.550338650286118
326.0,8.31298882681564,8.572289112464974
327.0,8.34264432029795,8.593621647412775
328.0,8.351117318435753,8.615172421783546
329.0,8.370914804469274,8.637534589684654
330.0,8.390712290502794,8.657944399504585
331.0,8.410509776536314,8.677659308459141
332.0,8.417923649906891,8.698041174785388
333.0,8.427211359404096,8.717356101013724
334.0,8.440409683426441,8.735492091980802
335.0,8.457111266294227,8.751987010962578
336.0,8.476908752327745,8.769595393378715
337.0,8.496706238361266,8.785899057947251
338.0,8.516503724394786,8.80333314374315
339.0,8.622823556797018,8.820556289340024
340.0,8.867318435754184,8.837881181694902
341.0,8.950337523277467,8.856731538124539
342.0,8.950337523277467,8.87639675337265
343.0,8.950337523277467,8.89690093699711
344.0,8.849231843575405,8.91702246433602
345.0,8.849231843575405,8.936858658375304
346.0,8.849231843575405,8.958945225275377
347.0,9.178538175046555,8.979614120680552
348.0,9.178538175046555,8.999030056371545
349.0,9.178538175046555,9.017855344759354
350.0,8.85591247672253,9.038051560117005
351.0,8.85591247672253,9.05742900899084
352.0,8.85591247672253,9.076994763096522
353.0,8.878642923649906,9.09610951363791
354.0,8.898440409683428,9.11489941184902
355.0,8.918237895716947,9.13508161859506
356.0,8.929236499068903,9.154170268881131
357.0,8.966142923649905,9.173747303605637
358.0,8.978119180633147,9.193202684597741
359.0,8.997427839851023,9.213560515095645
360.0,9.199720670391061,9.233796691861153
361.0,9.483240223463685,9.25364711570065
362.0,9.632006517690868,9.273618603436269
363.0,9.679585661080077,9.294417705199878
364.0,9.679585661080077,9.315875654086351
365.0,9.679585661080077,9.336719730866184
366.0,9.648137802607078,9.357331559611433
367.0,9.648137802607078,9.379402422120595
368.0,9.648137802607078,9.401750212762424
369.0,9.667935288640596,9.422877189767235
370.0,9.687732774674117,9.442793232892694
371.0,9.695065176908756,9.462916603469974
372.0,9.695065176908756,9.482925693268335
373.0,9.695065176908756,9.501796399049573
374.0,9.695065176908756,9.51844799329277
375.0,9.688384543761641,9.538119106903665
376.0,9.437616387337064,9.558591070721423
377.0,9.333007448789571,9.57855747111914
378.0,9.287709497206706,9.597929906384609
379.0,9.287709497206706,9.617238565602488
380.0,9.287709497206706,9.635840895877095
381.0,9.3026187150838,9.656328637815298
382.0,9.306121973929235,9.679066162778014
383.0,9.325919459962755,9.699438001887529
384.0,9.36396648044693,9.720063765514855
385.0,9.448614990689011,9.740960337723454
386.0,9.499208566108006,9.76047595574548
387.0,9.506215083798882,9.77983209678376
388.0,9.566340782122904,9.799092831804025
389.0,9.634287709497206,9.820742330021876
390.0,9.950884543761623,9.841160397549707
391.0,10.039362197392924,9.860345338608209
392.0,10.039362197392924,9.879018744154354
393.0,10.039362197392924,9.896594390657047
394.0,10.008566108007434,9.916172973701784
395.0,10.008566108007434,9.937540751367209
396.0,10.008566108007434,9.9601199052892
397.0,10.238559124767223,9.979462701281683
398.0,10.29550744878957,10.000683535984281
399.0,10.304958100558661,10.021028390084064
400.0,10.314245810055866,10.041888466172944
401.0,10.317749068901303,10.062985582716168
402.0,10.33054003724395,10.084092873935191
403.0,10.351559590316572,10.104578625175954
404.0,10.405167597765361,10.124442836438456
405.0,10.430749534450653,10.144352612553458
406.0,10.452665270018622,10.16265361021939
407.0,10.460893854748605,10.179986317904959
408.0,10.468063314711358,10.19881057407928
409.0,10.477188081936685,10.216441738921667
410.0,10.493482309124765,10.23517928916308
411.0,10.493482309124765,10.253133905474579
412.0,10.493482309124765,10.273532360946154
413.0,10.334206238361267,10.293593798714213
414.0,10.267970204841717,10.315517349612872
415.0,10.178270484171323,10.338067380368619
416.0,10.18389199255121,10.36089905794726
417.0,10.20157122905028,10.383533287831735
418.0,10.20157122905028,10.406144661560427
419.0,10.20157122905028,10.428585720063761
420.0,10.216480446927374,10.449400452488746
421.0,10.224871973929234,10.469869024747904
422.0,10.232774674115454,10.489844936255608
423.0,10.232774674115454,10.50997015007126
424.0,10.25949720670391,10.5303110965057
425.0,10.332576815642454,10.54953850577624
426.0,10.36312849162011,10.568308791931099
427.0,10.379422718808193,10.585532011257504
428.0,10.379422718808193,10.603249955762337
429.0,10.379422718808193,10.622313759195185
430.0,10.372090316573557,10.640363634065631
431.0,10.36312849162011,10.660072644657404
432.0,10.36312849162011,10.678990832259046
433.0,10.36312849162011,10.697370130690924
434.0,10.398486964618247,10.7175354533735
435.0,10.502851489757916,10.736865346697398
436.0,10.526070763500933,10.757969172628284
437.0,10.526070763500933,10.778983269715336
438.0,10.541631750465548,10.799470495546794
439.0,10.638989757914336,10.81964355983052
440.0,10.936685288640595,10.838970651432097
441.0,11.107856145251397,10.85704987065739
442.0,11.145740223463688,10.87572040075168
443.0,11.150547020484172,10.895475492302698
444.0,11.152746741154562,10.9157555381414
445.0,11.157553538175048,10.936875953217617
446.0,11.319273743016762,10.9554903014064
447.0,11.358787243947859,10.974404286424559
448.0,11.358787243947859,10.994999157376807
449.0,11.358787243947859,11.01289220952676
450.0,11.295972998137804,11.033947668882828
451.0,10.788163407821232,11.053063525367234
452.0,10.767551210428305,11.072944694422738
453.0,10.747835195530724,11.092567072811136
454.0,10.747835195530724,11.111540041457125
455.0,10.747835195530724,11.129584239153392
456.0,10.780260707634998,11.149876745283478
457.0,11.418424115456238,11.173584182276322
458.0,11.569716014897574,11.197571349124155
459.0,11.788547486033515,11.219048541419207
460.0,11.844273743016762,11.238986703405104
461.0,11.845903165735571,11.25911449775447
462.0,11.845903165735571,11.278552478576366
463.0,11.845903165735571,11.297251394541549
464.0,11.660148975791442,11.31836067645801
465.0,11.617376629422717,11.336874015184133
466.0,11.604585661080076,11.35525331361601
467.0,11.604585661080073,11.373665790338546
468.0,11.474068901303541,11.39108734211353
469.0,11.35821694599625,11.40862568147162
470.0,11.35821694599625,11.43051214641428
471.0,11.35821694599625,11.453840761057387
472.0,11.813314711359403,11.475560302333289
473.0,11.835963687150839,11.49641470124799
474.0,11.867085661080077,11.516961205625417
475.0,11.867085661080077,11.53777556940273
476.0,11.867085661080077,11.55838865155007
477.0,11.80427141527002,11.579503979288386
478.0,11.797020484171323,11.599933327435034
479.0,11.797020484171323,11.620408682811393
480.0,11.650372439478584,11.640549158640745
481.0,11.650372439478584,11.6603855001391
482.0,11.547718808193675,11.677311589440311
483.0,11.473661545623838,11.696640524280252
484.0,11.370437616387337,11.717863128491684
485.0,11.370437616387337,11.738599117773518
486.0,11.370437616387337,11.758958791509793
487.0,11.407832867783982,11.780044406245587
488.0,11.437243947858473,11.802174326112116
489.0,11.473335661080075,11.824302329010742
490.0,11.510242085661078,11.844509530069073
491.0,11.56181331471136,11.864917496650635
492.0,11.594320297951581,11.883880069432223
493.0,11.682553538175043,11.902984866486412
494.0,11.76003258845437,11.920908074016094
495.0,11.823091247672254,11.938520806474783
496.0,11.927374301675979,11.954911398164832
497.0,12.182378957169457,11.97129889321442
498.0,12.270693668528864,11.985100693479005
499.0,12.278840782122906,11.996778345846355
500.0,12.278840782122906,12.00688157772785
501.0,12.278840782122906,12.01560909021974
502.0,12.239245810055868,12.022544827557217
503.0,12.218307728119182,12.026606956276346
504.0,12.19851024208566,12.027781836413189
505.0,12.18808193668529,12.028620804789538
506.0,12.18808193668529,12.028373589659395
507.0,12.18808193668529,12.02700708646164
508.0,12.18808193668529,12.025759582733032
509.0,12.18808193668529,12.024435400288246
510.0,12.18808193668529,12.02260690782551
511.0,12.202176443202978,12.020421564414402
512.0,12.206983240223462,12.018026829124498
513.0,12.246578212290503,12.01557016102537
514.0,12.28617318435754,12.013199019186597
515.0,12.361208100558656,12.010796321106936
516.0,12.414245810055865,12.008108879563924
517.0,12.41872672253259,12.006873909856228
518.0,12.41872672253259,12.007091411983854
519.0,12.41872672253259,12.008864902213636
520.0,12.406424581005588,12.012870775297722
521.0,12.300430633147112,12.015208001550494
522.0,12.101885474860346,12.016934747255222
523.0,11.784310986964618,12.018051012411906
524.0,11.694366852886413,12.018367017198008
525.0,11.694366852886413,12.01727029036804
526.0,11.694366852886413,12.016497236195793
527.0,11.9008147113594,12.015900395611686
528.0,12.285847299813781,12.015332309546144
529.0,12.296764432029795,12.014645518929598
530.0,12.296764432029795,12.014211473158301
531.0,12.296764432029795,12.015389302476537
532.0,12.263361266294226,12.018081241521172
533.0,12.253258845437614,12.020842854976179
534.0,12.252851489757912,12.023641112009978
535.0,12.240060521415272,12.024487674528409
536.0,12.236964618249537,12.024391604944581
537.0,12.236964618249537,12.023608597285135
538.0,12.226047486033522,12.021563339990124
539.0,12.220670391061454,12.01862809348069
540.0,12.220670391061454,12.01652127202413
541.0,12.220670391061454,12.014429933769877
542.0,12.22001862197393,12.012501537787507
543.0,12.220670391061454,12.01088354314659
544.0,12.220670391061454,12.009723408916706
545.0,12.23981610800745,12.009168594167427
546.0,12.239897579143392,12.009366557968331
547.0,12.239897579143392,12.00891931461031
548.0,12.239897579143392,12.00866118750902
549.0,12.187267225325915,12.008503258845504
550.0,11.711475791433894,12.007683755066338
551.0,11.691678305400373,12.007550525796976
552.0,11.682960893854748,12.00797115279294
553.0,11.682960893854748,12.00909147307404
554.0,11.682960893854748,12.010764027570698
555.0,11.799871973929225,12.012841357213341
556.0,12.176024208566103,12.015176002932394
557.0,12.330737895716945,12.017919552651382
558.0,12.334729981378025,12.021227428229633
559.0,12.354038640595903,12.023430098081414
560.0,12.367318435754193,12.024527562206728
561.0,12.373591713221602,12.024381798916453
562.0,12.373591713221602,12.022233688920414
563.0,12.371554934823092,12.019921162061799
564.0,12.367318435754193,12.01729675927103
565.0,12.360393389199256,12.015916394920733
566.0,11.963710428305424,12.01542830540044
567.0,11.797020484171323,12.015550696428187
568.0,11.78072625698324,12.016283568003978
569.0,11.78072625698324,12.017626920127809
570.0,11.78072625698324,12.019580752799683
571.0,11.805656424581004,12.022145066019599
572.0,12.180586592178749,12.025291105268991
573.0,12.20437616387337,12.027179687302578
574.0,12.20437616387337,12.027500042131232
575.0,12.20437616387337,12.02625216975495
576.0,11.866108007448782,12.023706805025473
577.0,11.866108007448782,12.021729010254793
578.0,11.866108007448782,12.019454085458918
579.0,12.008845437616387,12.017029489707424
580.0,12.008845437616387,12.014602682069885
581.0,12.17284683426443,12.011838045703952
582.0,12.404143389199252,12.009101574020306
583.0,12.416201117318437,12.00770181880236
584.0,12.416201117318437,12.007638780050117
585.0,12.416201117318437,12.008912457763575
586.0,12.416201117318437,12.011522851942733
587.0,12.409520484171324,12.014375742561809
588.0,12.356238361266296,12.016795545893542
589.0,12.297742085661083,12.019388171254818
590.0,12.285847299813781,12.022700101957481
591.0,12.268493947858472,12.025446674587393
592.0,12.253258845437614,12.0269205279878
593.0,12.027420856610822,12.027449168752225
594.0,11.77062383612663,12.026716149717368
595.0,11.77062383612663,12.024301359993999
596.0,11.762313780260708,12.019580162963406
597.0,11.759869646182494,12.013113492926244
598.0,11.759869646182494,12.003127564734598
599.0,11.719052607076353,11.98887402361037
600.0,11.715549348230915,11.969962840314533
601.0,11.695751862197394,11.945534181012395
602.0,11.668947858472997,11.917110855515457
603.0,11.618843109869644,11.885862066786386
604.0,11.618843109869644,11.85236777134582
605.0,11.618843109869644,11.816082223177261
606.0,12.050558659217877,11.778173593029885
607.0,12.056668994413409,11.741205309369192
608.0,12.056668994413409,11.70248255769869
609.0,12.050558659217877,11.664318749631418
610.0,11.883379888268175,11.625674962292674
611.0,11.244075884543777,11.588390821304952
612.0,11.038035381750467,11.548197165415434
613.0,11.038035381750467,11.507401876522051
614.0,11.038035381750467,11.466177481736203
615.0,11.10003491620112,11.422252521550151
616.0,11.31340782122903,11.378627640570686
617.0,11.536312849162012,11.335821747263644
618.0,11.536312849162012,11.294091567869152
619.0,11.536312849162012,11.253512675160373
620.0,11.423882681564251,11.212969909923636
621.0,11.313733705772812,11.171631013170263
622.0,11.227374301676,11.130751009041411
623.0,11.076163873370565,11.090614862189028
624.0,11.226722532588454,11.050929792630479
625.0,11.227374301676,11.012155577744695
626.0,11.226722532588454,10.969952644573146
627.0,11.210102420856613,10.929809124767287
628.0,11.210102420856613,10.890047523951626
629.0,11.186475791433892,10.84938937199295
630.0,11.146880819366853,10.80904088408038
631.0,11.118121508379886,10.770693784389623
632.0,11.012290502793306,10.733991590619977
633.0,10.928782588454377,10.697940797290185
634.0,10.874441340782122,10.661359888605267
635.0,10.603875698324034,10.624672809390255
636.0,10.319134078212292,10.59007743707717
637.0,10.23570763500931,10.554436948608469
638.0,10.164827746741157,10.518819316295552
639.0,10.138756983240224,10.480293201294328
640.0,10.099162011173187,10.440451603933424
641.0,9.993168063314716,10.399559950538075
642.0,9.938012104283054,10.356508169232514
643.0,9.886603817504655,10.312830424176607
644.0,9.872509310986963,10.26852671537035
645.0,9.872509310986963,10.225751641008847
646.0,9.872509310986963,10.183649127463678
647.0,9.874301675977652,10.142314875670996
648.0,10.020297951582869,10.102845243813096
649.0,10.265933426443205,10.063849324216207
650.0,10.265933426443205,10.025227213360692
651.0,10.265933426443205,9.986721079063397
652.0,9.877886405959035,9.947168132831187
653.0,9.584427374301676,9.906061336653327
654.0,9.564711359404097,9.865499696655684
655.0,9.564711359404097,9.82295664914016
656.0,9.564711359404097,9.780177814572383
657.0,9.912022811918064,9.737502348812377
658.0,9.912022811918064,9.695622129814593
659.0,9.912022811918064,9.65529716162362
660.0,9.911941340782132,9.617058444349
661.0,9.906890130353819,9.579225976811061
662.0,9.80928770949721,9.541947218079379
663.0,9.74989525139665,9.50350832511781
664.0,9.702886405959035,9.464793978614276
665.0,9.646182495344508,9.425739960143973
666.0,9.632984171322162,9.385249542876938
667.0,9.440875232774667,9.344495911170709
668.0,9.498719739292365,9.303622837618125
669.0,9.413337988826811,9.26337314728217
670.0,9.327793296089379,9.221920190938482
671.0,9.327793296089379,9.179411427656632
672.0,8.834078212290512,9.136576042535673
673.0,8.754969739292367,9.09540067789046
674.0,8.754969739292367,9.055361927753532
675.0,8.754969739292367,9.015694921931006
676.0,8.75,8.976428414941447
677.0,8.75,8.936806089217
678.0,8.743319366852928,8.896020753810815
679.0,8.539397113594044,8.855595292263926
680.0,8.521880819366853,8.816030991683359
681.0,8.521880819366853,8.7786285147923
682.0,8.521880819366853,8.740423713103684
683.0,8.891108007448778,8.700846436124994
684.0,8.913268156424584,8.657683396951438
685.0,8.913268156424584,8.615892833067955
686.0,8.913268156424584,8.573525261845223
687.0,8.873673184357543,8.530807549061786
688.0,8.159497206703893,8.489041979490597
689.0,8.114525139664803,8.447622643814771
690.0,8.114525139664803,8.406211123469632
691.0,8.114525139664803,8.365336059219612
692.0,8.276163873370576,8.324161063222071
693.0,8.55332867783984,8.286328595684132
694.0,8.55332867783984,8.250430938598091
695.0,8.55332867783984,8.214803057879838
