duty_ratio_percent,corotation_mass_flow_kg_s,reversion_mass_flow_kg_s
64.90384615384616,0.0002164251207729469,0.00012560386473429953
64.97252747252747,0.0002164251207729469,0.00012560386473429953
65.0412087912088,0.00021603864734299534,0.0001256038647342996
65.10989010989012,0.00021681159420289855,0.0001259903381642512
65.17857142857143,0.0002164251207729469,0.00012560386473429953
65.24725274725276,0.00021681159420289847,0.0001259903381642512
65.31593406593407,0.0002164251207729469,0.0001259903381642512
65.38461538461539,0.0002164251207729469,0.0001259903381642512
65.45329670329672,0.0002164251207729469,0.0001259903381642512
65.52197802197803,0.0002164251207729469,0.0001259903381642512
65.59065934065934,0.00021681159420289855,0.0001259903381642512
65.65934065934067,0.00021681159420289863,0.0001263768115942029
65.72802197802199,0.00021719806763285035,0.000126376811594203
65.7967032967033,0.00021758454106280195,0.00012676328502415462
65.86538461538463,0.00021835748792270533,0.00012714975845410628
65.93406593406594,0.0002183574879227055,0.00012714975845410636
66.00274725274726,0.0002191304347826087,0.00012753623188405794
66.07142857142858,0.0002187439613526571,0.00012753623188405794
66.1401098901099,0.0002191304347826087,0.00012753623188405794
66.20879120879121,0.0002191304347826087,0.00012753623188405794
66.27747252747254,0.0002195169082125604,0.0001277509393451423
66.34615384615385,0.00021951690821256047,0.0001279656468062266
66.41483516483517,0.00021990338164251208,0.00012818035426731078
66.4835164835165,0.00021990338164251216,0.00012839506172839508
66.55219780219781,0.00022028985507246388,0.00012860976918947943
66.62087912087912,0.00022067632850241545,0.00012882447665056362
66.68956043956045,0.00022067632850241554,0.00012903918411164797
66.75824175824177,0.00022106280193236717,0.00012925389157273222
66.82692307692308,0.00022106280193236717,0.0001294685990338164
66.8956043956044,0.00022106280193236717,0.0001290821256038647
66.96428571428572,0.00022144927536231883,0.00012908212560386477
67.03296703296704,0.00022144927536231883,0.0001294685990338164
67.10164835164835,0.00022144927536231883,0.0001290821256038647
67.17032967032968,0.00022144927536231888,0.00012946859903381633
67.23901098901099,0.00022174986580783686,0.0001290821256038647
67.3076923076923,0.0002220504562533548,0.0001294685990338164
67.37637362637363,0.00022235104669887288,0.00012985507246376812
67.44505494505495,0.00022265163714439075,0.00012985507246376812
67.51373626373626,0.00022295222758990878,0.00012985507246376812
67.58241758241759,0.0002232528180354268,0.0001298550724637682
67.6510989010989,0.00022355340848094474,0.00013024154589371984
67.71978021978022,0.0002238539989264627,0.00013024154589371984
67.78846153846155,0.00022415458937198075,0.00013024154589371984
67.85714285714286,0.0002244551798174987,0.00013024154589371984
67.92582417582418,0.00022475577026301663,0.0001306280193236715
67.9945054945055,0.0002250563607085347,0.0001306280193236715
68.06318681318682,0.0002253569511540526,0.0001306280193236715
68.13186813186813,0.00022565754159957062,0.00013101449275362316
68.20054945054946,0.00022595813204508863,0.00013101449275362316
68.26923076923077,0.00022625872249060658,0.00013101449275362316
68.33791208791209,0.00022655931293612453,0.00013101449275362316
68.40659340659342,0.0002268599033816426,0.00013140096618357487
68.47527472527473,0.0002271604938271605,0.00013140096618357487
68.54395604395604,0.0002274610842726785,0.0001317874396135266
68.61263736263737,0.0002277616747181965,0.0001317874396135266
68.68131868131869,0.00022806226516371446,0.0001317874396135266
68.75,0.00022836285560923244,0.0001323671497584541
68.81868131868133,0.00022866344605475047,0.00013294685990338173
68.88736263736264,0.0002289640365002684,0.0001335265700483092
68.95604395604396,0.00022926462694578638,0.00013410628019323672
69.02472527472528,0.00022956521739130435,0.00013371980676328505
69.0934065934066,0.00022956521739130435,0.00013371980676328505
69.16208791208791,0.00022917874396135267,0.00013410628019323672
69.23076923076924,0.00022879227053140114,0.00013410628019323672
69.29945054945055,0.00022956521739130435,0.00013410628019323672
69.36813186813187,0.00022917874396135267,0.00013371980676328505
69.4368131868132,0.00022879227053140098,0.00013333333333333326
69.50549450549451,0.00022879227053140098,0.00013294685990338162
69.57417582417582,0.00022917874396135267,0.00013371980676328505
69.64285714285715,0.00022956521739130444,0.00013410628019323696
69.71153846153847,0.00022995169082125604,0.0001352657004830918
69.78021978021978,0.00023033816425120773,0.00013410628019323672
69.84890109890111,0.00023033816425120773,0.00013371980676328514
69.91758241758242,0.00023033816425120773,0.00013410628019323672
69.98626373626374,0.00023072463768115945,0.00013449275362318843
70.05494505494507,0.00023111111111111113,0.00013410628019323672
70.12362637362638,0.00023111111111111113,0.00013410628019323672
70.1923076923077,0.00023111111111111113,0.00013410628019323672
70.26098901098902,0.00023111111111111121,0.00013371980676328514
70.32967032967034,0.00023149758454106282,0.00013410628019323672
70.39835164835165,0.0002318840579710145,0.00013371980676328505
70.46703296703298,0.0002330434782608695,0.00013410628019323672
70.53571428571429,0.00023265700483091788,0.00013410628019323672
70.6043956043956,0.00023033816425120773,0.00013410628019323672
70.67307692307693,0.0002317981749865811,0.00013758454106280193
70.74175824175825,0.00023325818572195384,0.00013758454106280193
70.81043956043956,0.0002347181964573269,0.00013758454106280193
70.87912087912089,0.00023617820719270025,0.00013758454106280201
70.9478021978022,0.00023763821792807303,0.00013797101449275365
71.01648351648352,0.00023909822866344607,0.00013797101449275365
71.08516483516485,0.0002405582393988194,0.0001383574879227054
71.15384615384616,0.00024201825013419218,0.00013874396135265702
71.22252747252747,0.00024347826086956522,0.0001399033816425121
71.2912087912088,0.0002434782608695653,0.00014067632850241543
71.35989010989012,0.0002438647342995169,0.00014067632850241543
71.42857142857143,0.00024347826086956522,0.00014106280193236715
71.49725274725276,0.00024309178743961354,0.00014106280193236715
71.56593406593407,0.00024309178743961354,0.00014106280193236715
71.63461538461539,0.00024347826086956522,0.00014106280193236715
71.70329670329672,0.00024347826086956522,0.00014106280193236715
71.77197802197803,0.00024347826086956522,0.00014106280193236715
71.84065934065934,0.00024347826086956522,0.00014144927536231886
71.90934065934067,0.00024309178743961345,0.00014338164251207692
71.97802197802199,0.00024270531400966185,0.0001414492753623187
72.0467032967033,0.00024270531400966185,0.00014067632850241543
72.11538461538463,0.000242705314009662,0.00014144927536231903
72.18406593406594,0.00024347826086956522,0.00014222222222222219
72.25274725274726,0.00024347826086956522,0.00014222222222222219
72.32142857142858,0.0002442512077294686,0.00014183574879227066
72.3901098901099,0.0002442512077294687,0.0001422222222222221
72.45879120879121,0.00024463768115942034,0.00014183574879227058
72.52747252747254,0.00024502415458937195,0.00014183574879227066
72.59615384615385,0.00024502415458937195,0.0001422222222222221
72.66483516483517,0.00024502415458937195,0.00014183574879227058
72.7335164835165,0.0002454106280193238,0.00014183574879227066
72.80219780219781,0.00024618357487922725,0.00014222222222222243
72.87087912087912,0.0002469565217391304,0.00014338164251207733
72.93956043956045,0.00024695652173913047,0.00014454106280193229
73.00824175824177,0.00024734299516908213,0.00014415458937198065
73.07692307692308,0.00024734299516908213,0.00014415458937198065
73.14560439560441,0.0002481159420289856,0.00014492753623188416
73.21428571428572,0.00024850241545893744,0.00014531400966183582
73.28296703296704,0.0002496618357487923,0.00014570048309178746
73.35164835164836,0.000250821256038647,0.00014570048309178746
73.42032967032968,0.0002492753623188406,0.00014570048309178746
73.48901098901099,0.0002492753623188406,0.00014570048309178746
73.55769230769232,0.000250048309178744,0.00014570048309178746
73.62637362637363,0.00025043478260869563,0.00014570048309178746
73.69505494505495,0.00025043478260869563,0.00014570048309178746
73.76373626373628,0.00025004830917874413,0.00014570048309178754
73.83241758241759,0.00025082125603864735,0.00014608695652173896
73.9010989010989,0.00025082125603864735,0.00014531400966183574
73.96978021978022,0.00025043478260869563,0.00014608695652173912
74.03846153846155,0.0002508212560386474,0.00014492753623188433
74.10714285714286,0.00025120772946859906,0.00014608695652173912
74.17582417582418,0.00025120772946859906,0.00014608695652173912
74.2445054945055,0.00025082125603864735,0.0001460869565217392
74.31318681318682,0.00025082125603864735,0.00014647342995169083
74.38186813186813,0.00025082125603864735,0.00014647342995169083
74.45054945054946,0.00025082125603864735,0.00014647342995169091
74.51923076923077,0.00025082125603864735,0.00014685990338164255
74.58791208791209,0.00025082125603864735,0.00014685990338164255
74.65659340659342,0.00025082125603864735,0.0001468599033816427
74.72527472527473,0.00025082125603864735,0.00014763285024154592
74.79395604395604,0.00025163714439076755,0.0001484057971014493
74.86263736263737,0.000252453032742888,0.0001484057971014493
74.93131868131869,0.00025326892109500806,0.0001484057971014493
75.0,0.0002540848094471283,0.00014879227053140096
75.06868131868133,0.0002549006977992487,0.00014879227053140096
75.13736263736264,0.0002557165861513688,0.00014879227053140096
75.20604395604396,0.000256532474503489,0.00014917874396135267
75.27472527472528,0.00025734836285560945,0.0001495652173913044
75.3434065934066,0.0002581642512077295,0.0001495652173913044
75.41208791208791,0.0002581642512077295,0.0001495652173913044
75.48076923076924,0.0002581642512077295,0.00014995169082125613
75.54945054945055,0.0002581642512077295,0.0001503381642512077
75.61813186813187,0.0002581642512077295,0.0001503381642512077
75.6868131868132,0.0002585507246376812,0.0001503381642512078
75.75549450549451,0.0002585507246376812,0.00015072463768115943
75.82417582417582,0.0002589371980676328,0.00015111111111111114
75.89285714285715,0.0002593236714975846,0.00015111111111111114
75.96153846153847,0.00025971014492753625,0.00015111111111111114
76.03021978021978,0.00025932367149758453,0.0001514975845410628
76.09890109890111,0.0002600966183574881,0.00015149758454106272
76.16758241758242,0.0002608695652173913,0.00015111111111111114
76.23626373626374,0.000261256038647343,0.00015381642512077293
76.30494505494507,0.00026202898550724664,0.00015420289855072464
76.37362637362638,0.00026318840579710146,0.00015420289855072464
76.4423076923077,0.0002635748792270532,0.00015420289855072464
76.51098901098902,0.0002639613526570047,0.00015381642512077293
76.57967032967034,0.00026318840579710146,0.00015381642512077293
76.64835164835165,0.00026280193236714975,0.00015420289855072464
76.71703296703298,0.00026318840579710146,0.00015420289855072456
76.78571428571429,0.00026318840579710146,0.00015381642512077293
76.8543956043956,0.00026396135265700484,0.0001534299516908212
76.92307692307693,0.000263961352657005,0.000153816425120773
76.99175824175825,0.0002647342995169082,0.00015420289855072464
77.06043956043956,0.0002658937198067633,0.0001534299516908212
77.12912087912089,0.0002643478260869566,0.00015458937198067636
77.1978021978022,0.0002647342995169082,0.00015458937198067636
77.26648351648352,0.0002647342995169082,0.00015458937198067636
77.33516483516485,0.00026473429951690816,0.00015458937198067628
77.40384615384616,0.00026434782608695655,0.00015420289855072464
77.47252747252747,0.0002647342995169082,0.00015420289855072464
77.5412087912088,0.0002643478260869566,0.00015420289855072464
77.60989010989012,0.0002647342995169082,0.00015420289855072464
77.67857142857143,0.0002647342995169082,0.00015420289855072464
77.74725274725276,0.0002647342995169082,0.00015420289855072464
77.81593406593407,0.0002647342995169082,0.00015420289855072464
77.88461538461539,0.000266048309178744,0.00015507246376811595
77.95329670329672,0.00026736231884058,0.00015594202898550747
78.02197802197803,0.00026867632850241546,0.00015681159420289853
78.09065934065934,0.0002699903381642513,0.00015768115942028986
78.15934065934067,0.00027130434782608693,0.00015768115942028978
78.22802197802199,0.00027130434782608693,0.00015729468599033814
78.2967032967033,0.00027130434782608693,0.00015729468599033814
78.36538461538463,0.00027169082125603865,0.00015729468599033814
78.43406593406594,0.0002716908212560386,0.00015729468599033823
78.50274725274726,0.00027130434782608693,0.00015768115942028986
78.57142857142858,0.00027169082125603865,0.00015768115942028986
78.6401098901099,0.0002716908212560386,0.00015768115942028994
78.70879120879121,0.00027130434782608693,0.00015806763285024155
78.77747252747254,0.00027130434782608693,0.00015806763285024163
78.84615384615385,0.0002713043478260869,0.00015845410628019318
78.91483516483517,0.0002709178743961353,0.00015806763285024155
78.9835164835165,0.000271304347826087,0.00015768115942028994
79.05219780219781,0.0002716908212560387,0.00015806763285024163
79.12087912087912,0.00027207729468599036,0.00015845410628019326
79.18956043956045,0.00027246376811594213,0.00015845410628019326
79.25824175824177,0.0002728502415458938,0.00015845410628019326
79.32692307692308,0.0002732367149758454,0.00015845410628019326
79.39560439560441,0.00027285024154589374,0.00015884057971014484
79.46428571428572,0.0002728502415458938,0.00015845410628019342
79.53296703296704,0.0002732367149758454,0.00015922705314009664
79.60164835164836,0.00027478260869565226,0.00015884057971014517
79.67032967032968,0.00027516908212560424,0.00016000000000000034
79.73901098901099,0.00027710144927536233,0.00016154589371980676
79.80769230769232,0.0002771014492753624,0.00016115942028985516
79.87637362637363,0.0002774879227053141,0.00016154589371980668
79.94505494505495,0.0002778743961352657,0.00016115942028985508
80.01373626373628,0.00027748792270531405,0.00016193236714975848
80.08241758241759,0.00027748792270531405,0.00016193236714975848
80.1510989010989,0.00027748792270531405,0.00016193236714975848
80.21978021978023,0.0002778743961352657,0.00016231884057971022
80.28846153846155,0.00027787439613526565,0.0001627053140096617
80.35714285714286,0.00027748792270531405,0.00016193236714975848
80.42582417582419,0.00027903381642512085,0.0001627053140096617
80.4945054945055,0.0002794202898550723,0.00016193236714975856
80.56318681318682,0.0002786473429951691,0.00016231884057971014
80.63186813186815,0.0002782608695652174,0.00016231884057971014
80.70054945054946,0.0002782608695652174,0.00016231884057971014
80.76923076923077,0.0002782608695652174,0.00016231884057971014
80.8379120879121,0.0002782608695652175,0.00016270531400966194
80.90659340659342,0.00027864734299516903,0.00016309178743961346
80.97527472527473,0.0002782608695652174,0.00016270531400966185
81.04395604395604,0.0002786473429951691,0.00016309178743961354
81.11263736263737,0.0002782608695652174,0.00016386473429951684
81.18131868131869,0.0002782608695652174,0.00016347826086956523
81.25,0.00027899868247694337,0.00016386473429951692
81.31868131868133,0.0002797364953886695,0.00016386473429951697
81.38736263736264,0.00028047430830039526,0.00016416532474503492
81.45604395604396,0.0002812121212121212,0.00016446591519055288
81.52472527472528,0.0002819499341238473,0.00016476650563607094
81.5934065934066,0.00028268774703557316,0.00016506709608158884
81.66208791208791,0.0002834255599472991,0.00016536768652710684
81.73076923076924,0.0002841633728590252,0.00016566827697262485
81.79945054945055,0.000284901185770751,0.0001659688674181428
81.86813186813187,0.00028563899868247694,0.00016626945786366075
81.9368131868132,0.0002863768115942029,0.00016657004830917876
82.00549450549451,0.0002863768115942029,0.00016657004830917876
82.07417582417582,0.0002863768115942029,0.00016657004830917876
82.14285714285715,0.0002867632850241546,0.00016657004830917884
82.21153846153847,0.0002867632850241546,0.00016695652173913045
82.28021978021978,0.00028714975845410627,0.00016734299516908214
82.34890109890111,0.0002871497584541063,0.00016734299516908214
82.41758241758242,0.000287536231884058,0.00016734299516908214
82.48626373626374,0.0002879227053140097,0.00016734299516908214
82.55494505494507,0.00028830917874396136,0.00016772946859903382
82.62362637362638,0.00028830917874396136,0.00016772946859903382
82.6923076923077,0.00028908212560386473,0.0001681159420289855
82.76098901098902,0.0002894685990338165,0.00016888888888888897
82.82967032967034,0.00028985507246376816,0.00016927536231884057
82.89835164835165,0.0002906280193236715,0.00017004830917874398
82.96703296703298,0.00029062801932367154,0.0001696618357487923
83.03571428571429,0.0002910144927536232,0.0001696618357487923
83.1043956043956,0.0002910144927536232,0.00016927536231884057
83.17307692307693,0.00029101449275362325,0.0001700483091787439
83.24175824175825,0.0002914009661835749,0.0001696618357487923
83.31043956043956,0.0002914009661835749,0.00017004830917874398
83.37912087912089,0.0002917874396135266,0.00016966183574879261
83.4478021978022,0.0002917874396135266,0.00017120772946859904
83.51648351648352,0.00029256038647342995,0.0001696618357487923
83.58516483516485,0.00029294685990338167,0.00017082125603864743
83.65384615384616,0.00029294685990338167,0.00017120772946859904
83.72252747252747,0.00029256038647342995,0.00017004830917874398
83.7912087912088,0.00029217391304347834,0.00017043478260869566
83.85989010989012,0.00029256038647342995,0.00017043478260869566
83.92857142857143,0.00029256038647342995,0.00017043478260869566
83.99725274725276,0.0002925603864734299,0.00017043478260869566
84.06593406593407,0.0002921739130434783,0.00017043478260869566
84.13461538461539,0.0002921739130434783,0.00017043478260869566
84.20329670329672,0.00029256038647342995,0.00017082125603864735
84.27197802197803,0.00029256038647342995,0.00017082125603864735
84.34065934065934,0.00029835748792270535,0.00017236714975845413
84.40934065934067,0.0002991304347826087,0.00017352657004830892
84.47802197802199,0.0002991304347826087,0.00017236714975845437
84.5467032967033,0.0002991304347826087,0.00017352657004830917
84.61538461538463,0.0002991304347826087,0.00017391304347826096
84.68406593406594,0.0002991304347826088,0.00017429951690821265
84.75274725274726,0.0002995169082125604,0.00017468599033816426
84.82142857142858,0.00030028985507246376,0.00017507246376811594
84.8901098901099,0.00029990338164251204,0.00017507246376811603
84.95879120879121,0.0002995169082125604,0.00017545893719806763
85.02747252747254,0.0002999033816425121,0.0001754589371980678
85.09615384615385,0.0002999033816425131,0.0001762318840579712
85.16483516483517,0.0003045410628019324,0.0001770048309178744
85.2335164835165,0.00030763285024154645,0.0001789371980676332
85.30219780219781,0.0003103381642512081,0.00018048309178743987
85.37087912087912,0.0003118840579710145,0.0001816425120772947
85.43956043956045,0.00031149758454106317,0.0001816425120772947
85.50824175824177,0.0003134299516908212,0.0001816425120772947
85.57692307692308,0.0003130434782608696,0.0001816425120772947
85.64560439560441,0.0003126570048309179,0.00018241545893719815
85.71428571428572,0.00031265700483091793,0.00018280193236714986
85.78296703296704,0.0003130434782608696,0.00018318840579710144
85.85164835164836,0.00031342995169082125,0.00018357487922705316
85.92032967032968,0.00031342995169082125,0.00018357487922705324
85.98901098901099,0.00031342995169082125,0.00018396135265700482
86.05769230769232,0.00031342995169082125,0.0001843478260869567
86.12637362637363,0.00031342995169082266,0.00018512077294686007
86.19505494505495,0.00032019323671497583,0.00018589371980676328
86.26373626373628,0.0003269565217391304,0.00018628019323671587
86.33241758241759,0.0003265700483091787,0.00019053140096618356
86.4010989010989,0.0003261835748792271,0.00019053140096618356
86.46978021978023,0.0003265700483091782,0.00019053140096618356
86.53846153846155,0.0003238647342995171,0.00019053140096618356
86.60714285714286,0.000325024154589372,0.00019053140096618356
86.67582417582419,0.0003254106280193236,0.0001901449275362319
86.7445054945055,0.000325024154589372,0.0001901449275362319
86.81318681318682,0.000325024154589372,0.0001901449275362319
86.88186813186815,0.0003246376811594205,0.0001901449275362319
86.95054945054946,0.00032541062801932403,0.0001901449275362319
87.01923076923077,0.0003273429951690821,0.0001901449275362319
87.0879120879121,0.00032734299516908234,0.00019014492753623198
87.15659340659342,0.00032850241545893716,0.00019053140096618365
87.22527472527473,0.00032811594202898555,0.00019091787439613528
87.29395604395606,0.00032811594202898555,0.0001916908212560385
87.36263736263737,0.00032811594202898555,0.0001909178743961352
87.43131868131869,0.00032811594202898555,0.00019053140096618356
87.50000000000001,0.00032811594202898555,0.00019053140096618356
87.56868131868133,0.00032811594202898555,0.00019053140096618356
87.63736263736264,0.00032811594202898555,0.00019053140096618356
87.70604395604397,0.0003277294685990338,0.00019053140096618356
87.77472527472528,0.0003273429951690821,0.00019053140096618356
87.8434065934066,0.0003273429951690821,0.00019053140096618356
87.91208791208791,0.0003277966813694602,0.00019169082125603865
87.98076923076924,0.0003282503675698384,0.000192850241545894
88.04945054945055,0.00032870405377021634,0.0001940096618357488
88.11813186813187,0.0003291577399705944,0.00019362318840579712
88.1868131868132,0.0003296114261709726,0.0001932367149758454
88.25549450549451,0.00033006511237135055,0.0001932367149758454
88.32417582417582,0.0003305187985717286,0.0001932367149758454
88.39285714285715,0.0003309724847721068,0.0001936231884057972
88.46153846153847,0.00033142617097248477,0.0001940096618357488
88.53021978021978,0.00033187985717286284,0.0001940096618357488
88.59890109890111,0.000332333543373241,0.0001943961352657005
88.66758241758242,0.000332787229573619,0.0001943961352657005
88.73626373626374,0.00033324091577399705,0.00019478260869565218
88.80494505494507,0.00033369460197437523,0.00019478260869565218
88.87362637362638,0.0003341482881747532,0.00019478260869565218
88.9423076923077,0.00033460197437513127,0.00019516908212560387
89.01098901098902,0.00033505566057550945,0.00019516908212560395
89.07967032967034,0.0003355093467758874,0.00019555555555555556
89.14835164835165,0.0003359630329762655,0.00019555555555555556
89.21703296703298,0.00033641671917664367,0.00019594202898550727
89.28571428571429,0.00033687040537702163,0.00019594202898550727
89.3543956043956,0.0003373240915773997,0.00019594202898550727
89.42307692307693,0.00033777777777777777,0.00019632850241545894
89.49175824175825,0.00033777777777777777,0.00019632850241545894
89.56043956043956,0.00033777777777777777,0.00019632850241545894
89.62912087912089,0.000338937198067633,0.0001974879227053141
89.6978021978022,0.00033971014492753624,0.0001978743961352657
89.76648351648352,0.00034009661835748795,0.00019748792270531403
89.83516483516485,0.000340096618357488,0.0001978743961352658
89.90384615384616,0.0003404830917874396,0.0001982608695652174
89.97252747252747,0.0003404830917874396,0.0001986473429951691
90.0412087912088,0.0003404830917874396,0.0001990338164251207
90.10989010989012,0.0003404830917874396,0.0001986473429951691
90.17857142857143,0.0003404830917874396,0.00019903381642512078
90.24725274725276,0.0003404830917874396,0.00019864734299516933
90.31593406593407,0.0003404830917874396,0.00019980676328502415
90.38461538461539,0.00034086956521739133,0.0001982608695652174
90.45329670329672,0.00034125603864734304,0.00019826086956521748
90.52197802197803,0.0003416425120772947,0.0001986473429951691
90.59065934065934,0.0003420289855072464,0.00019942028985507246
90.65934065934067,0.000342415458937198,0.00019980676328502407
90.72802197802199,0.00034202898550724636,0.00019942028985507246
90.7967032967033,0.0003416425120772947,0.00019942028985507246
90.86538461538463,0.0003416425120772947,0.00019980676328502415
90.93406593406594,0.00034164251207729465,0.00019980676328502423
91.00274725274726,0.000341256038647343,0.00020019323671497584
91.07142857142858,0.000341256038647343,0.00019980676328502423
91.1401098901099,0.000341256038647343,0.00020019323671497592
91.20879120879121,0.000341256038647343,0.00020057971014492755
91.27747252747254,0.00034357487922705366,0.0002013526570048311
91.34615384615385,0.0003458937198067638,0.00020212560386473447
91.41483516483517,0.0003482125603864734,0.00020289855072463768
91.4835164835165,0.0003505314009661841,0.00020367149758454122
91.55219780219781,0.0003528502415458942,0.00020444444444444462
91.62087912087912,0.00035516908212560386,0.00020521739130434784
91.68956043956045,0.0003547826086956522,0.00020560386473429952
91.75824175824177,0.00035478260869565225,0.00020560386473429952
91.82692307692308,0.00035516908212560386,0.00020560386473429952
91.89560439560441,0.0003547826086956522,0.00020560386473429969
91.96428571428572,0.0003547826086956522,0.00020637681159420265
92.03296703296704,0.0003547826086956522,0.00020521739130434784
92.10164835164836,0.00035439613526570054,0.0002059903381642512
92.17032967032968,0.00035478260869565225,0.00020599033816425137
92.23901098901099,0.00035516908212560386,0.00020676328502415459
92.30769230769232,0.00035478260869565225,0.0002067632850241545
92.37637362637363,0.0003551690821256038,0.0002063768115942029
92.44505494505495,0.0003547826086956522,0.0002063768115942029
92.51373626373628,0.0003559420289855073,0.00020676328502415467
92.58241758241759,0.00035594202898550745,0.00020714975845410646
92.6510989010989,0.00035671497584541066,0.00020792270531400968
92.71978021978023,0.00035710144927536227,0.00020792270531400968
92.78846153846155,0.00035671497584541104,0.00020792270531400976
92.85714285714286,0.0003586473429951691,0.00020830917874396136
92.92582417582419,0.00035980676328502433,0.00020830917874396145
92.9945054945055,0.0003605797101449277,0.00020869565217391313
93.06318681318682,0.0003613526570048309,0.00020908212560386477
93.13186813186815,0.0003621256038647343,0.0002094685990338166
93.20054945054946,0.0003621256038647343,0.00021024154589372
93.26923076923077,0.0003621256038647343,0.00021116908212560385
93.3379120879121,0.0003621256038647349,0.00021209661835748812
93.40659340659342,0.0003649082125603871,0.0002130241545893722
93.47527472527473,0.00036769082125603865,0.00021395169082125606
93.54395604395606,0.00037047342995169145,0.00021487922705314008
93.61263736263737,0.0003732560386473436,0.00021487922705314017
93.68131868131869,0.00037603864734299516,0.0002152657004830918
93.75000000000001,0.00037603864734299516,0.00021565217391304365
93.81868131868133,0.00037603864734299516,0.00021642512077294697
93.88736263736264,0.00037603864734299516,0.00021681159420289855
93.95604395604397,0.0003760386473429952,0.00021719806763285035
94.02472527472528,0.0003764251207729468,0.0002175845410628017
94.0934065934066,0.00037603864734299516,0.0002164251207729469
94.16208791208793,0.00037603864734299516,0.00021758454106280195
94.23076923076924,0.00037603864734299516,0.00021758454106280212
94.29945054945055,0.00037603864734299516,0.00021835748792270533
94.36813186813188,0.0003756521739130437,0.00022028985507246347
94.4368131868132,0.00037681159420289854,0.00021874396135265693
94.50549450549451,0.0003764251207729469,0.00021835748792270533
94.57417582417584,0.0003764251207729469,0.00021874396135265702
94.64285714285715,0.0003764251207729469,0.00021874396135265702
94.71153846153847,0.0003764251207729469,0.00021874396135265702
94.7802197802198,0.0003764251207729468,0.0002195169082125604
94.84890109890111,0.0003760386473429952,0.0002195169082125604
94.91758241758242,0.0003764251207729469,0.0002195169082125604
94.98626373626374,0.0003768115942028986,0.00021990338164251208
95.05494505494507,0.00037642512077294704,0.000219903381642512
95.12362637362638,0.00037719806763285025,0.0002195169082125604
95.1923076923077,0.0003779710144927536,0.0002195169082125604
95.26098901098902,0.0003779710144927538,0.00022028985507246388
95.32967032967034,0.000378743961352657,0.00022067632850241545
95.39835164835165,0.0003791304347826087,0.00022067632850241545
95.46703296703298,0.00037951690821256043,0.00022106280193236717
95.53571428571429,0.0003799033816425121,0.00022106280193236717
95.6043956043956,0.0003802898550724638,0.00022183574879227055
95.67307692307693,0.0003806763285024157,0.00022222222222222215
95.74175824175825,0.00038183574879227056,0.00022183574879227055
95.81043956043956,0.00038260869565217393,0.00022222222222222223
95.87912087912089,0.00038260869565217393,0.00022222222222222223
95.9478021978022,0.00038260869565217393,0.00022222222222222223
96.01648351648352,0.00038260869565217393,0.00022222222222222223
96.08516483516485,0.00038299516908212554,0.00022260869565217392
96.15384615384616,0.00038260869565217393,0.00022260869565217392
96.22252747252747,0.00038260869565217393,0.00022260869565217392
96.2912087912088,0.00038338164251207715,0.00022338164251207721
96.35989010989012,0.00038260869565217393,0.0002229951690821256
96.42857142857143,0.000383768115942029,0.00022260869565217392
96.49725274725276,0.00038338164251207726,0.00022260869565217392
96.56593406593407,0.0003829951690821256,0.00022260869565217392
96.63461538461539,0.0003829951690821256,0.0002229951690821256
96.70329670329672,0.000382608695652174,0.0002229951690821256
96.77197802197803,0.0003829951690821256,0.0002229951690821256
96.84065934065934,0.00038260869565217393,0.0002229951690821256
96.90934065934067,0.00038260869565217393,0.00022299516908212553
96.97802197802199,0.00038260869565217393,0.00022260869565217392
97.0467032967033,0.00038260869565217393,0.00022260869565217392
97.11538461538463,0.000382608695652174,0.00022260869565217392
97.18406593406594,0.0003829951690821256,0.00022260869565217392
97.25274725274726,0.0003829951690821256,0.00022260869565217392
97.32142857142858,0.0003829951690821256,0.00022260869565217392
97.3901098901099,0.0003829951690821256,0.00022260869565217392
97.45879120879121,0.0003829951690821256,0.00022260869565217392
97.52747252747254,0.0003829951690821256,0.00022260869565217392
97.59615384615385,0.0003829951690821256,0.00022260869565217392
97.66483516483517,0.0003829951690821256,0.00022260869565217392
97.7335164835165,0.0003829951690821256,0.00022260869565217392
97.80219780219781,0.0003829951690821256,0.00022260869565217392
97.87087912087912,0.0003829951690821256,0.00022260869565217392
97.93956043956045,0.0003829951690821256,0.00022260869565217392
98.00824175824177,0.0003829951690821256,0.00022260869565217392
98.07692307692308,0.0003829951690821256,0.00022260869565217392
98.14560439560441,0.0003829951690821256,0.00022260869565217392
98.21428571428572,0.0003829951690821256,0.00022260869565217392
98.28296703296704,0.0003829951690821256,0.00022260869565217392
98.35164835164836,0.0003829951690821256,0.00022260869565217392
98.42032967032968,0.0003829951690821256,0.00022260869565217392
98.48901098901099,0.0003829951690821256,0.00022260869565217392
98.55769230769232,0.0003829951690821256,0.00022260869565217392
98.62637362637363,0.0003829951690821256,0.00022260869565217392
98.69505494505495,0.0003829951690821256,0.00022260869565217392
98.76373626373628,0.0003829951690821256,0.00022260869565217392
98.83241758241759,0.0003829951690821256,0.00022260869565217392
98.9010989010989,0.0003829951690821256,0.00022260869565217392
98.96978021978023,0.0003829951690821256,0.00022260869565217392
99.03846153846155,0.0003829951690821256,0.00022260869565217392
99.10714285714286,0.0003829951690821256,0.00022260869565217392
99.17582417582419,0.0003829951690821256,0.00022260869565217392
