time_s,experiment_middle_C,experiment_T1_C,experiment_T2_C,paper_simulation_middle_C,paper_simulation_T1_C,paper_simulation_T2_C,reference_C
275.0,54.64657415437988,54.657234749927724,55.23417172593235,54.90026019080659,55.112749349522986,54.99349522983521,55.016360482535674
276.0,54.62621181458996,54.65912113327551,55.167909800520384,54.90931483087598,55.112749349522986,55.008673026886385,55.01841835527872
277.0,54.60609039221355,54.6610075166233,55.022289679097995,54.91836947094536,55.112749349522986,55.008673026886385,55.02047622802176
278.0,54.58596896983714,54.648048568950564,54.85255854293148,54.92194275802255,55.11446227233305,55.02237640936687,55.02253410076481
279.0,54.56584754746073,54.64440589765828,55.1664353859497,54.92194275802255,55.11729184735473,55.04501300954033,55.024591973507846
280.0,54.54572612508432,54.651344319167386,55.18213356461405,54.92194275802255,55.12012142237641,55.06764960971379,55.01908065915005
281.0,54.52560470270791,54.68620988725065,55.21882046834345,54.92194275802255,55.12295099739809,55.09028620988725,55.008673026886385
282.0,54.50563746747615,54.69696444058977,55.25117085862966,54.92196203141563,55.12578057241978,55.112749349522986,55.008846487424115
283.0,54.51110147441457,54.9561144839549,55.21682567215959,54.92447720921268,55.12861014744146,55.112749349522986,55.026019080659154
284.0,54.52298352124892,55.40763226366002,55.23833477883782,54.92699238700973,55.131439722463135,55.112749349522986,55.026019080659154
285.0,54.55507372072854,55.39693553050015,55.203382480485686,54.929507564806784,55.13426929748482,55.112749349522986,55.00997398091934
286.0,54.624949407343166,55.38184446371784,55.18213356461405,54.932022742603834,55.137098872506506,55.112749349522986,54.991326973113615
287.0,54.80981497542643,55.36675339693553,55.19141370338248,54.934537920400885,55.139928447528185,55.112749349522986,55.00060711188205
288.0,54.99468054350969,55.351662330153225,54.93720728534259,54.937053098197936,55.14275802254987,55.209887250650475,55.008673026886385
289.0,55.17954611159294,55.336571263370914,54.884735472679964,54.939568275994986,55.145587597571556,55.360797918473544,55.008673026886385
290.0,55.36441167967621,55.32148019658861,54.86209887250651,54.942083453792044,55.14744145706852,55.37771032090199,55.008673026886385
291.0,55.44232437120555,55.306389129806306,54.826366001734606,54.94459863158909,55.14744145706852,55.14002601908066,55.008673026886385
292.0,55.44128360797919,55.30355594102342,54.83729401561145,54.947113809386146,55.14744145706852,55.09228100607112,55.008673026886385
293.0,55.42497831743278,55.30355594102342,54.882567215958375,54.949628987183196,55.14744145706852,55.03703382480486,55.008673026886385
294.0,55.42497831743278,55.29193408499566,55.11379011274936,54.95214416498025,55.14744145706852,55.026019080659154,55.008673026886385
295.0,55.42497831743278,55.3031222896791,55.21682567215959,54.95465934277729,55.14744145706852,55.0429314830876,55.008673026886385
296.0,55.436079791847355,55.32090199479619,55.186990459670426,54.956634865568084,55.164787510841286,55.095403295750216,55.008673026886385
297.0,55.44739809193408,55.32090199479619,55.189332176929746,54.956634865568084,55.164787510841286,55.10555073720729,55.008673026886385
298.0,55.45871639202081,55.32090199479619,55.197571552471814,54.956634865568084,55.164787510841286,55.112749349522986,55.008673026886385
299.0,55.47003469210754,55.3175195143105,54.887250650477014,54.956634865568084,55.164787510841286,55.116131830008676,55.012055507372075
300.0,55.481352992194275,55.294882914137034,54.85255854293148,54.956634865568084,55.164787510841286,55.13009540329575,55.026019080659154
301.0,55.49267129228101,55.28620988725065,54.81786643538595,54.956634865568084,55.164787510841286,55.13009540329575,55.012055507372075
302.0,55.530962705984386,55.270771899392884,54.81786643538595,54.956634865568084,55.164787510841286,55.13009540329575,55.02411101474415
303.0,55.54640069384215,55.30780572419774,54.81786643538595,54.956634865568084,55.164787510841286,55.13009540329575,55.00147441457069
304.0,55.55888985255854,55.36322636600173,54.855333911535126,54.956634865568084,55.164787510841286,55.13009540329575,54.991326973113615
305.0,55.563746747614914,55.39071986123157,54.89592367736339,54.956634865568084,55.164787510841286,55.13009540329575,55.008673026886385
306.0,55.563746747614914,55.40190806591501,55.23417172593235,54.956634865568084,55.164787510841286,55.13009540329575,55.008673026886385
307.0,55.405868748193114,55.40130095403296,55.23417172593235,54.956634865568084,55.164787510841286,55.11908065915004,55.008673026886385
308.0,55.08141081237351,55.40763226366002,55.23417172593235,54.956634865568084,55.164787510841286,55.112749349522986,55.008673026886385
