object_index,noise_seed,C_th_scale,K_cool_scale,K_node_scale,load_input_scale,coolant_offset_C,single_hotspot_rmse_C,single_mean_node_rmse_C,single_maximum_absolute_error_C,single_q95_absolute_error_C,single_hotspot_position_accuracy,bank_hotspot_rmse_C,bank_mean_node_rmse_C,bank_maximum_absolute_error_C,bank_q95_absolute_error_C,bank_hotspot_position_accuracy,hotspot_improvement_percent
46,3,1.0038128000415294,0.807868570627293,1.0761849750281427,0.9258395846670876,1.0427382993300087,0.3180600065769653,0.4620141003103132,1.1144564156899222,0.9706150593143363,0.9344262295081968,0.32750969385643797,0.3391356341008534,0.7930028040587445,0.6898140790996309,0.39344262295081966,-2.9710391385488393
46,4,1.0038128000415294,0.807868570627293,1.0761849750281427,0.9258395846670876,1.0427382993300087,0.32214265108182993,0.4595264243349274,1.096762799915517,0.9426008899810157,0.9016393442622951,0.3217215495916447,0.3383480274815915,0.9428886450558451,0.6898500074384188,0.36065573770491804,0.1307189497482261
46,5,1.0038128000415294,0.807868570627293,1.0761849750281427,0.9258395846670876,1.0427382993300087,0.3252113090459136,0.4652515209324967,1.1265829481380294,0.9694916315732117,0.9344262295081968,0.32378293713969525,0.3427699809783893,1.0238002720267687,0.6786890237138821,0.4262295081967213,0.43921347950931905
46,6,1.0038128000415294,0.807868570627293,1.0761849750281427,0.9258395846670876,1.0427382993300087,0.33336110387602214,0.4790828431447476,1.13768295679494,1.0036536040498123,0.9016393442622951,0.30270618922200987,0.3299246719502974,0.9421075417378759,0.6689722685238608,0.5409836065573771,9.195708286775085
46,7,1.0038128000415294,0.807868570627293,1.0761849750281427,0.9258395846670876,1.0427382993300087,0.32041887381241574,0.4688484735540409,1.1262666413044329,0.966627872177456,0.9344262295081968,0.3218948554186115,0.3340295627737164,0.7866018209976247,0.6790767488706919,0.3770491803278688,-0.46064128140587185
46,8,1.0038128000415294,0.807868570627293,1.0761849750281427,0.9258395846670876,1.0427382993300087,0.32675492753079266,0.4689187818408193,1.1099576570831076,0.973495741730217,0.9016393442622951,0.3111107742948385,0.3340010719532218,0.833100356026641,0.6936996548053542,0.4098360655737705,4.787732920869225
46,9,1.0038128000415294,0.807868570627293,1.0761849750281427,0.9258395846670876,1.0427382993300087,0.3192089379574265,0.4631915451584272,1.091712885550841,0.9514838449789097,0.9016393442622951,0.32542524127306116,0.3403477500612218,0.818194480786687,0.7123739981758191,0.4262295081967213,-1.9474089151174532
47,0,1.1478127449984803,0.7996339265133985,0.80802306576858,0.9720767478978278,-1.4548260592756157,0.27298212867932015,0.4050111510372844,0.9773380655557489,0.8480640104963728,0.9016393442622951,0.2530249410387656,0.3552032633303839,0.8744850518031342,0.7304677698839073,0.8032786885245902,7.31080372810735
47,1,1.1478127449984803,0.7996339265133985,0.80802306576858,0.9720767478978278,-1.4548260592756157,0.25745692384155444,0.3880539931822351,0.9366240178525445,0.8091540762029611,0.9016393442622951,0.2371857479194452,0.3371307471568275,0.850821727461252,0.7007496502417897,0.8360655737704918,7.873618475525891
47,2,1.1478127449984803,0.7996339265133985,0.80802306576858,0.9720767478978278,-1.4548260592756157,0.2639633940555045,0.39175570172039575,0.9442938873077296,0.8258414572455067,0.8688524590163934,0.2768264000893254,0.3445158447461794,0.9085566851718383,0.7234610771877712,0.8032786885245902,-4.873026458780929
47,3,1.1478127449984803,0.7996339265133985,0.80802306576858,0.9720767478978278,-1.4548260592756157,0.24404483885674344,0.3781228920553186,0.9278353290161192,0.8095916965389535,0.8852459016393442,0.23797154171499615,0.3431923824840436,0.8393190253037517,0.7322973548653537,0.8524590163934426,2.4885988862531803
47,4,1.1478127449984803,0.7996339265133985,0.80802306576858,0.9720767478978278,-1.4548260592756157,0.279046854239281,0.4071654061965742,1.0360199073296101,0.8781150507866514,0.9180327868852459,0.2918709113949015,0.37349689937886216,0.9488753764450806,0.7349608821932677,0.7377049180327869,-4.595664477415669
47,5,1.1478127449984803,0.7996339265133985,0.80802306576858,0.9720767478978278,-1.4548260592756157,0.25232067030755817,0.3805007198732774,0.9760990310055675,0.8249994083522695,0.8852459016393442,0.26666585223955297,0.3496482603542021,0.8878953576900201,0.7495771388525414,0.819672131147541,-5.685297964098305
47,6,1.1478127449984803,0.7996339265133985,0.80802306576858,0.9720767478978278,-1.4548260592756157,0.25763084533358105,0.3921791343207401,0.9617018142929865,0.8184231217718917,0.8852459016393442,0.23934752789213845,0.34875474692666975,0.8743383030519212,0.7416818146074846,0.8688524590163934,7.096711349826654
47,7,1.1478127449984803,0.7996339265133985,0.80802306576858,0.9720767478978278,-1.4548260592756157,0.261013270828552,0.388227532459362,0.9674265229619365,0.83258436867647,0.8852459016393442,0.2342550527228116,0.3415092428249089,0.8796768440928417,0.7468725663332734,0.8688524590163934,10.2516695878336
47,8,1.1478127449984803,0.7996339265133985,0.80802306576858,0.9720767478978278,-1.4548260592756157,0.26843846137841787,0.39939914090927514,0.9498217938259188,0.8322024213071985,0.9180327868852459,0.27353122166916216,0.3552408320203948,0.907646273186721,0.7406534962414713,0.8360655737704918,-1.8971798097013468
47,9,1.1478127449984803,0.7996339265133985,0.80802306576858,0.9720767478978278,-1.4548260592756157,0.27737177299348287,0.40178446104579235,0.9897883389410893,0.8524709223581284,0.8852459016393442,0.26275826716248496,0.3739293394773588,0.8994326025718209,0.7769802840539471,0.8524590163934426,5.268562721175405
48,0,1.09840910801227,1.0554827566959666,0.850563433862568,0.9902307296265307,0.4758060609560175,0.13488248704870778,0.1349979394950274,0.3113631588867847,0.2700513309110264,0.7540983606557377,0.1316791415810336,0.13385897897223784,0.3214248378700191,0.27058637349311576,0.7213114754098361,2.3749157787381283
48,1,1.09840910801227,1.0554827566959666,0.850563433862568,0.9902307296265307,0.4758060609560175,0.11671392089468031,0.1286067839067413,0.2556333729938771,0.22334698602219163,0.819672131147541,0.10997661774269625,0.12958726549230143,0.30125044024830316,0.25,0.7377049180327869,5.772493204185674
48,2,1.09840910801227,1.0554827566959666,0.850563433862568,0.9902307296265307,0.4758060609560175,0.11340746153471049,0.12044218107849146,0.2687209738950287,0.23562154135821492,0.7213114754098361,0.10932372207923063,0.12142446149825899,0.30093742448141825,0.2494226804357979,0.7049180327868853,3.6009442414244903
48,3,1.09840910801227,1.0554827566959666,0.850563433862568,0.9902307296265307,0.4758060609560175,0.12638549795543907,0.13439947646237121,0.2844177255260263,0.2515863821327201,0.7868852459016393,0.11820548944743293,0.1337294488327239,0.30794891079153786,0.2596556359845167,0.7868852459016393,6.472268290536184
48,4,1.09840910801227,1.0554827566959666,0.850563433862568,0.9902307296265307,0.4758060609560175,0.11031951663622666,0.11976504194524472,0.25,0.2082520418978959,0.7540983606557377,0.10639490491252841,0.1192826653934114,0.27094864238488015,0.2203701901513725,0.7540983606557377,3.5574953946176797
48,5,1.09840910801227,1.0554827566959666,0.850563433862568,0.9902307296265307,0.4758060609560175,0.13100491835115627,0.13976300868890518,0.34109281412275294,0.23552352584371336,0.7704918032786885,0.1288695697744086,0.1398641462891599,0.32532655450341963,0.24853095412566262,0.7868852459016393,1.629975884587704
48,6,1.09840910801227,1.0554827566959666,0.850563433862568,0.9902307296265307,0.4758060609560175,0.11001820858847701,0.1205012758946117,0.25,0.22144076367553112,0.7377049180327869,0.10426107100665435,0.12111049835159304,0.2858707247072658,0.23657059936645056,0.7377049180327869,5.232895223150945
48,7,1.09840910801227,1.0554827566959666,0.850563433862568,0.9902307296265307,0.4758060609560175,0.11982077402418938,0.12818909395847172,0.26596230937604304,0.23932672701791663,0.7704918032786885,0.11458709627007618,0.1281781165525439,0.27656324437781166,0.24601184990889355,0.7704918032786885,4.367921837207145
48,8,1.09840910801227,1.0554827566959666,0.850563433862568,0.9902307296265307,0.4758060609560175,0.1206612693578147,0.13153402084385987,0.3094878484207584,0.2527889145358969,0.7049180327868853,0.11195349240454092,0.1317798993973652,0.35035808592301265,0.2681485146021615,0.6721311475409836,7.2167125371864955
48,9,1.09840910801227,1.0554827566959666,0.850563433862568,0.9902307296265307,0.4758060609560175,0.14143777892684806,0.1409972507647845,0.27860533928070197,0.249250182739867,0.819672131147541,0.13879299286969002,0.14125011565514553,0.29717081289935976,0.249980572832564,0.819672131147541,1.8699290085189528
49,0,0.9549438357814382,1.0802893114508336,0.8004901317323058,1.097692573287659,-2.262733970418241,0.15833201168955413,0.18860379774747668,0.419204963246365,0.35205799880011884,0.7540983606557377,0.15700894302253668,0.185702461166906,0.43919608206857674,0.36123950352049977,0.7540983606557377,0.835629291195787
49,1,0.9549438357814382,1.0802893114508336,0.8004901317323058,1.097692573287659,-2.262733970418241,0.14875828239546715,0.1766492529315312,0.4506769148101668,0.36636700551278667,0.6885245901639344,0.1527079542499653,0.17692430799497835,0.45050910497985086,0.3671059949236749,0.7704918032786885,-2.6550937473169602
49,2,0.9549438357814382,1.0802893114508336,0.8004901317323058,1.097692573287659,-2.262733970418241,0.1513531989594814,0.18582034662801314,0.4347288135233427,0.3593279606710468,0.6721311475409836,0.15154953487480594,0.18929158583103084,0.46490529634363753,0.37018659287944056,0.7049180327868853,-0.12972036050397004
49,3,0.9549438357814382,1.0802893114508336,0.8004901317323058,1.097692573287659,-2.262733970418241,0.15404315391034867,0.18383553027219776,0.430209362580257,0.35712033356498407,0.6885245901639344,0.1540573665387162,0.1816654887693465,0.45421852681919006,0.3812326545523789,0.7377049180327869,-0.009226394037484912
49,4,0.9549438357814382,1.0802893114508336,0.8004901317323058,1.097692573287659,-2.262733970418241,0.15698844057693018,0.18423969456023057,0.4396475052855777,0.3669814966620649,0.7540983606557377,0.1573309674205718,0.18230351730653627,0.44250265664359745,0.3720311374479949,0.7704918032786885,-0.21818602846351592
49,5,0.9549438357814382,1.0802893114508336,0.8004901317323058,1.097692573287659,-2.262733970418241,0.1549229760944923,0.18251588940519695,0.4420155908002883,0.37728075721363724,0.7213114754098361,0.15772324899943782,0.18640295251397243,0.44431073638553187,0.3780769980490149,0.7868852459016393,-1.8075258916001944
49,6,0.9549438357814382,1.0802893114508336,0.8004901317323058,1.097692573287659,-2.262733970418241,0.14440527308525394,0.1708718235944009,0.4145131372759039,0.32685159981886613,0.6721311475409836,0.1411801083106271,0.16345247451158493,0.414797901436593,0.3024798751037524,0.7049180327868853,2.233412053258447
49,7,0.9549438357814382,1.0802893114508336,0.8004901317323058,1.097692573287659,-2.262733970418241,0.15205619803108683,0.18360887157599853,0.4221800533859863,0.35936428214461386,0.6721311475409836,0.1503969887022313,0.18087961152153886,0.4427252379285207,0.3633361002592694,0.7049180327868853,1.0911816488508461
49,8,0.9549438357814382,1.0802893114508336,0.8004901317323058,1.097692573287659,-2.262733970418241,0.15934765226989328,0.18586994587629324,0.44340411056154494,0.3775841109514318,0.6721311475409836,0.16163121307537534,0.184375351654018,0.44562911801254046,0.37765454832781137,0.7049180327868853,-1.4330683715467014
49,9,0.9549438357814382,1.0802893114508336,0.8004901317323058,1.097692573287659,-2.262733970418241,0.15711455503603894,0.18773025322176645,0.4189003230271382,0.35738785099421194,0.6721311475409836,0.1535342838112112,0.18191865028549606,0.43646267117046733,0.35255464326573643,0.7213114754098361,2.2787648311809767
50,0,0.927863333430105,1.0916047069778,1.2168327252287325,0.9791571723081759,-0.7442563640938142,0.3777112287370187,0.4170620476961423,0.9633427981759155,0.8170907760798486,0.4098360655737705,0.103170306585113,0.100629694926888,0.27297736561866515,0.20073119098619968,0.9508196721311475,72.68540124420147
50,1,0.927863333430105,1.0916047069778,1.2168327252287325,0.9791571723081759,-0.7442563640938142,0.3927785793409679,0.4286225015386423,0.9471297591211325,0.8153096715469303,0.39344262295081966,0.0988405431288736,0.09645097150120181,0.25888302497317994,0.2124675358773658,0.9344262295081968,74.83555663989738
50,2,0.927863333430105,1.0916047069778,1.2168327252287325,0.9791571723081759,-0.7442563640938142,0.38354372661147346,0.4228067223823097,0.950127396219969,0.8361366028598411,0.3442622950819672,0.10313064627854536,0.0924503765504147,0.25,0.17402111377382712,0.8688524590163934,73.11111116594645
50,3,0.927863333430105,1.0916047069778,1.2168327252287325,0.9791571723081759,-0.7442563640938142,0.38269456012205266,0.4214981153318653,1.0027339353290898,0.8575059505553184,0.3442622950819672,0.09091158168962377,0.09202775739591057,0.27830491031571114,0.2009025848377648,0.8852459016393442,76.2443496294723
50,4,0.927863333430105,1.0916047069778,1.2168327252287325,0.9791571723081759,-0.7442563640938142,0.3751988150580228,0.4161445620860283,0.9717953437588065,0.8322779161865215,0.3770491803278688,0.1097553856276331,0.09956972776173661,0.25,0.19469035735093315,0.8852459016393442,70.74740611569898
50,5,0.927863333430105,1.0916047069778,1.2168327252287325,0.9791571723081759,-0.7442563640938142,0.36690885885192254,0.40473405541037244,0.9670565679554599,0.8302090880896245,0.3442622950819672,0.10782643333124851,0.1035531114690492,0.25,0.19619123618095385,0.9180327868852459,70.61220225953572
50,6,0.927863333430105,1.0916047069778,1.2168327252287325,0.9791571723081759,-0.7442563640938142,0.35359688446001697,0.39735703562439195,0.9362858540020866,0.8030076576956077,0.29508196721311475,0.12708874428408062,0.11903146736148558,0.288407278708668,0.23301709247190563,0.9016393442622951,64.05829636249207
50,7,0.927863333430105,1.0916047069778,1.2168327252287325,0.9791571723081759,-0.7442563640938142,0.3651146309812272,0.4073408167202138,0.9076984595630506,0.7728462014018632,0.3770491803278688,0.12191836131186878,0.11179389214456292,0.2674856377325696,0.22756714279083498,0.8852459016393442,66.60819617548074
50,8,0.927863333430105,1.0916047069778,1.2168327252287325,0.9791571723081759,-0.7442563640938142,0.38511558256875233,0.4259728176784527,0.9908972393811055,0.8395339679127689,0.32786885245901637,0.10365894910190016,0.09425938112400699,0.25,0.1753639403474253,0.9016393442622951,73.08367830496847
50,9,0.927863333430105,1.0916047069778,1.2168327252287325,0.9791571723081759,-0.7442563640938142,0.3846643214149375,0.4214663277407077,0.9842239880058656,0.8225156721387508,0.39344262295081966,0.09817518525880621,0.09511186447085797,0.25,0.1910252999428906,0.9016393442622951,74.47769917998072
51,0,0.8897606506993082,1.0389976872310256,0.9848721158668703,1.143297212418005,-1.3292247649195916,0.20125190204442447,0.23067927516486963,0.49714602187168566,0.42899261618211304,0.9344262295081968,0.19256637716110084,0.21547039984054717,0.48020853666664465,0.39835803926501545,0.8852459016393442,4.315747973108045
51,1,0.8897606506993082,1.0389976872310256,0.9848721158668703,1.143297212418005,-1.3292247649195916,0.18081022848585512,0.21912356390548907,0.47641554983119505,0.42549335669877736,0.8524590163934426,0.17235309914484334,0.20507018984038994,0.47410605456535393,0.4078563062641763,0.819672131147541,4.677351171907505
51,2,0.8897606506993082,1.0389976872310256,0.9848721158668703,1.143297212418005,-1.3292247649195916,0.17638954206065988,0.2072367868953525,0.4840174772913173,0.4215637405866987,0.9344262295081968,0.17092510043554968,0.1939568062701817,0.48431743265908267,0.39375053902731877,0.9508196721311475,3.0979396858068795
51,3,0.8897606506993082,1.0389976872310256,0.9848721158668703,1.143297212418005,-1.3292247649195916,0.1847061866836451,0.21962740873209916,0.5208182147016132,0.426601686996753,0.9016393442622951,0.1728994075436605,0.20664681383114641,0.5000405762227302,0.41149962634170695,0.8852459016393442,6.392194734769019
51,4,0.8897606506993082,1.0389976872310256,0.9848721158668703,1.143297212418005,-1.3292247649195916,0.17788155597035224,0.21051919174859982,0.4667539330674444,0.39835832068383187,0.9016393442622951,0.16869742777472202,0.19371292992386382,0.447869598390497,0.3723172498236565,0.8852459016393442,5.16305816279286
51,5,0.8897606506993082,1.0389976872310256,0.9848721158668703,1.143297212418005,-1.3292247649195916,0.1773978911686145,0.20942128216177422,0.46747562795839315,0.4081061422530767,0.9180327868852459,0.17159078169224248,0.19933872755752186,0.46606434829108423,0.38615206951427156,0.8852459016393442,3.2734940861571142
51,6,0.8897606506993082,1.0389976872310256,0.9848721158668703,1.143297212418005,-1.3292247649195916,0.19131074172171111,0.21755715083563498,0.5066691414918836,0.4389958840013379,0.9344262295081968,0.18381140901095744,0.2035705984296815,0.5066691763967412,0.40195501294830366,0.9344262295081968,3.919974719277671
51,7,0.8897606506993082,1.0389976872310256,0.9848721158668703,1.143297212418005,-1.3292247649195916,0.19180497140134517,0.22424962678595126,0.4790919842016379,0.419051288780257,0.9344262295081968,0.17960530029299163,0.21151123403790062,0.47320234404192973,0.38883564757870914,0.9344262295081968,6.360456154614553
51,8,0.8897606506993082,1.0389976872310256,0.9848721158668703,1.143297212418005,-1.3292247649195916,0.17744167920758797,0.21354096370574344,0.48525969642954436,0.4195048796556436,0.9344262295081968,0.17015812227861657,0.20096390563229433,0.48439164830794823,0.3847892976990125,0.9180327868852459,4.104761046839737
51,9,0.8897606506993082,1.0389976872310256,0.9848721158668703,1.143297212418005,-1.3292247649195916,0.18712554612683838,0.2150509820982764,0.5349785838485062,0.4468673603075673,0.8524590163934426,0.18200097282885105,0.20192263858899342,0.5361117123930015,0.4085969066798953,0.8688524590163934,2.7385749322082185
52,0,1.0858251139754171,0.8615356187741333,0.9798556214465415,0.9678169605864099,1.736325174595768,0.3700703970595648,0.5210304073610658,1.2366533730027456,1.0680368345241973,0.8852459016393442,0.274558139856589,0.29403716545331265,0.8511306130233365,0.5891063491411047,0.4426229508196721,25.809213047538787
52,1,1.0858251139754171,0.8615356187741333,0.9798556214465415,0.9678169605864099,1.736325174595768,0.34015250148214704,0.49441478876116896,1.1775572168636472,1.0130089650794318,0.8524590163934426,0.29721986012552504,0.31022532445114803,0.7260107282963304,0.626596452126958,0.4262295081967213,12.621586250152957
52,2,1.0858251139754171,0.8615356187741333,0.9798556214465415,0.9678169605864099,1.736325174595768,0.3448047660782034,0.49751149616924534,1.1939533456296942,1.0238588110572706,0.8688524590163934,0.3010663999852078,0.3224765646355336,0.9794565509524276,0.632189976448558,0.39344262295081966,12.684965637358827
52,3,1.0858251139754171,0.8615356187741333,0.9798556214465415,0.9678169605864099,1.736325174595768,0.3477551004203167,0.4950793904410987,1.1929163981727697,1.0446314151853218,0.8852459016393442,0.29560856150888526,0.3106990525674357,0.7048361748613985,0.6162872886337043,0.36065573770491804,14.995190249806305
52,4,1.0858251139754171,0.8615356187741333,0.9798556214465415,0.9678169605864099,1.736325174595768,0.3418314933469412,0.49747911682561446,1.1800444765449924,1.0125280116842035,0.8852459016393442,0.2964089706206959,0.31289640707086,0.7229969898034128,0.6338063978024578,0.47540983606557374,13.287986510986514
52,5,1.0858251139754171,0.8615356187741333,0.9798556214465415,0.9678169605864099,1.736325174595768,0.34999990409936993,0.4995584416875358,1.1933355140072308,1.036934417721919,0.8852459016393442,0.29381363412271855,0.3105553729506289,0.7292497767111712,0.6110921844268732,0.3770491803278688,16.05322439194135
52,6,1.0858251139754171,0.8615356187741333,0.9798556214465415,0.9678169605864099,1.736325174595768,0.3396191898317082,0.49089235417603183,1.1976033460926132,1.0544183960566942,0.9016393442622951,0.30340905776406807,0.3191938758605624,0.7046317053074276,0.6228251556799607,0.3442622950819672,10.661980580538856
52,7,1.0858251139754171,0.8615356187741333,0.9798556214465415,0.9678169605864099,1.736325174595768,0.334352515529035,0.4957333957790827,1.2120397647193428,1.0575986100928305,0.8524590163934426,0.29914325641698836,0.31097707456557316,0.7125693069900549,0.603079495239183,0.4098360655737705,10.530579994690989
52,8,1.0858251139754171,0.8615356187741333,0.9798556214465415,0.9678169605864099,1.736325174595768,0.3491603243883633,0.4986266161941019,1.2121123107876741,1.0453215991262228,0.8852459016393442,0.29473981108447783,0.31002430579672857,0.6971183018794562,0.6049718491838121,0.3770491803278688,15.58611030597931
52,9,1.0858251139754171,0.8615356187741333,0.9798556214465415,0.9678169605864099,1.736325174595768,0.34900972985596035,0.49751244892692187,1.1892730587717608,1.042677748027309,0.8852459016393442,0.2995533240900738,0.319374364117262,0.8317212996338768,0.6282071434544036,0.5081967213114754,14.170494841590145
53,0,1.111289288010053,0.8425728947518843,0.9105551970962419,1.0601551107451852,-1.5568081309679411,0.3762994349696721,0.5452545154578756,1.2972151473847262,1.134878158956076,0.8688524590163934,0.2552326447520134,0.27023267644358984,0.6223474751480396,0.5408041427791673,0.4098360655737705,32.17299282615614
53,1,1.111289288010053,0.8425728947518843,0.9105551970962419,1.0601551107451852,-1.5568081309679411,0.37154580502134094,0.5453048075071705,1.3242753648339871,1.1367741076683717,0.8852459016393442,0.2561939534736288,0.26707918378900564,0.6000955913984356,0.532888347027253,0.47540983606557374,31.046468561550995
53,2,1.111289288010053,0.8425728947518843,0.9105551970962419,1.0601551107451852,-1.5568081309679411,0.3819447642068049,0.5499494066152244,1.326170468323646,1.1323513119722024,0.8524590163934426,0.25509760827462613,0.2647126723909356,0.5972884329613919,0.5318663284445819,0.4262295081967213,33.21086393096806
53,3,1.111289288010053,0.8425728947518843,0.9105551970962419,1.0601551107451852,-1.5568081309679411,0.38691156089343537,0.547378674749986,1.3151943306713108,1.1579672204753153,0.8688524590163934,0.25377835580867236,0.26807003666778784,0.6047233066718505,0.5109996683605872,0.4098360655737705,34.40920834139434
53,4,1.111289288010053,0.8425728947518843,0.9105551970962419,1.0601551107451852,-1.5568081309679411,0.381380951798981,0.5467309340137919,1.311702473336183,1.1294945724515628,0.8688524590163934,0.2551891592249349,0.2678334435706343,0.6174424305363999,0.5285009821134395,0.4262295081967213,33.08812146458733
53,5,1.111289288010053,0.8425728947518843,0.9105551970962419,1.0601551107451852,-1.5568081309679411,0.378713495561477,0.5520597245171531,1.3159887763771536,1.1400920243448285,0.8688524590163934,0.251733439133293,0.2614768163397039,0.6116041906037069,0.5398275569119534,0.39344262295081966,33.52931910702696
53,6,1.111289288010053,0.8425728947518843,0.9105551970962419,1.0601551107451852,-1.5568081309679411,0.38665096992310033,0.5561704273625403,1.361976521357839,1.1767689626748634,0.8852459016393442,0.24798510072861493,0.25977559364334046,0.5599628724814139,0.49192566738878163,0.39344262295081966,35.86331859507922
53,7,1.111289288010053,0.8425728947518843,0.9105551970962419,1.0601551107451852,-1.5568081309679411,0.36584825009881605,0.5355964990238538,1.322936043112108,1.1385441111848453,0.8688524590163934,0.2678681877724991,0.2808749384098264,0.5942065711857296,0.5333530874275496,0.4098360655737705,26.781612950137777
53,8,1.111289288010053,0.8425728947518843,0.9105551970962419,1.0601551107451852,-1.5568081309679411,0.39451110586415106,0.5545892794866495,1.3209518299853968,1.1288399027641534,0.8524590163934426,0.24665796259712436,0.25903617854702954,0.6205295371530468,0.5360853979611179,0.39344262295081966,37.47756173889299
53,9,1.111289288010053,0.8425728947518843,0.9105551970962419,1.0601551107451852,-1.5568081309679411,0.380368130568435,0.5475957315575408,1.3186328104868394,1.147582279072343,0.8524590163934426,0.25428125568600973,0.26922606631735574,0.603079134131967,0.5217009599615893,0.3770491803278688,33.14864331404336
54,0,0.9705048496684933,1.0099731256755242,1.099166436053911,1.0457454863864324,-1.125064363792965,0.06499280343411072,0.06416556285894215,0.3569372127548931,0.12574143827754938,0.9180327868852459,0.06689346824443898,0.06478700448747468,0.345612013686285,0.13176185466191587,0.9180327868852459,-2.92442348983321
54,1,0.9705048496684933,1.0099731256755242,1.099166436053911,1.0457454863864324,-1.125064363792965,0.055018222180167005,0.044720877259741984,0.25,0.08558026871837118,0.9344262295081968,0.0549413085813746,0.04352789054279491,0.25,0.0824461675434023,0.9344262295081968,0.13979659055600727
54,2,0.9705048496684933,1.0099731256755242,1.099166436053911,1.0457454863864324,-1.125064363792965,0.055581538441559046,0.04541670747409526,0.25,0.0895699773226824,0.8852459016393442,0.05819959278703451,0.04734470757568794,0.25,0.09549482107727424,0.8852459016393442,-4.710294854879203
54,3,0.9705048496684933,1.0099731256755242,1.099166436053911,1.0457454863864324,-1.125064363792965,0.05914037198640336,0.04990165691919666,0.25,0.09881665985364095,0.9016393442622951,0.06316786224394035,0.048913615290286025,0.25,0.09680392532822996,0.9344262295081968,-6.810052291289146
54,4,0.9705048496684933,1.0099731256755242,1.099166436053911,1.0457454863864324,-1.125064363792965,0.06541107856985826,0.05518195305516584,0.25,0.10817360992686531,0.9508196721311475,0.06647601934412155,0.05490493515184569,0.25,0.10790141668206417,0.9508196721311475,-1.6280740167370098
54,5,0.9705048496684933,1.0099731256755242,1.099166436053911,1.0457454863864324,-1.125064363792965,0.05449597939930415,0.04899339992933492,0.25,0.0989896623742382,0.8524590163934426,0.05593280828810888,0.050723184418293946,0.25,0.10798360617906018,0.8852459016393442,-2.6365777891186446
54,6,0.9705048496684933,1.0099731256755242,1.099166436053911,1.0457454863864324,-1.125064363792965,0.06141949321208386,0.04811998447635479,0.25,0.08452247770846669,0.8524590163934426,0.07099416187854717,0.05268403030102789,0.25,0.09871043557773619,0.8360655737704918,-15.588973737379442
54,7,0.9705048496684933,1.0099731256755242,1.099166436053911,1.0457454863864324,-1.125064363792965,0.053947988215846246,0.04421471840675529,0.25,0.09196490945533785,0.9180327868852459,0.057309912371516517,0.04710244286231189,0.25,0.09794267759777855,0.9344262295081968,-6.2317878142539636
54,8,0.9705048496684933,1.0099731256755242,1.099166436053911,1.0457454863864324,-1.125064363792965,0.055308626508883976,0.044017121522693964,0.25,0.0843914130328102,0.819672131147541,0.06255989125375738,0.04752043080970245,0.25,0.09908320272673309,0.8852459016393442,-13.110549298686108
54,9,0.9705048496684933,1.0099731256755242,1.099166436053911,1.0457454863864324,-1.125064363792965,0.06901168876428429,0.055942326458027554,0.25,0.10947899251171554,0.9016393442622951,0.07017948745743356,0.05641720161992358,0.25,0.11664993474915955,0.8852459016393442,-1.6921752156188998
55,0,1.0074926612005617,1.0735620380095487,1.2430679785483414,1.1027033532925363,2.9834077215173673,0.36787309746163266,0.4770142397075758,1.0514842083002307,0.9159626489375087,0.9344262295081968,0.29006077510434586,0.344958660319022,0.8986422361778494,0.7878488862078115,0.4918032786885246,21.1519469333857
55,1,1.0074926612005617,1.0735620380095487,1.2430679785483414,1.1027033532925363,2.9834077215173673,0.3616363415280638,0.48495552573876766,1.1130022078254953,0.9606229615865332,0.9180327868852459,0.28997892850029466,0.3376826756607433,0.9386258303692614,0.7175175014032306,0.5409836065573771,19.8147710279854
55,2,1.0074926612005617,1.0735620380095487,1.2430679785483414,1.1027033532925363,2.9834077215173673,0.3596580001992195,0.4683753454125072,1.0656430618585304,0.9342575256616247,0.9016393442622951,0.295924393053289,0.3412313134416036,0.849658305443775,0.7131131496776718,0.4426229508196721,17.720614336571852
55,3,1.0074926612005617,1.0735620380095487,1.2430679785483414,1.1027033532925363,2.9834077215173673,0.36420895382757873,0.4762800972477798,1.141132979347823,0.9693020669852601,0.9344262295081968,0.2736415286332356,0.3211218123322008,0.7668772687432011,0.6447513805089629,0.45901639344262296,24.866885957235123
55,4,1.0074926612005617,1.0735620380095487,1.2430679785483414,1.1027033532925363,2.9834077215173673,0.3701785792623078,0.4821734066917376,1.1112682419879647,0.9603077767162574,0.9180327868852459,0.285590077808904,0.3251916173499211,0.7971221426265274,0.6921045440022696,0.4262295081967213,22.85072832198228
55,5,1.0074926612005617,1.0735620380095487,1.2430679785483414,1.1027033532925363,2.9834077215173673,0.3722137520042187,0.48679941136953964,1.1335572881437486,0.9748166280754903,0.9344262295081968,0.2827149997054409,0.32732242974241665,0.7815070516547422,0.650556431612273,0.4918032786885246,24.044988079259202
55,6,1.0074926612005617,1.0735620380095487,1.2430679785483414,1.1027033532925363,2.9834077215173673,0.37784874479576497,0.4923805700547809,1.124118640070094,0.9831422048841336,0.9180327868852459,0.2793042330271192,0.3349262672562389,1.0271351814767087,0.6938900096657536,0.6065573770491803,26.0804126322852
55,7,1.0074926612005617,1.0735620380095487,1.2430679785483414,1.1027033532925363,2.9834077215173673,0.369485062887348,0.47841319050687797,1.1111915118950648,0.954168178790711,0.8688524590163934,0.29370333333507004,0.33626820541991476,0.8878716754390652,0.7340798730884543,0.5409836065573771,20.510092873600954
