object_index,noise_seed,final_max_probability,mean_entropy
43,1,0.9996001599360256,0.11673449648140753
43,2,0.9996001599360256,0.11412458365046811
43,3,0.9996001599360256,0.11472502371883188
43,4,0.9996001599360256,0.15166395012634562
43,5,0.9996001599360256,0.11147873443556026
43,6,0.9996001599360256,0.11903889611391441
43,7,0.9996001599360256,0.14299388412535807
43,8,0.9996001599360256,0.11435248278290092
43,9,0.9996001599360256,0.15504429584881432
44,0,0.9996001315811439,0.21387178948881802
44,1,0.9996001395005947,0.21982234085508598
44,2,0.9996001522875896,0.24959385993557037
44,3,0.9996001522473599,0.22336915662801188
44,4,0.9996001409523596,0.3519966045252142
44,5,0.9996001051782545,0.19008515278438942
44,6,0.9996001483105501,0.18778614177985686
44,7,0.999600129165577,0.26115345294888825
44,8,0.9996001454235967,0.20269014153868886
44,9,0.9996001371313259,0.16260129082878122
45,0,0.9996001599360256,0.10541378266385969
45,1,0.9996001599360256,0.08789320737556103
45,2,0.9996001599360256,0.0896635364169177
45,3,0.9996001599360256,0.10011867297359138
45,4,0.9996001599360256,0.08345536384864122
45,5,0.9996001599360256,0.07604608581153788
45,6,0.9996001599360256,0.08102512733166681
45,7,0.9996001599360256,0.08865919586625319
45,8,0.9996001599360256,0.09166338288020554
45,9,0.9996001599360256,0.07865504613366277
46,0,0.9996001599360075,0.16969542029361678
46,1,0.9996001599360157,0.1773310800766796
46,2,0.9994843288034738,0.2345431111186383
46,3,0.9996001599323339,0.20336307892353842
46,4,0.545560350306563,0.2134313191400292
46,5,0.9990722913081441,0.2325574755420058
46,6,0.7146881671406825,0.27947690520525703
46,7,0.9996001599360236,0.19924815103469723
46,8,0.999341472431627,0.21720434761005394
46,9,0.9996001599207033,0.2544971421210595
47,0,0.9989372985800944,0.29399313810952726
47,1,0.9352386924520241,0.30046063277178836
47,2,0.9880474618672387,0.24846413546224713
47,3,0.9763972268098559,0.20451667493289435
47,4,0.99960015339532,0.2544663228443153
47,5,0.9960250468205044,0.18630405832839558
47,6,0.9996001535027196,0.239878092955024
47,7,0.994848422399822,0.20391230906982838
47,8,0.9996001519485438,0.21839979083248234
47,9,0.9996001571640935,0.18083428104102356
48,0,0.8544274914641489,0.7965398821197119
48,1,0.9994543633722478,0.5068487781694363
48,2,0.7836613030395442,0.7560240038594521
48,3,0.9585294270940122,0.7225133109915637
48,4,0.8718826238044876,0.7767590860667671
48,5,0.9827016453283502,0.6740897583839914
48,6,0.9921607709676454,0.5566573871653545
48,7,0.9941502032262909,0.6216543028105922
48,8,0.9992201781498831,0.4236947081574035
48,9,0.6961959858704103,0.818507327566584
49,0,0.8808253573608057,0.8104970614888702
49,1,0.8697620026761675,0.7027522478926524
49,2,0.9320327435710848,0.6120528258541333
49,3,0.9644934523339698,0.6409732573721212
49,4,0.7073745834244858,0.752289580696256
49,5,0.7938249947702761,0.745861907821551
49,6,0.8166483016642978,0.7840382739993881
49,7,0.904086391220421,0.7054028044654291
49,8,0.8007394335759156,0.6926662818792765
49,9,0.640030173105659,0.8449998770081447
50,0,0.9996001599297369,0.14138308344079517
50,1,0.9996001599360256,0.14779478236859117
50,2,0.9996001599349096,0.15199815921557752
50,3,0.999600159936007,0.13757991583307408
50,4,0.9996001599359924,0.146817003972365
50,5,0.9996001598470783,0.13761807773007384
50,6,0.999600159934443,0.15589076854043737
50,7,0.9996001592451857,0.1277044015620003
50,8,0.9996001599360256,0.14029850714467182
50,9,0.9996001599360256,0.1413306190131538
51,0,0.999563510165763,0.6780678437433129
51,1,0.9996001446553914,0.6919925583577262
51,2,0.9996001001793684,0.672566795654341
51,3,0.9996001030933253,0.5705700145973676
51,4,0.9995811217257864,0.69913833707619
51,5,0.9996001010782546,0.6449587759910227
51,6,0.9996001152733217,0.7047051242484388
51,7,0.9995995799127247,0.439848724351741
51,8,0.9996001250463481,0.6598427306462984
51,9,0.9996001462976823,0.6379234474472508
52,0,0.9996001598605845,0.17785656940560354
52,1,0.9996001598552964,0.23006471911371348
52,2,0.9996001598929521,0.1850162472616692
52,3,0.9993943748701003,0.17182078869389322
52,4,0.9996001599357525,0.2387127646254635
52,5,0.9996001599200325,0.17523762374472782
52,6,0.9996001599360228,0.13421101448525447
52,7,0.9996001599292231,0.1988226543375877
52,8,0.9996001529724672,0.1556896150570375
52,9,0.931126697055053,0.1679763660178487
53,0,0.9996001599360256,0.13857766725118845
53,1,0.9996001599350285,0.20210956410368408
53,2,0.999600158764707,0.1489713028891912
53,3,0.9996001599359947,0.1379993433925624
53,4,0.9996001599360256,0.14866843937916166
53,5,0.9996001599273541,0.143799254787623
53,6,0.9996001599360256,0.15506631777674712
53,7,0.9996001599357971,0.1337110262166946
53,8,0.9996001599360256,0.15247410541376824
53,9,0.9996001598802682,0.14982406444023763
54,0,0.9818126187898093,0.6989875514832604
54,1,0.9914680669180322,0.7719903588440524
54,2,0.899260905194611,0.7764486229314181
54,3,0.5165487909976345,0.8143848208302656
54,4,0.974146460938985,0.7191935472871848
54,5,0.6047679313520031,0.8540211025348159
54,6,0.9965112197427302,0.4282109004761236
54,7,0.9004958179216823,0.7967695661537494
54,8,0.8560362174105142,0.6514222712293857
54,9,0.9818060185319383,0.705870861872717
55,0,0.9996001598160649,0.18935049691933772
