scenario_id,purpose,time_s,current_A,stack_voltage_V,ambient_C,fan_duty,surface_zone_1_C,surface_zone_2_C,surface_zone_3_C,surface_zone_4_C,surface_zone_5_C,core_zone_1_C,core_zone_2_C,core_zone_3_C,core_zone_4_C,core_zone_5_C,Tmax_C,Tmin_C,hotspot_zone_zero_based,DeltaT_C
two_mass_calibration_triangular,calibration,520.0,29.0,23.64,23.0,0.6,45.87517648989344,47.842996692383714,50.60336814593575,53.275426014363674,55.001460124778674,35.812551668402264,36.92263545685412,38.47906749359651,39.98659552084997,40.96228975776907,58.37050333297448,42.66787902317711,4,15.702624309797372
two_mass_calibration_triangular,calibration,540.0,27.5,24.15,23.0,0.6,44.757165706983194,46.585047433260556,49.14527024432694,51.6197448493697,53.2146138490209,36.17054267102179,37.30937211325588,38.906009765024116,40.45226957870345,41.45276350620105,56.388372203291354,41.712216465118956,4,14.676155738172397
two_mass_calibration_triangular,calibration,560.0,26.0,24.66,23.0,0.6,43.64350855582837,45.337285832458164,47.70603939610088,49.99180385420559,51.46166060589611,36.46997185011636,37.6310586105404,39.258671038551824,40.834599818761525,41.85392318254191,54.44472565393717,40.75971052450704,4,13.685015129430127
two_mass_calibration_triangular,calibration,580.0,24.5,25.17,23.0,0.6,42.535184840455074,44.10060080181164,46.286422814984505,48.39219823742498,49.743083025037095,36.71337862374266,37.89072160872181,39.54078578261246,41.13802917438569,42.17069026035065,52.540061183447975,39.8112238356895,4,12.728837347758471
two_mass_calibration_triangular,calibration,600.0,23.0,25.68,23.0,0.6,41.433158138578335,42.875862915582296,44.88714618708398,46.82149851227986,48.059337034374565,36.90323982799975,38.09130206616097,39.75596879028066,41.3668464926987,42.4078084910553,50.67484683373044,38.867604915595436,4,11.807241918135006
two_mass_calibration_triangular,calibration,620.0,21.5,26.189999999999998,23.0,0.6,40.33837632240294,41.66392500462665,43.50891437652616,45.280251313446286,46.410852747428876,37.04197157789967,38.23565794049986,39.907719111232566,41.525191715905,42.56984995007131,48.849522166078145,37.92968861752154,4,10.919833548556603
two_mass_calibration_triangular,calibration,640.0,20.0,26.7,23.0,0.6,39.25177206276707,40.46562273134613,42.15241210796655,43.76898018670177,44.79803532105951,37.1319310744112,38.32656680511344,39.99942385445529,41.61706088784643,42.66122087640097,47.06449920477357,36.998296570392526,4,10.066202634381042
two_mass_calibration_triangular,calibration,660.0,18.5,27.21,23.0,0.6,38.174263317159884,39.28177514603828,40.818304626722345,42.28818635245218,43.22126578465819,37.17541835917057,38.36672838369596,40.034361865957436,41.646310991706315,42.68616731279836,45.32016334935557,36.074237603957634,4,9.245925745397933
two_mass_calibration_triangular,calibration,680.0,17.0,27.72,23.0,0.6,37.10675380212632,38.11318522524963,39.50723833726434,40.838349443974884,41.68090184173882,37.17467801831512,38.35876700552008,40.01570728559093,41.616664624576714,42.64878055334025,43.616874256595366,35.15830816037174,4,8.458566096223628
two_mass_calibration_triangular,calibration,700.0,15.5,28.23,23.0,0.6,36.05013345055639,36.96064039271138,38.219841420776895,39.41992822121729,40.17727864484399,37.13190083685728,38.30523398382788,39.9465329869614,41.53171451440784,42.55300240500673,41.95496669318949,34.251292692594426,4,7.703674000595065
two_mass_calibration_triangular,calibration,720.0,13.999999999999998,28.740000000000002,23.0,0.6,35.00527885434101,35.82491302342028,36.956724432472924,38.03336126096075,38.71070954465968,37.049225404979666,38.20860991973861,39.82981390427126,41.39492788467177,42.402630269649,40.33475136014416,33.35396405002757,4,6.98078731011659
two_mass_calibration_triangular,calibration,740.0,12.5,29.25,23.0,0.6,33.973053692860454,34.70676093140913,35.71848087932695,36.67906762413415,37.28148681419722,36.928739677595864,38.071306933984275,39.6684302498141,41.209650671891836,42.20132205250165,38.75651568979382,32.46708385179793,4,6.289431837995892
two_mass_calibration_triangular,calibration,760.0,11.0,29.759999999999998,23.0,0.6,32.95430914775692,33.606927841733146,34.50568777886902,35.35744750103452,35.88988234887458,36.772482488485515,37.895670828713534,39.465170625716944,40.97911160101376,41.952600903184376,37.22052461636393,31.591402848078843,4,5.6291217682850885
two_mass_calibration_triangular,calibration,780.0,9.500000000000002,30.27,23.0,0.6,31.949884304428647,32.526143847182546,33.318906199659914,34.06888283518735,34.536148343301086,36.582445020278946,37.68398318153564,39.22273503340772,40.70642612342596,41.65985979493424,35.727021320958876,30.72766126983233,4,4.999360051126548
two_mass_calibration_triangular,calibration,800.0,8.0,30.78,23.0,0.6,30.960606540669044,31.465125850214317,32.15868178404859,32.81373792655484,33.22051794554172,36.36057223153149,37.43846337390949,38.943737784171766,40.394600222273404,41.32636594761124,34.2762279518257,29.876589167341116,4,4.399638784484587
