time_s,experiment_middle_C,experiment_T1_C,experiment_T2_C,paper_simulation_middle_C,paper_simulation_T1_C,paper_simulation_T2_C
456.0,55.32394805194805,54.72557922077922,55.03971428571428,55.066935064935066,55.083922077922075,54.97727272727273
457.0,55.342870129870136,54.746509090909086,54.989149350649356,55.06818181818182,55.08766233766234,54.9697987012987
458.0,55.36997402597403,54.76743896103896,54.986389610389615,55.064935064935064,55.09411688311688,54.967454545454544
459.0,55.410821428571424,54.78836883116883,55.08392857142857,55.064935064935064,55.09090909090909,54.95779220779221
460.0,55.47432900432901,54.82649350649351,55.23077922077922,55.06376623376623,55.08766233766234,54.95779220779221
461.0,55.541188311688316,54.90435389610389,55.24335714285714,55.061688311688314,55.084266233766236,54.96783116883117
462.0,55.54679220779221,55.19649999999999,55.19138961038961,55.061688311688314,55.054926406926405,54.98463636363636
463.0,55.707019480519484,55.2812987012987,55.01762337662338,55.0551948051948,55.03435714285715,54.98783766233766
464.0,55.6358961038961,55.15625974025974,54.901480519480515,55.05844155844156,55.0328051948052,55.00290909090909
465.0,55.59103896103896,55.113515450067176,54.933019480519484,55.05844155844156,55.023744588744584,55.00581168831169
466.0,55.530766233766236,55.12794984326019,55.14777922077923,55.0568961038961,54.99103246753246,55.02474025974026
467.0,55.482791208791205,55.1423842364532,55.288652597402596,55.0551948051948,54.993506493506494,55.02377922077922
468.0,55.421074925074926,55.15681862964622,55.30696103896104,55.05844155844156,54.99625974025974,55.02922077922078
469.0,55.35935864135865,55.17125302283923,55.23543506493506,55.05844155844156,54.99003896103896,55.02424025974026
470.0,55.29764235764236,55.185687416032245,55.02253246753247,55.0551948051948,54.98376623376623,55.01987012987013
471.0,55.23592607392607,55.20012180922526,54.5942077922078,55.052253246753246,54.99985584415584,55.01035064935065
472.0,55.16403710575139,55.21455620241827,54.73376623376623,55.05194805194805,55.022529870129866,54.993506493506494
473.0,55.091779220779216,55.228990595611286,54.8096948051948,55.048701298701296,55.02362987012987,54.97492857142857
474.0,55.01952133580705,55.2434249888043,55.159324675324676,55.048701298701296,55.0291038961039,54.967883116883115
475.0,54.94726345083488,55.257859381997314,55.09220779220779,55.048701298701296,55.06136363636364,54.95665584415585
476.0,54.87500556586271,55.29825974025974,55.125662337662334,55.048701298701296,55.07251948051948,54.94477922077922
477.0,54.85974675324675,55.2168658008658,55.25328571428571,55.048701298701296,55.077922077922075,54.93188961038961
478.0,54.79789610389611,55.13547186147186,55.51303246753247,55.04545454545455,55.074675324675326,54.94061038961039
479.0,54.79092857142857,55.07201298701299,55.54427272727273,55.04545454545455,55.07014935064935,54.946084415584416
480.0,54.81922077922078,55.0051048951049,55.49948051948052,55.04844155844155,55.028961038961036,54.951298701298704
481.0,54.85078787878788,55.06749200799201,55.24474675324675,55.04220779220779,55.020240259740255,54.96601298701299
482.0,54.87404329004329,55.129879120879124,55.171324675324676,55.04545454545455,55.01592207792208,54.98345454545455
483.0,54.8972987012987,55.19226623376623,55.14464935064935,55.04220779220779,55.01634415584415,54.99305844155844
484.0,54.920554112554115,55.25465334665335,55.18964935064935,55.03896103896104,54.97402597402598,55.00745454545454
485.0,54.94380952380952,55.3051948051948,55.18003246753247,55.04545454545455,54.97237012987013,55.00311688311688
486.0,54.82085714285714,55.28698701298701,55.18054545454545,55.04220779220779,54.979246753246755,55.01623376623377
487.0,54.79908441558441,55.11407792207792,55.139993506493504,55.04220779220779,54.97325974025974,55.01623376623377
488.0,54.792649350649356,54.89425974025974,55.28849350649351,55.043610389610386,54.97542857142857,55.01394805194805
489.0,54.91986363636364,54.91388311688311,55.52448051948052,55.04138311688312,54.9765,55.00401948051948
490.0,55.068116883116886,54.950140692640694,55.4572077922078,55.04181818181818,55.00266233766234,54.98415584415584
491.0,55.21637012987013,55.12310281385282,55.32937662337662,55.03692857142857,55.01298701298701,54.97563636363636
492.0,55.36462337662338,55.27293506493506,54.86038961038961,55.03896103896104,55.01298701298701,54.96651948051948
493.0,55.389623376623376,55.23705194805195,54.8960974025974,55.035714285714285,55.01948051948052,54.95455194805195
494.0,55.36038961038961,55.22846753246753,54.891493506493504,55.03896103896104,55.054337662337666,54.941389610389606
495.0,55.335170454545455,55.21405844155844,54.88246753246754,55.03896103896104,55.061688311688314,54.93386363636364
496.0,55.31118831168831,55.11812987012987,55.188337662337666,55.038779220779226,55.061688311688314,54.931636363636365
497.0,55.28720616883117,55.0222012987013,55.217636363636366,55.035714285714285,55.061688311688314,54.930142857142854
498.0,55.263224025974026,54.92627272727273,55.20833766233766,55.032467532467535,55.05844155844156,54.938311688311686
499.0,55.23924188311688,54.83034415584416,54.852785714285716,55.032467532467535,55.01911038961039,54.94805194805195
500.0,55.21525974025974,54.734415584415586,54.8448051948052,55.035714285714285,55.01298701298701,54.965584415584416
